Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Normalized Pollution Level
DEBW015,O3,1998,39.862,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.2951585976627713
DEBW013,O3,2010,38.402,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.1678145472870822
DEBE056,O3,1998,46.436,ug/m3,Background,rural,BE,Berlin,Berlin,0.3866165831942126
DEBW029,O3,1995,39.605,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.3076731035687983
DEBW029,O3,2002,45.534,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.44306278058861254
DEBW029,O3,2004,50.611,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.4968323185782457
DEBW022,O3,1993,40.862,ug/m3,Industrial,suburban,BW,Ortenaukreis,Kehl,0.30196925291788784
DEBW004,O3,1998,43.744,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.3491652754590985
DEBW004,O3,2000,39.265,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.2864457951507574
DEBW022,O3,1995,40.859,ug/m3,Industrial,suburban,BW,Ortenaukreis,Kehl,0.32332638464131025
DEBW004,O3,2002,39.006,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.36553124777310625
DEBE032,O3,2001,36.529,ug/m3,Background,rural,BE,Berlin,Berlin,0.2015704146649444
DEBE032,O3,2012,41.831,ug/m3,Background,rural,BE,Berlin,Berlin,0.29283565496043423
DEBW006,O3,1984,19.364,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.1013525808212531
DEBW006,O3,1988,32.174,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.2652683668720987
DEBW006,O3,1992,37.206,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.29464564470808624
DEBW004,O3,2000,38.303,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.2736510300982882
DEBW004,O3,2004,42.608,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.3870879271570401
DEBW004,O3,2008,40.983,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.29885288790501097
DEBW013,O3,1985,28.359,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.06515458112649788
DEBW013,O3,1989,29.883,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.183153879420277
DEBW013,O3,1996,33.381,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.19188901568089448
DEBW013,O3,1999,38.196,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.2530044879752274
DEBW004,O3,1988,34.166,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.28787724017387945
DEBE010,O3,1992,37.186,ug/m3,Background,urban,BE,Berlin,Berlin,0.2944226394897641
DEBY004,O3,2006,46.17,ug/m3,Background,rural,BY,Miltenberg,Kleinwallstadt,0.43550178659850386
DEBY004,O3,2010,39.844,ug/m3,Background,rural,BY,Miltenberg,Kleinwallstadt,0.19203762808667904
DEBW022,O3,2004,43.816,ug/m3,Industrial,suburban,BW,Ortenaukreis,Kehl,0.403653118314958
DEBW038,O3,2002,41.822,ug/m3,Traffic,urban,BW,Bodenseekreis,Friedrichshafen,0.3989762227131286
DEBW009,O3,1997,40.005,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg,0.34815644985502486
DEBW015,O3,1993,36.175,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.24172193943133322
DEBW009,O3,2001,38.624,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg,0.23197724204995723
DEBW015,O3,2005,39.991,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.3699143608298409
DEBW009,O3,2006,47.611,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg,0.4547863442313611
DEBB083,O3,2011,53.282,ug/m3,Background,suburban,BB,Spree-Neiße,Spremberg,0.4341792095471153
DEBW009,O3,2011,41.439,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg,0.23567765076598168
DEBW015,O3,1989,34.499,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.23433982767988826
DEBW015,O3,2012,42.354,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.3013864364658949
DEBW015,O3,1992,37.379,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.2965746398465724
DEBW027,O3,1999,39.764,ug/m3,Background,urban,BW,Reutlingen,Reutlingen,0.27439398693167094
DEBW013,O3,1991,25.513,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.13921062338620438
DEBW015,O3,2005,39.991,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.3699143608298409
DEBW103,O3,2003,74.401,ug/m3,Background,rural,BW,Rhein-Neckar-Kreis,Schönau,0.6897005632967684
DEBW029,O3,2001,48.171,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.3705423881333546
DEBW005,O3,2001,40.123,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.25373372617889955
DEBW103,O3,2005,65.755,ug/m3,Background,rural,BW,Rhein-Neckar-Kreis,Schönau,0.7052346617382929
DEBW005,O3,2011,40.208,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.21504475210351642
DEBW023,O3,2004,44.973,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.4195189512369041
DEBW023,O3,2009,46.467,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.46085011185682323
DEBW023,O3,1989,46.517,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.3676051496434948
DEBW010,O3,1990,33.728,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch,0.31564014090433656
DEBW031,O3,1996,90.148,ug/m3,Background,rural,BW,Breisgau-Hochschwarzwald,Staufen-Münstertal,0.9197363865987974
DEBW015,O3,1993,36.175,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.24172193943133322
DEBW004,O3,1985,37.097,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.09590540374091606
DEBW015,O3,2008,38.286,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.2495106020966355
DEBW006,O3,1992,37.206,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.29464564470808624
DEBW023,O3,1994,45.437,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.3322543739710355
DEBW006,O3,1996,32.622,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.1821573730975857
DEBW006,O3,1997,34.333,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.28983733985893195
DEBW006,O3,1999,38.413,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.2559646418486638
DEBW006,O3,2003,48.072,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.37746812926178486
DEBW006,O3,2008,39.721,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.2757642840154411
DEBW007,O3,1984,32.432,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.2598774792260569
DEBW007,O3,1985,17.4,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.026587601837025562
DEBW007,O3,1985,17.4,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.026587601837025562
DEBW007,O3,1991,35.06,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.2565965818271241
DEBW007,O3,1992,40.097,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.326881049016547
DEBW007,O3,2000,34.06,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.2172184021173873
DEBW007,O3,2003,43.005,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.31737918766676554
DEBW007,O3,2008,40.997,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.29910902138714573
DEBW007,O3,2001,36.355,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.1990449788821318
DEBW007,O3,2002,35.305,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.32157533433098173
DEBW023,O3,2001,47.938,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.3671606264241862
DEBW023,O3,2012,47.722,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.3891504806749068
DEBW007,O3,1994,30.998,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.13080056924407737
DEBW007,O3,2007,38.82,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.3819115587274061
DEBE032,O3,1993,37.707,ug/m3,Background,rural,BE,Berlin,Berlin,0.26141446861021134
DEBW023,O3,2004,44.973,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.4195189512369041
DEBW023,O3,2008,45.358,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.3788946010721015
DEBW019,O3,2000,35.6,ug/m3,Background,urban,BW,Ulm,Ulm,0.23770066633859574
DEBW103,O3,2000,68.434,ug/m3,Background,rural,BW,Rhein-Neckar-Kreis,Schönau,0.6743984997406465
DEBW009,O3,1988,30.484,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg,0.24608714404076865
DEBW009,O3,1994,38.735,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg,0.2387476630298295
DEBW009,O3,2012,46.403,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg,0.36758550781505456
DEBW006,O3,2006,41.153,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.3683604780321989
DEBW031,O3,2005,84.205,ug/m3,Background,rural,BW,Breisgau-Hochschwarzwald,Staufen-Münstertal,0.9453627300413878
DEBY005,O3,1999,35.509,ug/m3,Background,suburban,BY,Aschaffenburg (Kreisfreie Stadt),Aschaffenburg,0.21635041674055683
DEBW029,O3,2009,45.283,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.44508362629167997
DEBE034,O3,1991,30.119,ug/m3,Background,urban,BE,Berlin,Berlin,0.1958440919709824
DEBE034,O3,1994,35.37,ug/m3,Background,urban,BE,Berlin,Berlin,0.1917989787091553
DEBE034,O3,2001,35.724,ug/m3,Background,urban,BE,Berlin,Berlin,0.18988664566974844
DEBW011,O3,1984,20.367,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart,0.11351974282768242
DEBE034,O3,2004,39.691,ug/m3,Background,urban,BE,Berlin,Berlin,0.34708737864077666
DEBW011,O3,1999,32.892,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart,0.18065123385215603
DEBW011,O3,2000,32.322,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart,0.1941027039248806
DEBW011,O3,2001,34.273,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart,0.1688268334808924
DEBW011,O3,2004,37.938,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart,0.32304865339257305
DEBW011,O3,2010,35.97,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart,0.12696119603561232
DEBB066,O3,2005,56.938,ug/m3,Background,rural,BB,Dahme-Spreewald,Lieberose/Oberspreewald,0.5904807767394643
DEBW046,O3,1990,35.525,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß,0.33724467100280126
DEBW046,O3,2001,47.045,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß,0.3541996255388323
DEBW015,O3,2002,36.812,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.339473621701228
DEBW011,O3,1997,29.939,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart,0.24465853708692348
DEBW031,O3,2003,93.846,ug/m3,Background,rural,BW,Breisgau-Hochschwarzwald,Staufen-Münstertal,0.9202964719833977
DEBW004,O3,1995,39.894,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.31128059817003906
DEBW004,O3,2006,40.245,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.356208931654243
DEBW046,O3,1996,45.436,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß,0.3464541689638814
DEBW046,O3,1998,49.282,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß,0.4262103505843071
DEBW046,O3,2000,43.445,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß,0.3420405123226089
DEBW046,O3,2006,46.654,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß,0.4419790425973262
DEBW004,O3,2000,39.265,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.2864457951507574
DEBW010,O3,1996,45.66,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch,0.3493262215839883
DEBW010,O3,1998,42.353,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch,0.3298135781858654
DEBW015,O3,1984,28.732,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.21499363134590888
DEBW023,O3,1991,48.876,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.42647239640968887
DEBW026,O3,2002,31.849,ug/m3,Background,suburban,BW,Esslingen,Plochingen,0.2805292287227725
DEBW004,O3,1993,41.037,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.3042187258985038
DEBW024,O3,1991,35.555,ug/m3,Background,suburban,BW,Ludwigsburg,Ludwigsburg,0.2626828968400344
DEBW024,O3,2004,46.568,ug/m3,Background,suburban,BW,Ludwigsburg,Ludwigsburg,0.4413910372442542
DEBW004,O3,1994,38.756,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.23904065630493626
DEBW004,O3,2006,40.245,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.356208931654243
DEBW004,O3,2012,42.272,ug/m3,Background,rural,BW,Karlsruhe,Eggenstein-Leopoldshafen,0.3000457785625531
DEBW015,O3,2011,38.377,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.18435520096543867
DEBW005,O3,1993,40.928,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.30281762558486297
DEBW005,O3,1996,34.522,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.20651853371456413
DEBW005,O3,2007,39.923,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.3966250917094645
DEBW031,O3,1998,85.085,ug/m3,Background,rural,BW,Breisgau-Hochschwarzwald,Staufen-Münstertal,0.9243043962159154
DEBW015,O3,2006,40.696,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.36224455656223653
DEBW081,O3,1993,42.991,ug/m3,Background,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe,0.3293356984934958
DEBW081,O3,1995,42.138,ug/m3,Background,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe,0.33929173272084984
DEBW081,O3,2003,48.971,ug/m3,Background,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe,0.38812926178476137
DEBW005,O3,2008,40.364,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.2875281289449129
DEBW015,O3,1986,31.346,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.24892007225698348
DEBW015,O3,1996,35.296,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.21644250125011222
DEBW015,O3,2003,45.743,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.3498487992884673
DEBW107,O3,2007,39.8,ug/m3,Background,suburban,BW,Tübingen,Tübingen,0.39498432601880873
DEBW107,O3,2009,35.292,ug/m3,Background,suburban,BW,Tübingen,Tübingen,0.31204058804729945
DEBW107,O3,2011,38.216,ug/m3,Background,suburban,BW,Tübingen,Tübingen,0.1816566658844826
DEBW023,O3,2000,45.442,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.3686009549523188
DEBW022,O3,2001,50.617,ug/m3,Industrial,suburban,BW,Ortenaukreis,Kehl,0.4060436290802479
DEBW022,O3,2003,49.793,ug/m3,Industrial,suburban,BW,Ortenaukreis,Kehl,0.39787726059887346
DEBW042,O3,1995,34.974,ug/m3,Background,suburban,BW,Esslingen,Filderstadt,0.24986581118697804
DEBW042,O3,1996,40.24,ug/m3,Background,suburban,BW,Esslingen,Filderstadt,0.2798328055081867
DEBW042,O3,1999,40.494,ug/m3,Background,suburban,BW,Esslingen,Filderstadt,0.2843521082570559
DEBE062,O3,2000,45.823,ug/m3,Background,rural,BE,Berlin,Berlin,0.37366832032133207
DEBE062,O3,2001,42.271,ug/m3,Background,rural,BE,Berlin,Berlin,0.28490979549775763
DEBE062,O3,2008,45.038,ug/m3,Background,rural,BE,Berlin,Berlin,0.37304012148045146
DEBY001,O3,1995,38.573,ug/m3,Traffic,urban,BY,Ansbach (Kreisfreie Stadt),Ansbach,0.2947909775186928
DEBY001,O3,2011,34.096,ug/m3,Traffic,urban,BY,Ansbach (Kreisfreie Stadt),Ansbach,0.11260098555194253
DEBW015,O3,2010,39.012,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.17806148160591304
DEBW015,O3,2012,42.354,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.3013864364658949
DEBW007,O3,1988,25.583,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.19046159782991134
DEBW007,O3,1999,39.147,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.2659773282224071
DEBW007,O3,1992,40.097,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.326881049016547
DEBW007,O3,1997,34.565,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.29222274774311624
DEBW009,O3,2002,39.307,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg,0.3691061545404879
DEBW009,O3,2005,42.364,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg,0.4007991253871983
DEBE062,O3,2002,45.803,ug/m3,Background,rural,BE,Berlin,Berlin,0.4462576308225848
DEBW031,O3,1993,95.166,ug/m3,Background,rural,BW,Breisgau-Hochschwarzwald,Staufen-Münstertal,1.0
DEBE010,O3,1993,30.315,ug/m3,Background,urban,BE,Berlin,Berlin,0.16639672990899276
DEBE010,O3,1999,37.642,ug/m3,Background,urban,BE,Berlin,Berlin,0.24544722877760652
DEBE010,O3,2009,39.189,ug/m3,Background,urban,BE,Berlin,Berlin,0.3639341642697347
DEBW013,O3,1993,32.915,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.19981747133528716
DEBW013,O3,2009,37.972,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.347728241184617
DEBW013,O3,1984,32.182,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.25684478680172257
DEBW023,O3,2010,49.027,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.34629598521753746
DEBW013,O3,2003,43.449,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.3226445300919063
DEBW013,O3,2004,39.625,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.3461823268059897
DEBW011,O3,1991,29.092,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart,0.18321652526742896
DEBW011,O3,1997,29.939,ug/m3,Traffic,urban,BW,Stuttgart,Stuttgart,0.24465853708692348
DEBE051,O3,1993,46.602,ug/m3,Background,suburban,BE,Berlin,Berlin,0.3757519666820916
DEBE051,O3,2004,45.08,ug/m3,Background,suburban,BE,Berlin,Berlin,0.4209862322417859
DEBW019,O3,2012,37.525,ug/m3,Background,urban,BW,Ulm,Ulm,0.22243476554836172
DEBW007,O3,2004,39.309,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.3418490483242827
DEBW007,O3,2007,38.82,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.3819115587274061
DEBW001,O3,2000,32.6,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe,0.19780015162195588
DEBW023,O3,1999,46.731,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.36943265990969487
DEBW023,O3,2011,47.199,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.33222151453186277
DEBW038,O3,2001,40.633,ug/m3,Traffic,urban,BW,Bodenseekreis,Friedrichshafen,0.2611358655423156
DEBW001,O3,1994,22.185,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe,0.007841058124284924
DEBW001,O3,2007,33.907,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe,0.31637430801040484
DEBE032,O3,1998,43.693,ug/m3,Background,rural,BE,Berlin,Berlin,0.3484557595993322
DEBW005,O3,2003,48.963,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.38803439075007423
DEBW013,O3,2002,34.294,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.3095679232285802
DEBW013,O3,2005,38.77,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.3540229585860426
DEBW033,O3,1990,34.576,ug/m3,Traffic,urban,BW,Pforzheim,Pforzheim,0.32583526696081855
DEBW013,O3,2000,38.208,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.27238751379892795
DEBW033,O3,1996,31.662,ug/m3,Traffic,urban,BW,Pforzheim,Pforzheim,0.16984857615427026
DEBW005,O3,2001,37.287,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.2125720257188058
DEBE027,O3,1993,45.897,ug/m3,Industrial,rural,BE,Berlin,Berlin,0.3666898041030387
DEBW006,O3,1997,34.333,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.28983733985893195
DEBB055,O3,2001,31.429,ug/m3,Background,suburban,BB,Brandenburg an der Havel,Brandenburg an der Havel,0.1275490210307842
DEBW015,O3,1986,31.346,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.24892007225698348
DEBW046,O3,2010,45.0,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß,0.2786494204602722
DEBW023,O3,1988,42.982,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.3879373943046523
DEBW023,O3,2001,49.197,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.3854337508526975
DEBW023,O3,2007,46.082,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.47878343226839193
DEBE032,O3,1996,39.195,ug/m3,Background,rural,BE,Berlin,Berlin,0.26643416716884855
DEBW023,O3,2007,46.082,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.47878343226839193
DEBY052,O3,2003,39.112,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,0.2712125704120961
DEBW027,O3,2009,43.341,ug/m3,Background,urban,BW,Reutlingen,Reutlingen,0.41922339405560877
DEBW019,O3,1992,40.138,ug/m3,Background,urban,BW,Ulm,Ulm,0.3273382097141073
DEBW027,O3,1997,41.711,ug/m3,Background,urban,BW,Reutlingen,Reutlingen,0.3656974233482079
DEBW027,O3,2002,44.074,ug/m3,Background,urban,BW,Reutlingen,Reutlingen,0.42572270125181116
DEBW015,O3,1999,35.585,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.21738715265936404
DEBW015,O3,2004,42.729,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.38874718885414944
DEBW033,O3,1998,42.227,ug/m3,Traffic,urban,BW,Pforzheim,Pforzheim,0.32806065664997214
DEBW001,O3,2001,35.959,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe,0.19329743537642063
DEBW013,O3,2011,37.662,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.17237102343200023
DEBW026,O3,2010,30.677,ug/m3,Background,suburban,BW,Esslingen,Plochingen,0.03804804300352765
DEBE051,O3,2000,44.567,ug/m3,Background,suburban,BE,Berlin,Berlin,0.3569633048266322
DEBW009,O3,1995,42.649,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg,0.34567038234449704
DEBW009,O3,1997,40.005,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg,0.34815644985502486
DEBW015,O3,2002,36.812,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.339473621701228
DEBW015,O3,2007,36.485,ug/m3,Traffic,suburban,BW,Heilbronn (Stadtkreis),Heilbronn,0.3507636897218702
DEBW005,O3,2005,41.414,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.3884348075070932
DEBW007,O3,1995,32.162,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.21476451423649687
DEBW007,O3,2000,34.06,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.2172184021173873
DEBW007,O3,2009,36.596,ug/m3,Background,urban,BW,Mannheim,Mannheim,0.3294050282305315
DEBE010,O3,1994,36.385,ug/m3,Background,urban,BE,Berlin,Berlin,0.2059603203393141
DEBE010,O3,2002,40.832,ug/m3,Background,urban,BE,Berlin,Berlin,0.38721822371077697
DEBE010,O3,2003,45.886,ug/m3,Background,urban,BE,Berlin,Berlin,0.3515446190335014
DEBE010,O3,2012,42.428,ug/m3,Background,urban,BE,Berlin,Berlin,0.30259629847622777
DEBW052,O3,1994,44.919,ug/m3,Background,urban,BW,Konstanz,Konstanz,0.3250272065184027
DEBW031,O3,2002,78.239,ug/m3,Background,rural,BW,Breisgau-Hochschwarzwald,Staufen-Münstertal,0.8314924344996318
DEBW031,O3,2007,85.155,ug/m3,Background,rural,BW,Breisgau-Hochschwarzwald,Staufen-Münstertal,1.0
DEBW031,O3,2011,77.32,ug/m3,Background,rural,BW,Breisgau-Hochschwarzwald,Staufen-Münstertal,0.8370822298950754
DEBE010,O3,1988,33.462,ug/m3,Background,urban,BE,Berlin,Berlin,0.27988695563349114
DEBE010,O3,2001,37.038,ug/m3,Background,urban,BE,Berlin,Berlin,0.20895804002960852
DEBE010,O3,2007,41.544,ug/m3,Background,urban,BE,Berlin,Berlin,0.4182485159741212
DEBE010,O3,1999,37.642,ug/m3,Background,urban,BE,Berlin,Berlin,0.24544722877760652
DEBW052,O3,2001,49.451,ug/m3,Background,urban,BW,Konstanz,Konstanz,0.38912030653565366
DEBW052,O3,2007,45.445,ug/m3,Background,urban,BW,Konstanz,Konstanz,0.4702861335289802
DEBW005,O3,1989,34.002,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.22882868896996045
DEBW005,O3,2004,41.397,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.37048159727935925
DEBW052,O3,2011,46.026,ug/m3,Background,urban,BW,Konstanz,Konstanz,0.31256075894204016
DEBW009,O3,1994,38.735,ug/m3,Traffic,urban,BW,Heidelberg,Heidelberg,0.2387476630298295
DEBW001,O3,1992,27.774,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe,0.1894763837473797
DEBW001,O3,1995,28.042,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe,0.16333587147832385
DEBW001,O3,2005,35.32,ug/m3,Traffic,urban,BW,Karlsruhe (Stadtkreis),Karlsruhe,0.30912096207408174
DEBW005,O3,1985,30.121,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.0713554222167479
DEBW005,O3,2000,34.578,ug/m3,Industrial,suburban,BW,Mannheim,Mannheim,0.2241078909917938
DEBW013,O3,1990,33.583,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.31389687052911264
DEBW013,O3,1994,29.606,ug/m3,Background,urban,BW,Stuttgart,Stuttgart,0.11137930072271676
DEBW029,O3,1996,37.317,ug/m3,Background,suburban,BW,Ostalbkreis,Aalen,0.24235508314848772
