Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Normalized Pollution Level
DEBW047,SO2,1990,10.437,ug/m3,Background,suburban,BW,Calw,Calw,0.001818494516450648
DEBW065,SO2,1990,12.563,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.001853821867730143
DEBW057,O3,1990,62.781,ug/m3,Background,suburban,BW,Sigmaringen,Sigmaringen,0.002688285144566301
DEBW065,NO2,1990,180.85,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.004650216018610835
DEBW057,NO2,1990,30.633,ug/m3,Background,suburban,BW,Sigmaringen,Sigmaringen,0.0021540877367896313
DEBY034,O3,1990,6.583,ug/m3,Background,suburban,BY,Nürnberger Land,Lauf a.d. Pegnitz,0.0017544533067464273
DEBW057,NO2,1990,29.7,ug/m3,Background,suburban,BW,Sigmaringen,Sigmaringen,0.002138584247258225
DEBW058,SO2,1990,0.0,count,Background,suburban,BW,Konstanz,Singen (Hohentwiel),0.0016450648055832502
DEBW058,O3,1990,140.7,ug/m3,Background,suburban,BW,Konstanz,Singen (Hohentwiel),0.003983050847457627
DEBW058,NO2,1990,28.9,ug/m3,Background,suburban,BW,Konstanz,Singen (Hohentwiel),0.002125290794283815
DEBW059,SO2,1990,44.017,ug/m3,Background,suburban,BW,Main-Tauber-Kreis,Tauberbischofsheim,0.0023764872050515123
DENW004,NO2,1990,0.0,count,Background,suburban,NW,Recklinghausen,Castrop-Rauxel,0.0016450648055832502
DENW005,NO2,1990,35.0,ug/m3,Background,suburban,NW,Unna,Lünen,0.0022266533732136925
DENW006,SO2,1990,110.0,ug/m3,Background,suburban,NW,Unna,Lünen,0.0034729145895646394
DENW007,NO2,1990,122.0,ug/m3,Background,suburban,NW,Recklinghausen,Castrop-Rauxel,0.003672316384180791
DENW007,NO2,1990,35.0,ug/m3,Background,suburban,NW,Recklinghausen,Castrop-Rauxel,0.0022266533732136925
DEBW053,NO2,1990,31.253,ug/m3,Background,suburban,BW,Hohenlohekreis,Künzelsau,0.002164390162844799
DENW010,SO2,1990,0.0,count,Background,suburban,NW,Unna,Unna,0.0016450648055832502
DEBW054,SO2,1990,7.517,ug/m3,Background,suburban,BW,Rottweil,Rottweil,0.0017699734130940511
DEBW028,SO2,1990,93.702,ug/m3,Background,urban,BW,Göppingen,Göppingen,0.0032020937188434696
DEHE015,SO2,1990,11.783,ug/m3,Background,suburban,HE,Main-Kinzig-Kreis,Maintal,0.001840860751080093
DEHE002,NO2,1990,120.0,ug/m3,Background,rural,HE,Groß-Gerau,Biebesheim am Rhein,0.003639082751744766
DEBW008,O3,1990,81.25,ug/m3,Background,urban,BW,Rhein-Neckar-Kreis,Weinheim,0.0029951811232967764
DEBW054,NO2,1990,24.5,ug/m3,Background,suburban,BW,Rottweil,Rottweil,0.0020521768029245595
DEBW057,SO2,1990,5.4,ug/m3,Background,suburban,BW,Sigmaringen,Sigmaringen,0.0017347956131605186
DEBW057,O3,1990,35.892,ug/m3,Background,suburban,BW,Sigmaringen,Sigmaringen,0.0022414755732801596
DEBW057,O3,1990,19.3,ug/m3,Background,suburban,BW,Sigmaringen,Sigmaringen,0.001965769358590894
DEBW059,SO2,1990,21.118,ug/m3,Background,suburban,BW,Main-Tauber-Kreis,Tauberbischofsheim,0.001995978730475241
DEBW049,SO2,1990,42.564,ug/m3,Background,urban,BW,Emmendingen,Emmendingen,0.0023523429710867396
DEBW049,SO2,1990,62.8,ug/m3,Background,urban,BW,Emmendingen,Emmendingen,0.0026886008640744437
DEBW059,SO2,1990,155.9,ug/m3,Background,suburban,BW,Main-Tauber-Kreis,Tauberbischofsheim,0.004235626453971419
DEBW049,NO2,1990,0.0,count,Background,urban,BW,Emmendingen,Emmendingen,0.0016450648055832502
DEBW060,NO2,1990,84.0,ug/m3,Background,suburban,BW,Tuttlingen,Tuttlingen,0.003040877367896311
DEBW050,SO2,1990,589.65,ug/m3,Background,suburban,BW,Heidenheim,Heidenheim an der Brenz,0.011443170488534396
DEBW065,O3,1990,23802.0,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.39715852442671984
DEBW050,SO2,1990,485.05,ug/m3,Background,suburban,BW,Heidenheim,Heidenheim an der Brenz,0.009705051512130275
DEBW065,O3,1990,3492.0,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.05967098703888335
DEBW050,O3,1990,33.282,ug/m3,Background,suburban,BW,Heidenheim,Heidenheim an der Brenz,0.0021981056829511463
DEBW008,O3,1990,16.35,ug/m3,Background,urban,BW,Rhein-Neckar-Kreis,Weinheim,0.0019167497507477566
DEBW008,NO2,1990,107.735,ug/m3,Background,urban,BW,Rhein-Neckar-Kreis,Weinheim,0.0034352775008308412
DEBW010,SO2,1990,14.541,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch,0.0018866899302093718
DEBW057,SO2,1990,53.53,ug/m3,Background,suburban,BW,Sigmaringen,Sigmaringen,0.0025345629777334664
DEBW040,SO2,1990,0.0,count,Traffic,suburban,BW,Waldshut,Waldshut-Tiengen,0.0016450648055832502
DEBW040,SO2,1990,72.95,ug/m3,Traffic,suburban,BW,Waldshut,Waldshut-Tiengen,0.0028572615486872712
DEBW041,SO2,1990,68.85,ug/m3,Background,urban,BW,Lörrach,Rheinfelden (Baden),0.00278913260219342
DEHE015,NO2,1990,176.0,ug/m3,Background,suburban,HE,Main-Kinzig-Kreis,Maintal,0.004569624459953473
DEBW057,NO2,1990,62.6,ug/m3,Background,suburban,BW,Sigmaringen,Sigmaringen,0.0026852775008308406
DEHE015,NO2,1990,136.0,ug/m3,Background,suburban,HE,Main-Kinzig-Kreis,Maintal,0.0039049518112329678
DEBW058,NO2,1990,29.707,ug/m3,Background,suburban,BW,Konstanz,Singen (Hohentwiel),0.002138700564971751
DEBW058,NO2,1990,76.05,ug/m3,Background,suburban,BW,Konstanz,Singen (Hohentwiel),0.002908773678963111
DEBW041,NO2,1990,29.728,ug/m3,Background,urban,BW,Lörrach,Rheinfelden (Baden),0.00213904951811233
DEBW059,SO2,1990,103.2,ug/m3,Background,suburban,BW,Main-Tauber-Kreis,Tauberbischofsheim,0.0033599202392821533
DEBW059,SO2,1990,82.6,ug/m3,Background,suburban,BW,Main-Tauber-Kreis,Tauberbischofsheim,0.003017613825191093
DEBW060,SO2,1990,54.909,ug/m3,Background,suburban,BW,Tuttlingen,Tuttlingen,0.0025574775672981055
DEBW042,SO2,1990,150.65,ug/m3,Background,suburban,BW,Esslingen,Filderstadt,0.004148388168826853
DEBW030,O3,1990,167.106,ug/m3,Background,rural,BW,Rems-Murr-Kreis,Rudersberg,0.0044218344965104685
DEBW030,NO2,1990,75.311,ug/m3,Background,rural,BW,Rems-Murr-Kreis,Rudersberg,0.0028964938517779992
DEBW053,SO2,1990,13.95,ug/m3,Background,suburban,BW,Hohenlohekreis,Künzelsau,0.0018768693918245264
DEBW016,O3,1990,28.35,ug/m3,Industrial,suburban,BW,Heilbronn,Neckarsulm,0.0021161515453639083
DEBW054,SO2,1990,89.85,ug/m3,Background,suburban,BW,Rottweil,Rottweil,0.003138085742771685
DEBW054,O3,1990,250.0,ug/m3,Background,suburban,BW,Rottweil,Rottweil,0.005799268860086407
DEBW034,SO2,1990,59.635,ug/m3,Background,suburban,BW,Rems-Murr-Kreis,Waiblingen,0.0026360086407444332
DENI016,SO2,1990,219.152,ug/m3,Background,suburban,NI,Goslar,Goslar,0.005286673313393154
DEBW065,NO2,1990,47.161,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.002428730475240944
DEBW060,SO2,1990,18.5,ug/m3,Background,suburban,BW,Tuttlingen,Tuttlingen,0.0019524759056164839
DEBW065,O3,1990,9.0,count,Background,urban,BW,Ravensburg,Mittleres Schussental,0.001794616151545364
DEBW016,O3,1990,199.231,ug/m3,Industrial,suburban,BW,Heilbronn,Neckarsulm,0.004955649717514124
DEBW020,O3,1990,240.6,ug/m3,Background,suburban,BW,Rastatt,Rastatt,0.005643070787637089
DEHE023,SO2,1990,104.905,ug/m3,Background,rural,HE,Vogelsbergkreis,Grebenau,0.003388251910933865
DEBW020,SO2,1990,0.0,count,Background,suburban,BW,Rastatt,Rastatt,0.0016450648055832502
DEBW021,SO2,1990,511.75,ug/m3,Background,suburban,BW,Ortenaukreis,Kehl,0.010148720505151212
DEBW020,O3,1990,40.0,count,Background,suburban,BW,Rastatt,Rastatt,0.0023097374543037553
DENI036,SO2,1990,119.652,ug/m3,Industrial,urban,NI,Wesermarsch,Nordenham,0.003633300099700897
DEBW021,NO2,1990,90.761,ug/m3,Background,suburban,BW,Ortenaukreis,Kehl,0.0031532236623462943
DENI036,O3,1990,186.55,ug/m3,Industrial,urban,NI,Wesermarsch,Nordenham,0.004744931871053506
DEBW021,NO2,1990,135.4,ug/m3,Background,suburban,BW,Ortenaukreis,Kehl,0.00389498172150216
DEHE019,SO2,1990,0.0,count,Background,suburban,HE,Bergstraße,Viernheim,0.0016450648055832502
DEBW021,SO2,1990,59.098,ug/m3,Background,suburban,BW,Ortenaukreis,Kehl,0.002627085410435361
DEBW044,O3,1990,19458.0,ug/m3,Background,suburban,BW,Neckar-Odenwald-Kreis,Mosbach,0.324975074775673
DEBW044,NO2,1990,103.3,ug/m3,Background,suburban,BW,Neckar-Odenwald-Kreis,Mosbach,0.003361581920903955
DEBW044,NO2,1990,24.1,ug/m3,Background,suburban,BW,Neckar-Odenwald-Kreis,Mosbach,0.0020455300764373545
DEBW045,SO2,1990,15.65,ug/m3,Background,urban,BW,Zollernalbkreis,Balingen,0.0019051179793951479
DEBW008,SO2,1990,157.4,ug/m3,Background,urban,BW,Rhein-Neckar-Kreis,Weinheim,0.004260551678298438
DEBW046,SO2,1990,138.9,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß,0.003953140578265205
DEBW046,SO2,1990,61.75,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß,0.00267115320704553
DEBW045,NO2,1990,94.95,ug/m3,Background,urban,BW,Zollernalbkreis,Balingen,0.0032228315054835493
DEBW045,NO2,1990,43.25,ug/m3,Background,urban,BW,Zollernalbkreis,Balingen,0.0023637421070122964
DEBW010,SO2,1990,0.0,count,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch,0.0016450648055832502
DEBW046,SO2,1990,130.7,ug/m3,Background,suburban,BW,Biberach,Biberach an der Riß,0.0038168826852775007
DEBW047,SO2,1990,77.533,ug/m3,Background,suburban,BW,Calw,Calw,0.0029334164174144237
DEBW034,SO2,1990,59.635,ug/m3,Background,suburban,BW,Rems-Murr-Kreis,Waiblingen,0.0026360086407444332
DEBW035,SO2,1990,66.074,ug/m3,Background,urban,BW,Böblingen,Böblingen,0.002743004320372217
DEBW048,O3,1990,61.836,ug/m3,Industrial,urban,BW,Alb-Donau-Kreis,Ehingen (Donau),0.002672582253240279
DEHE033,O3,1990,10364.0,ug/m3,Background,suburban,HE,Schwalm-Eder-Kreis,Borken (Hessen),0.17386174808906613
DEBW058,SO2,1990,37.315,ug/m3,Background,suburban,BW,Konstanz,Singen (Hohentwiel),0.0022651213027583914
DEBW058,SO2,1990,59.367,ug/m3,Background,suburban,BW,Konstanz,Singen (Hohentwiel),0.0026315553339980057
DEBW058,O3,1990,75.25,ug/m3,Background,suburban,BW,Konstanz,Singen (Hohentwiel),0.0028954802259887006
DEHE033,NO2,1990,0.0,count,Background,suburban,HE,Schwalm-Eder-Kreis,Borken (Hessen),0.0016450648055832502
DEHE034,SO2,1990,103.119,ug/m3,Background,rural,HE,Wetteraukreis,Nidda,0.0033585742771684943
DEBW060,SO2,1990,19.48,ug/m3,Background,suburban,BW,Tuttlingen,Tuttlingen,0.0019687603855101364
DEBW060,NO2,1990,0.0,count,Background,suburban,BW,Tuttlingen,Tuttlingen,0.0016450648055832502
DENW001,SO2,1990,18.0,ug/m3,Background,suburban,NW,Unna,Werne,0.0019441674975074776
DEBW065,SO2,1990,84.957,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.003056779661016949
DENW001,NO2,1990,30.0,ug/m3,Background,suburban,NW,Unna,Werne,0.0021435692921236292
DEBW030,O3,1990,235.75,ug/m3,Background,rural,BW,Rems-Murr-Kreis,Rudersberg,0.005562479228979727
DEHE024,SO2,1990,137.565,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald,0.003930957128614157
DEBW030,NO2,1990,12.8,ug/m3,Background,rural,BW,Rems-Murr-Kreis,Rudersberg,0.001857760053173812
DEHE026,SO2,1990,79.364,ug/m3,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund,0.0029638418079096047
DEHE026,SO2,1990,0.0,count,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund,0.0016450648055832502
DEHE027,O3,1990,72.296,ug/m3,Background,rural,HE,Waldeck-Frankenberg,Frankenberg (Eder),0.002846394150880691
DEBY069,SO2,1990,30.0,count,Background,suburban,BY,Wunsiedel im Fichtelgebirge,Selb,0.0021435692921236292
DEHE027,NO2,1990,74.5,ug/m3,Background,rural,HE,Waldeck-Frankenberg,Frankenberg (Eder),0.002883017613825191
DEBY069,O3,1990,103.125,ug/m3,Background,suburban,BY,Wunsiedel im Fichtelgebirge,Selb,0.0033586739780658028
DEBW008,O3,1990,18.552,ug/m3,Background,urban,BW,Rhein-Neckar-Kreis,Weinheim,0.0019533399800598203
DEBW010,SO2,1990,116.261,ug/m3,Background,suburban,BW,Rhein-Neckar-Kreis,Wiesloch,0.0035769524759056166
DEBW028,SO2,1990,23.815,ug/m3,Background,urban,BW,Göppingen,Göppingen,0.002040794283815221
DEBW021,O3,1990,166.925,ug/m3,Background,suburban,BW,Ortenaukreis,Kehl,0.004418826852775008
DEHE015,NO2,1990,94.565,ug/m3,Background,suburban,HE,Main-Kinzig-Kreis,Maintal,0.0032164340312396144
DEHE015,NO2,1990,39.0,ug/m3,Background,suburban,HE,Main-Kinzig-Kreis,Maintal,0.0022931206380857427
DEBW058,SO2,1990,7.15,ug/m3,Background,suburban,BW,Konstanz,Singen (Hohentwiel),0.0017638750415420407
DENW007,SO2,1990,127.0,ug/m3,Background,suburban,NW,Recklinghausen,Castrop-Rauxel,0.0037554004652708543
DEBW058,O3,1990,26.434,ug/m3,Background,suburban,BW,Konstanz,Singen (Hohentwiel),0.002084313725490196
DENW007,SO2,1990,18.0,ug/m3,Background,suburban,NW,Recklinghausen,Castrop-Rauxel,0.0019441674975074776
DEBW023,SO2,1990,54.861,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.002556679960119641
DEBW030,SO2,1990,3.85,ug/m3,Background,rural,BW,Rems-Murr-Kreis,Rudersberg,0.0017090395480225987
DENW010,SO2,1990,98.0,ug/m3,Background,suburban,NW,Unna,Unna,0.003273512794948488
DEHE015,SO2,1990,113.5,ug/m3,Background,suburban,HE,Main-Kinzig-Kreis,Maintal,0.0035310734463276836
DEBW060,O3,1990,24.771,ug/m3,Background,suburban,BW,Tuttlingen,Tuttlingen,0.002056679960119641
DEHE015,SO2,1990,114.0,ug/m3,Background,suburban,HE,Main-Kinzig-Kreis,Maintal,0.00353938185443669
DENW010,O3,1990,209.375,ug/m3,Background,suburban,NW,Unna,Unna,0.005124210701229644
DEBW016,SO2,1990,55.72,ug/m3,Industrial,suburban,BW,Heilbronn,Neckarsulm,0.002570953805250914
DENW010,O3,1990,255.0,ug/m3,Background,suburban,NW,Unna,Unna,0.0058823529411764705
DEBW016,O3,1990,50.0,count,Industrial,suburban,BW,Heilbronn,Neckarsulm,0.0024759056164838818
DEHE028,SO2,1990,81.152,ug/m3,Background,rural,HE,Bergstraße,Fürth,0.0029935526753074107
DEBW016,O3,1990,7523.0,ug/m3,Industrial,suburban,BW,Heilbronn,Neckarsulm,0.12665337321369224
DEBW065,SO2,1990,0.0,count,Background,urban,BW,Ravensburg,Mittleres Schussental,0.0016450648055832502
DEBW016,NO2,1990,33.0,ug/m3,Industrial,suburban,BW,Heilbronn,Neckarsulm,0.002193419740777667
DEBW048,SO2,1990,12.748,ug/m3,Industrial,urban,BW,Alb-Donau-Kreis,Ehingen (Donau),0.0018568959787304753
DEBW048,SO2,1990,65.6,ug/m3,Industrial,urban,BW,Alb-Donau-Kreis,Ehingen (Donau),0.0027351279494848787
DEBW065,O3,1990,27.658,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.0021046527085410434
DEBW020,SO2,1990,30.902,ug/m3,Background,suburban,BW,Rastatt,Rastatt,0.002158557660352276
DEBW065,O3,1990,120.175,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.003641990694582918
DEHE029,SO2,1990,57.333,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Dillenburg,0.0025977567298105684
DEBW048,O3,1990,16.144,ug/m3,Industrial,urban,BW,Alb-Donau-Kreis,Ehingen (Donau),0.0019133266866068462
DEBW065,NO2,1990,130.6,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.0038152210036556996
DEHE029,O3,1990,4351.0,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Dillenburg,0.0739448321701562
DEBW020,NO2,1990,73.648,ug/m3,Background,suburban,BW,Rastatt,Rastatt,0.002868860086407444
DEHE029,O3,1990,6.0,count,Traffic,urban,HE,Lahn-Dill-Kreis,Dillenburg,0.001744765702891326
DEHE029,O3,1990,160.875,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Dillenburg,0.004318295114656032
DEBW049,O3,1990,62.755,ug/m3,Background,urban,BW,Emmendingen,Emmendingen,0.0026878531073446328
DEHE029,O3,1990,88.125,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Dillenburg,0.003109421734795613
DEBW049,NO2,1990,86.3,ug/m3,Background,urban,BW,Emmendingen,Emmendingen,0.0030790960451977404
DEBW049,SO2,1990,65.296,ug/m3,Background,urban,BW,Emmendingen,Emmendingen,0.0027300764373546027
DEBW050,NO2,1990,83.05,ug/m3,Background,suburban,BW,Heidenheim,Heidenheim an der Brenz,0.0030250913924891993
DEBW041,O3,1990,111.527,ug/m3,Background,urban,BW,Lörrach,Rheinfelden (Baden),0.0034982884679295445
DEBW049,O3,1990,35.962,ug/m3,Background,urban,BW,Emmendingen,Emmendingen,0.0022426387504154203
DEBW049,NO2,1990,58.803,ug/m3,Background,urban,BW,Emmendingen,Emmendingen,0.002622183449651047
DEBW049,NO2,1990,126.0,ug/m3,Background,urban,BW,Emmendingen,Emmendingen,0.0037387836490528413
DEBW054,NO2,1990,52.95,ug/m3,Background,suburban,BW,Rottweil,Rottweil,0.0025249252243270187
DEBW050,SO2,1990,6.278,ug/m3,Background,suburban,BW,Heidenheim,Heidenheim an der Brenz,0.0017493851777999336
DEBW042,SO2,1990,231.25,ug/m3,Background,suburban,BW,Esslingen,Filderstadt,0.005487703555998671
DEBW054,NO2,1990,57.9,ug/m3,Background,suburban,BW,Rottweil,Rottweil,0.0026071784646061816
DEBW050,SO2,1990,7.0,ug/m3,Background,suburban,BW,Heidenheim,Heidenheim an der Brenz,0.0017613825191093386
DEBW057,O3,1990,22.784,ug/m3,Background,suburban,BW,Sigmaringen,Sigmaringen,0.00202366234629445
DEBW057,NO2,1990,87.8,ug/m3,Background,suburban,BW,Sigmaringen,Sigmaringen,0.003104021269524759
DEBW057,NO2,1990,82.7,ug/m3,Background,suburban,BW,Sigmaringen,Sigmaringen,0.0030192755068128943
DEBW035,NO2,1990,36.55,ug/m3,Background,urban,BW,Böblingen,Böblingen,0.002252409438351612
DENW003,NO2,1990,36.308,ug/m3,Background,suburban,NW,Unna,Bergkamen,0.0022483881688268527
DENW004,SO2,1990,0.0,count,Background,suburban,NW,Recklinghausen,Castrop-Rauxel,0.0016450648055832502
DENW004,SO2,1990,150.0,ug/m3,Background,suburban,NW,Recklinghausen,Castrop-Rauxel,0.004137587238285145
DENW005,NO2,1990,0.0,count,Background,suburban,NW,Unna,Lünen,0.0016450648055832502
DENW007,NO2,1990,122.0,ug/m3,Background,suburban,NW,Recklinghausen,Castrop-Rauxel,0.003672316384180791
DEBW041,SO2,1990,46.402,ug/m3,Background,urban,BW,Lörrach,Rheinfelden (Baden),0.002416118311731472
DENI016,SO2,1990,219.152,ug/m3,Background,suburban,NI,Goslar,Goslar,0.005286673313393154
DENI016,SO2,1990,12.0,count,Background,suburban,NI,Goslar,Goslar,0.0018444666001994018
DENI016,SO2,1990,11.0,ug/m3,Background,suburban,NI,Goslar,Goslar,0.0018278497839813892
DENW015,SO2,1990,176.0,ug/m3,Background,suburban,NW,Recklinghausen,Marl,0.004569624459953473
DENW017,SO2,1990,23.913,ug/m3,Background,suburban,NW,Recklinghausen,Marl,0.002042422731804586
DENI028,SO2,1990,685.0,ug/m3,Background,suburban,NI,Göttingen,Duderstadt,0.013027583914921901
DENI028,SO2,1990,351.5,ug/m3,Background,suburban,NI,Göttingen,Duderstadt,0.0074858757062146895
DEBW035,SO2,1990,66.074,ug/m3,Background,urban,BW,Böblingen,Böblingen,0.002743004320372217
DEBW035,SO2,1990,111.0,ug/m3,Background,urban,BW,Böblingen,Böblingen,0.003489531405782652
DEBW035,SO2,1990,8.9,ug/m3,Background,urban,BW,Böblingen,Böblingen,0.0017929544699235628
DEBW035,O3,1990,249.4,ug/m3,Background,urban,BW,Böblingen,Böblingen,0.0057892987703556
DEHE015,SO2,1990,10.5,ug/m3,Background,suburban,HE,Main-Kinzig-Kreis,Maintal,0.001819541375872383
DEBW016,O3,1990,48336.0,ug/m3,Industrial,suburban,BW,Heilbronn,Neckarsulm,0.8048354935194417
DEBW035,NO2,1990,207.4,ug/m3,Background,urban,BW,Böblingen,Böblingen,0.005091392489199069
DEBW021,SO2,1990,94.7,ug/m3,Background,suburban,BW,Ortenaukreis,Kehl,0.003218677301429046
DENW014,NO2,1990,30.0,ug/m3,Background,suburban,NW,Ennepe-Ruhr-Kreis,Herdecke,0.0021435692921236292
DEBW021,O3,1990,36.4,ug/m3,Background,suburban,BW,Ortenaukreis,Kehl,0.00224991691591891
DEBW037,SO2,1990,53.089,ug/m3,Background,suburban,BW,Freudenstadt,Freudenstadt,0.0025272349617813227
DEBW023,SO2,1990,60.778,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.0026550016616816215
DEBW023,SO2,1990,0.0,count,Background,suburban,BW,Lörrach,Weil am Rhein,0.0016450648055832502
DEBW021,SO2,1990,11.876,ug/m3,Background,suburban,BW,Ortenaukreis,Kehl,0.0018424061149883682
DEBW008,O3,1990,696.0,ug/m3,Background,urban,BW,Rhein-Neckar-Kreis,Weinheim,0.01321036889332004
DEHE025,SO2,1990,96.0,ug/m3,Background,rural,HE,Hochtaunuskreis,Königstein im Taunus,0.0032402791625124627
DEHE025,NO2,1990,59.591,ug/m3,Background,rural,HE,Hochtaunuskreis,Königstein im Taunus,0.002635277500830841
DEHE025,NO2,1990,16.957,ug/m3,Background,rural,HE,Hochtaunuskreis,Königstein im Taunus,0.0019268361581920902
DEHE027,O3,1990,35022.0,ug/m3,Background,rural,HE,Waldeck-Frankenberg,Frankenberg (Eder),0.5835992023928215
DEHE027,O3,1990,44.0,count,Background,rural,HE,Waldeck-Frankenberg,Frankenberg (Eder),0.002376204719175806
DEBW053,SO2,1990,102.046,ug/m3,Background,suburban,BW,Hohenlohekreis,Künzelsau,0.0033407444333665667
DEBW053,O3,1990,17.107,ug/m3,Background,suburban,BW,Hohenlohekreis,Künzelsau,0.0019293286806247923
DEBW016,SO2,1990,152.05,ug/m3,Industrial,suburban,BW,Heilbronn,Neckarsulm,0.00417165171153207
DEBW016,SO2,1990,102.75,ug/m3,Industrial,suburban,BW,Heilbronn,Neckarsulm,0.003352442671984048
DEBW016,SO2,1990,9.25,ug/m3,Industrial,suburban,BW,Heilbronn,Neckarsulm,0.0017987703555998671
DEBW054,O3,1990,0.0,count,Background,suburban,BW,Rottweil,Rottweil,0.0016450648055832502
DEBW054,O3,1990,74.375,ug/m3,Background,suburban,BW,Rottweil,Rottweil,0.0028809405117979393
DEBW054,O3,1990,40.928,ug/m3,Background,suburban,BW,Rottweil,Rottweil,0.002325157859754071
DEBW054,NO2,1990,0.0,count,Background,suburban,BW,Rottweil,Rottweil,0.0016450648055832502
DEBW016,O3,1990,149.369,ug/m3,Industrial,suburban,BW,Heilbronn,Neckarsulm,0.004127102027251578
DEHE023,SO2,1990,0.0,count,Background,rural,HE,Vogelsbergkreis,Grebenau,0.0016450648055832502
DEHE019,NO2,1990,108.0,ug/m3,Background,suburban,HE,Bergstraße,Viernheim,0.0034396809571286143
DEBW020,SO2,1990,28.855,ug/m3,Background,suburban,BW,Rastatt,Rastatt,0.0021245430375540046
DENW015,NO2,1990,34.957,ug/m3,Background,suburban,NW,Recklinghausen,Marl,0.0022259388501163174
DENW015,NO2,1990,35.0,ug/m3,Background,suburban,NW,Recklinghausen,Marl,0.0022266533732136925
DEBW020,O3,1990,216.887,ug/m3,Background,suburban,BW,Rastatt,Rastatt,0.005249036224659356
DENW016,NO2,1990,76.696,ug/m3,Background,suburban,NW,Recklinghausen,Dorsten,0.0029195081422399467
DEBW045,NO2,1990,42.57,ug/m3,Background,urban,BW,Zollernalbkreis,Balingen,0.0023524426719840476
DENW017,SO2,1990,79.957,ug/m3,Background,suburban,NW,Recklinghausen,Marl,0.0029736955799268858
DENW017,NO2,1990,0.0,count,Background,suburban,NW,Recklinghausen,Marl,0.0016450648055832502
DEBW047,SO2,1990,77.533,ug/m3,Background,suburban,BW,Calw,Calw,0.0029334164174144237
DEBW065,SO2,1990,15.935,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.0019098537720172815
DENW020,NO2,1990,39.097,ug/m3,Background,suburban,NW,Recklinghausen,Gladbeck,0.0022947324692588903
DEHE033,NO2,1990,63.674,ug/m3,Background,suburban,HE,Schwalm-Eder-Kreis,Borken (Hessen),0.0027031239614489864
DEBW065,SO2,1990,76.883,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.002922615486872715
DEHE034,SO2,1990,6.957,ug/m3,Background,rural,HE,Wetteraukreis,Nidda,0.001760667996011964
DEHE034,SO2,1990,201.5,ug/m3,Background,rural,HE,Wetteraukreis,Nidda,0.004993353273512795
DEBW065,O3,1990,191.881,ug/m3,Background,urban,BW,Ravensburg,Mittleres Schussental,0.004833516118311731
DEBW053,SO2,1990,102.046,ug/m3,Background,suburban,BW,Hohenlohekreis,Künzelsau,0.0033407444333665667
DEBW053,SO2,1990,136.95,ug/m3,Background,suburban,BW,Hohenlohekreis,Künzelsau,0.00392073778664008
DEHE034,NO2,1990,69.217,ug/m3,Background,rural,HE,Wetteraukreis,Nidda,0.0027952309737454303
DEBW008,SO2,1990,13.512,ug/m3,Background,urban,BW,Rhein-Neckar-Kreis,Weinheim,0.0018695912263210369
DEBW053,NO2,1990,28.3,ug/m3,Background,suburban,BW,Hohenlohekreis,Künzelsau,0.0021153207045530075
DEBW008,SO2,1990,0.0,count,Background,urban,BW,Rhein-Neckar-Kreis,Weinheim,0.0016450648055832502
DEBW008,SO2,1990,0.0,count,Background,urban,BW,Rhein-Neckar-Kreis,Weinheim,0.0016450648055832502
DEBW054,SO2,1990,0.0,count,Background,suburban,BW,Rottweil,Rottweil,0.0016450648055832502
DEBW008,NO2,1990,40.0,ug/m3,Background,urban,BW,Rhein-Neckar-Kreis,Weinheim,0.0023097374543037553
DEBW021,NO2,1990,130.8,ug/m3,Background,suburban,BW,Ortenaukreis,Kehl,0.0038185443668993023
DEBW023,SO2,1990,14.35,ug/m3,Background,suburban,BW,Lörrach,Weil am Rhein,0.0018835161183117313
