Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Linke,Gruene,SPD,FDP,CDU,AfD,Others,year_of_last_vote
DESH026,NO2,2005,45.673,ug/m3,Traffic,urban,SH,Lübeck,Lübeck,,,,,,,,
DESH026,NO2,2006,45.638,ug/m3,Traffic,urban,SH,Lübeck,Lübeck,,,,,,,,
DESH026,NO2,2007,43.55,ug/m3,Traffic,urban,SH,Lübeck,Lübeck,,,,,,,,
DESH026,NO2,2008,40.79,ug/m3,Traffic,urban,SH,Lübeck,Lübeck,12.1,10.3,31.0,8.6,25.9,0.0,12.1,2008.0
DESH026,NO2,2009,38.907,ug/m3,Traffic,urban,SH,Lübeck,Lübeck,12.1,10.3,31.0,8.6,25.9,0.0,12.1,2008.0
DESH026,NO2,2010,38.23,ug/m3,Traffic,urban,SH,Lübeck,Lübeck,12.1,10.3,31.0,8.6,25.9,0.0,12.1,2008.0
DESH026,NO2,2011,34.958,ug/m3,Traffic,urban,SH,Lübeck,Lübeck,12.1,10.3,31.0,8.6,25.9,0.0,12.1,2008.0
DESH026,NO2,2012,34.685,ug/m3,Traffic,urban,SH,Lübeck,Lübeck,12.1,10.3,31.0,8.6,25.9,0.0,12.1,2008.0
DESH053,NO2,2013,39.189,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,32.65306122,4.081632653,32.65306122,0.0,10.20408163,2013.0
DESH026,NO2,2013,33.812,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,32.65306122,4.081632653,32.65306122,0.0,10.20408163,2013.0
DESH053,NO2,2014,31.594,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,32.65306122,4.081632653,32.65306122,0.0,10.20408163,2013.0
DESH053,NO2,2015,29.508,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,32.65306122,4.081632653,32.65306122,0.0,10.20408163,2013.0
DESH055,NO2,2015,35.248,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,32.65306122,4.081632653,32.65306122,0.0,10.20408163,2013.0
DESH053,NO2,2016,28.699,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,32.65306122,4.081632653,32.65306122,0.0,10.20408163,2013.0
DESH055,NO2,2016,37.244,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,32.65306122,4.081632653,32.65306122,0.0,10.20408163,2013.0
DESH053,NO2,2017,26.884,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,32.65306122,4.081632653,32.65306122,0.0,10.20408163,2013.0
DESH055,NO2,2017,32.343,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,32.65306122,4.081632653,32.65306122,0.0,10.20408163,2013.0
DESH053,NO2,2018,26.293,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,28.57142857,4.081632653,24.48979592,6.12244898,16.32653061,2018.0
DESH055,NO2,2018,31.503,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,28.57142857,4.081632653,24.48979592,6.12244898,16.32653061,2018.0
DESH053,NO2,2019,26.017,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,28.57142857,4.081632653,24.48979592,6.12244898,16.32653061,2018.0
DESH055,NO2,2019,28.71,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,28.57142857,4.081632653,24.48979592,6.12244898,16.32653061,2018.0
DESH055,NO2,2020,25.178,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,28.57142857,4.081632653,24.48979592,6.12244898,16.32653061,2018.0
DESH053,NO2,2020,23.935,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,28.57142857,4.081632653,24.48979592,6.12244898,16.32653061,2018.0
DESH055,NO2,2021,23.526,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,28.57142857,4.081632653,24.48979592,6.12244898,16.32653061,2018.0
DESH053,NO2,2021,21.576,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,28.57142857,4.081632653,24.48979592,6.12244898,16.32653061,2018.0
DESH053,NO2,2022,20.508,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,28.57142857,4.081632653,24.48979592,6.12244898,16.32653061,2018.0
DESH055,NO2,2022,21.001,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,16.32653061,28.57142857,4.081632653,24.48979592,6.12244898,16.32653061,2018.0
DESH053,NO2,2023,18.583,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,22.44897959,22.44897959,6.12244898,24.48979592,8.163265306,12.24489796,2023.0
DESH055,NO2,2023,19.026,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,22.44897959,22.44897959,6.12244898,24.48979592,8.163265306,12.24489796,2023.0
DESH053,NO2,2024,17.621,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,22.44897959,22.44897959,6.12244898,24.48979592,8.163265306,12.24489796,2023.0
DESH055,NO2,2024,18.148,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,22.44897959,22.44897959,6.12244898,24.48979592,8.163265306,12.24489796,2023.0
DESH053,NO2,2025,12.778,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,22.44897959,22.44897959,6.12244898,24.48979592,8.163265306,12.24489796,2023.0
DESH055,NO2,2025,12.441,ug/m3,Traffic,Urban,SH,Lübeck,Lübeck,4.081632653,22.44897959,22.44897959,6.12244898,24.48979592,8.163265306,12.24489796,2023.0
DENW356,NO2,2015,35.108,ug/m3,Traffic,Urban,NW,Märkischer Kreis,Lüdenscheid,33.33333333333333,43.75,8.333333333333332,4.166666666666666,4.166666666666666,0.0,6.25,2014.0
DENW356,NO2,2022,34.521,ug/m3,Traffic,Urban,NW,Märkischer Kreis,Lüdenscheid,4.3478260869565215,10.869565217391305,34.78260869565217,6.521739130434782,36.95652173913043,0.0,6.521739130434789,2020.0
DENW356,NO2,2023,27.278,ug/m3,Traffic,Urban,NW,Märkischer Kreis,Lüdenscheid,4.3478260869565215,10.869565217391305,34.78260869565217,6.521739130434782,36.95652173913043,0.0,6.521739130434789,2020.0
DENW356,NO2,2024,24.266,ug/m3,Traffic,Urban,NW,Märkischer Kreis,Lüdenscheid,4.3478260869565215,10.869565217391305,34.78260869565217,6.521739130434782,36.95652173913043,0.0,6.521739130434789,2020.0
DENW356,NO2,2025,18.321,ug/m3,Traffic,Urban,NW,Märkischer Kreis,Lüdenscheid,4.3478260869565215,10.869565217391305,34.78260869565217,6.521739130434782,36.95652173913043,0.0,6.521739130434789,2020.0
DENI040,NO2,1996,25.307,ug/m3,Traffic,urban,NI,Lüneburg,Lüneburg,,,,,,,,
DENI040,NO2,1997,24.504,ug/m3,Traffic,urban,NI,Lüneburg,Lüneburg,,,,,,,,
DENW270,NO2,2009,36.7,ug/m3,Traffic,urban,NW,Unna,Lünen,5.555555555555555,11.11111111111111,37.03703703703704,5.555555555555555,24.07407407407408,0.0,16.666666666666675,2009.0
DENW271,NO2,2009,36.75,ug/m3,Traffic,urban,NW,Unna,Lünen,5.555555555555555,11.11111111111111,37.03703703703704,5.555555555555555,24.07407407407408,0.0,16.666666666666675,2009.0
DENW270,NO2,2010,40.39,ug/m3,Traffic,urban,NW,Unna,Lünen,5.555555555555555,11.11111111111111,37.03703703703704,5.555555555555555,24.07407407407408,0.0,16.666666666666675,2009.0
DENW271,NO2,2010,40.834,ug/m3,Traffic,urban,NW,Unna,Lünen,5.555555555555555,11.11111111111111,37.03703703703704,5.555555555555555,24.07407407407408,0.0,16.666666666666675,2009.0
DEST076,NO2,1996,45.406,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,1996,24.169,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,1997,51.763,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,1997,25.657,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,1998,50.421,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,1998,21.144,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,1999,21.199,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,1999,42.993,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2000,33.758,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,2000,18.82,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2001,41.437,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,2001,18.465,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,2002,18.569,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2002,40.084,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2003,44.727,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,2003,21.111,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2004,40.308,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,2004,19.349,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2005,38.799,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,2005,19.928,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2006,42.197,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,2006,21.207,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST099,NO2,2006,48.191,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,2007,20.843,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2007,43.692,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST099,NO2,2007,43.279,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST099,NO2,2008,43.785,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2008,43.864,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,2008,19.709,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2009,47.7,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST099,NO2,2009,44.156,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2009,36.601,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,2009,22.446,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST057,NO2,2010,34.173,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2010,45.649,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST099,NO2,2010,43.411,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2010,39.329,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST099,NO2,2011,43.127,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2011,36.303,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2011,43.933,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST099,NO2,2012,42.574,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2012,35.762,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2012,41.396,ug/m3,Traffic,urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2013,41.989,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2013,35.478,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST099,NO2,2013,39.472,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2014,33.544,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST076,NO2,2014,39.724,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST099,NO2,2014,39.476,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2015,34.012,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST099,NO2,2015,31.777,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2016,34.176,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST112,NO2,2016,27.979,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2017,34.389,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST112,NO2,2017,27.052,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2018,30.456,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST112,NO2,2018,25.056,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST112,NO2,2019,23.212,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2019,29.065,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST112,NO2,2020,20.111,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2020,24.44,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST112,NO2,2021,19.25,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2021,24.071,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST112,NO2,2022,16.701,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2022,21.659,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2023,19.761,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST112,NO2,2023,16.7,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST112,NO2,2024,16.687,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2024,20.741,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST144,NO2,2024,22.827,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST103,NO2,2025,16.1,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST112,NO2,2025,12.817,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DEST144,NO2,2025,13.052,ug/m3,Traffic,Urban,ST,Magdeburg,Magdeburg,,,,,,,,
DERP010,NO2,1990,87.503,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,1990,61.991,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,1990,68.307,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,1992,57.245,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,1992,52.701,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,1992,57.274,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,1993,55.232,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,1993,55.354,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,1993,46.077,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,1994,62.31,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,1994,42.082,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,1994,61.966,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,1995,57.327,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,1995,57.325,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,1995,40.715,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,1996,44.705,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,1996,56.437,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,1996,61.719,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,1996,40.225,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,1997,59.031,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,1997,63.216,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,1997,71.807,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,1997,47.422,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,1998,51.737,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,1998,65.635,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,1998,57.561,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,1998,48.678,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,1999,50.765,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,1999,68.844,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,1999,53.794,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,1999,45.529,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,2000,53.356,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,2000,47.114,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,2000,41.92,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,2000,46.63,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,2001,38.349,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,2001,53.953,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,2001,46.428,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,2001,49.59,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,2002,49.873,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,2002,44.945,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,2002,47.1,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,2002,36.625,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,2003,45.729,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,2003,50.209,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,2003,36.91,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,2003,45.798,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,2004,47.05,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,2004,45.283,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,2004,50.407,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,2004,37.459,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,2005,54.443,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,2005,46.427,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,2005,46.107,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,2005,39.828,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,2006,48.097,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,2006,57.152,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,2006,40.617,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,2006,47.995,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,2007,35.134,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,2007,55.652,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,2007,43.146,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,2007,44.317,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,2008,53.126,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP012,NO2,2008,40.516,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP011,NO2,2008,41.358,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP008,NO2,2008,31.837,ug/m3,Traffic,urban,RP,Mainz,Mainz,,,,,,,,
DERP010,NO2,2009,61.005,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP011,NO2,2009,46.711,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP012,NO2,2009,46.406,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP008,NO2,2009,34.772,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP008,NO2,2010,35.595,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP010,NO2,2010,60.927,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP012,NO2,2010,44.897,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP011,NO2,2010,45.324,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP011,NO2,2011,44.911,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP008,NO2,2011,34.5,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP012,NO2,2011,46.012,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP010,NO2,2011,56.191,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP008,NO2,2012,33.003,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP011,NO2,2012,42.035,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP010,NO2,2012,55.79,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP012,NO2,2012,43.944,ug/m3,Traffic,urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP012,NO2,2013,42.341,ug/m3,Traffic,Urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP010,NO2,2013,58.141,ug/m3,Traffic,Urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP011,NO2,2013,40.886,ug/m3,Traffic,Urban,RP,Mainz,Mainz,3.333333333333333,21.666666666666668,23.33333333333333,10.0,30.0,0.0,11.666666666666671,2009.0
DERP012,NO2,2014,42.518,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2014,43.319,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2014,57.01,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP012,NO2,2015,44.602,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2015,56.786,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP010,NO2,2015,60.242,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2015,40.666,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
DERP011,NO2,2015,39.572,ug/m3,Traffic,Urban,RP,Mainz,Mainz,5.0,20.0,28.33333333333333,5.0,30.0,3.333333333333333,8.333333333333343,2014.0
