Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;W�hler;Wahlbeteiligung;Ung�ltige Stimmen;G�ltige Stimmen;CDU;DIE LINKE;SPD;GRÜNE;AfD;FDP;NPD;PIRATEN;ASK Schwerin;AWD;AWGV;ABLR;AfL;AUFBRUCH 09;B�ndnis C;B�rger f�r Stralsund;BVR;B�rgerb�ndnis "Landleben Tollensetal";BG;DKP;DF;FREIE W�HLER;Freier Horizont LUP;Freier Horizont MSE;Freier Horizont VG;Freier Horizont LRO;FPA;FR;Graue;KfV;Die PARTEI;Tierschutzpartei;Pro Aktiv;UB;UFR;Rostocker Bund;WGW;WGK;LUL;W�hlergruppe Adomeit;WLD;Einzelbewerber
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071109;Neukalen, Stadt;2;2;1517;896;59,1;49;2586;1684;169;114;67;368;34;13;4;x;x;x;x;x;x;x;x;x;x;x;x;x;91;x;32;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;10
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5153;Malchin am Kummerower See;13071109;Neukalen, Stadt;2;2;1517;896;59,1;1,9;98,1;65,1;6,5;4,4;2,6;14,2;1,3;0,5;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;3,5;x;1,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071001;Alt Schwerin;1;1;511;310;60,7;45;861;125;71;258;71;209;70;19;10;x;x;x;x;x;x;x;x;x;x;x;x;x;20;x;6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071001;Alt Schwerin;1;1;511;310;60,7;5,0;95,0;14,5;8,2;30,0;8,2;24,3;8,1;2,2;1,2;x;x;x;x;x;x;x;x;x;x;x;x;x;2,3;x;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071036;F�nfseen;2;2;926;648;70,0;60;1869;192;141;212;162;317;62;4;7;x;x;x;x;x;x;x;x;x;x;x;x;x;151;x;231;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;390
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071036;F�nfseen;2;2;926;648;70,0;3,1;96,9;10,3;7,5;11,3;8,7;17,0;3,3;0,2;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;8,1;x;12,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;20,9
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071043;G�hren-Lebbin;1;1;543;322;59,3;39;913;217;113;138;68;175;68;13;4;x;x;x;x;x;x;x;x;x;x;x;x;x;72;x;25;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;20
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071043;G�hren-Lebbin;1;1;543;322;59,3;4,1;95,9;23,8;12,4;15,1;7,4;19,2;7,4;1,4;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;7,9;x;2,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,2
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071093;Malchow, Stadt;6;6;5604;2910;51,9;261;8208;1137;1459;1093;1672;1448;829;88;44;x;x;x;x;x;x;x;x;x;x;x;x;x;213;x;88;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;137
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071093;Malchow, Stadt;6;6;5604;2910;51,9;3,1;96,9;13,9;17,8;13,3;20,4;17,6;10,1;1,1;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;2,6;x;1,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,7
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071113;Nossentiner H�tte;1;1;576;363;63,0;12;1045;192;144;187;86;299;61;8;7;x;x;x;x;x;x;x;x;x;x;x;x;x;54;x;2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071113;Nossentiner H�tte;1;1;576;363;63,0;1,1;98,9;18,4;13,8;17,9;8,2;28,6;5,8;0,8;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;5,2;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071114;Penkow;1;1;235;133;56,6;18;365;86;58;53;34;59;32;2;1;x;x;x;x;x;x;x;x;x;x;x;x;x;10;x;11;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;19
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071114;Penkow;1;1;235;133;56,6;4,7;95,3;23,6;15,9;14,5;9,3;16,2;8,8;0,5;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;2,7;x;3,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5,2
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071138;Silz;1;1;316;208;65,8;21;598;129;84;98;59;169;31;1;1;x;x;x;x;x;x;x;x;x;x;x;x;x;18;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;7
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071138;Silz;1;1;316;208;65,8;3,4;96,6;21,6;14,0;16,4;9,9;28,3;5,2;0,2;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;3,0;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071155;Walow;1;1;413;281;68,0;9;753;151;114;119;65;150;41;9;4;x;x;x;x;x;x;x;x;x;x;x;x;x;42;x;32;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;26
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071155;Walow;1;1;413;281;68,0;1,2;98,8;20,1;15,1;15,8;8,6;19,9;5,4;1,2;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;5,6;x;4,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3,5
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5154;Malchow;13071171;Zislow;1;1;198;161;81,3;27;437;124;50;87;58;53;22;2;1;x;x;x;x;x;x;x;x;x;x;x;x;x;21;x;7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;12
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5154;Malchow;13071171;Zislow;1;1;198;161;81,3;5,8;94,2;28,4;11,4;19,9;13,3;12,1;5,0;0,5;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;4,8;x;1,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,7
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071099;Mirow, Stadt;3;3;3504;1936;55,3;464;5344;1821;593;599;689;775;665;42;39;x;x;x;x;x;x;x;x;x;x;x;x;x;65;x;22;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;34
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071099;Mirow, Stadt;3;3;3504;1936;55,3;8,0;92,0;34,1;11,1;11,2;12,9;14,5;12,4;0,8;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,6
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071119;Priepert;1;1;275;187;68,0;21;532;302;51;56;38;58;9;3;0;x;x;x;x;x;x;x;x;x;x;x;x;x;9;x;5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071119;Priepert;1;1;275;187;68,0;3,8;96,2;56,8;9,6;10,5;7,1;10,9;1,7;0,6;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;1,7;x;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071159;Wesenberg, Stadt;4;4;2677;1485;55,5;192;4251;1824;840;515;291;555;108;15;27;x;x;x;x;x;x;x;x;x;x;x;x;x;41;x;14;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;21
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071159;Wesenberg, Stadt;4;4;2677;1485;55,5;4,3;95,7;42,9;19,8;12,1;6,8;13,1;2,5;0,4;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;1,0;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071167;Wustrow;1;1;611;408;66,8;36;1163;425;148;108;249;177;31;0;3;x;x;x;x;x;x;x;x;x;x;x;x;x;9;x;10;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5155;Mecklenburgische Kleinseenplatte;13071167;Wustrow;1;1;611;408;66,8;3,0;97,0;36,5;12,7;9,3;21,4;15,2;2,7;0,0;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;0,8;x;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,3
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071011;Blankensee;4;4;1392;895;64,3;208;2477;594;461;421;164;509;73;42;15;x;x;x;x;x;x;x;x;x;x;x;x;x;133;x;38;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;27
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071011;Blankensee;4;4;1392;895;64,3;7,7;92,3;24,0;18,6;17,0;6,6;20,5;2,9;1,7;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;5,4;x;1,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,1
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071012;Blumenholz;1;1;672;454;67,6;93;1269;333;254;164;193;218;27;10;5;x;x;x;x;x;x;x;x;x;x;x;x;x;43;x;10;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;12
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071012;Blumenholz;1;1;672;454;67,6;6,8;93,2;26,2;20,0;12,9;15,2;17,2;2,1;0,8;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;3,4;x;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071025;Carpin;1;1;751;484;64,4;73;1379;358;207;219;130;313;56;9;8;x;x;x;x;x;x;x;x;x;x;x;x;x;50;x;16;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;13
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071025;Carpin;1;1;751;484;64,4;5,0;95,0;26,0;15,0;15,9;9,4;22,7;4,1;0,7;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;3,6;x;1,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071042;Godendorf;1;1;198;158;79,8;17;407;72;74;56;28;104;25;16;4;x;x;x;x;x;x;x;x;x;x;x;x;x;16;x;9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071042;Godendorf;1;1;198;158;79,8;4,0;96,0;17,7;18,2;13,8;6,9;25,6;6,1;3,9;1,0;x;x;x;x;x;x;x;x;x;x;x;x;x;3,9;x;2,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,7
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071058;Gr�now;1;1;246;185;75,2;26;512;193;64;72;50;95;10;3;0;x;x;x;x;x;x;x;x;x;x;x;x;x;9;x;12;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071058;Gr�now;1;1;246;185;75,2;4,8;95,2;37,7;12,5;14,1;9,8;18,6;2,0;0,6;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;1,8;x;2,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,8
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071066;Hohenzieritz;1;1;389;289;74,3;21;825;247;136;105;96;139;42;4;13;x;x;x;x;x;x;x;x;x;x;x;x;x;28;x;12;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071066;Hohenzieritz;1;1;389;289;74,3;2,5;97,5;29,9;16,5;12,7;11,6;16,8;5,1;0,5;1,6;x;x;x;x;x;x;x;x;x;x;x;x;x;3,4;x;1,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071075;Klein Vielen;1;1;537;373;69,5;44;1075;351;137;163;78;205;62;9;7;x;x;x;x;x;x;x;x;x;x;x;x;x;32;x;17;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;14
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071075;Klein Vielen;1;1;537;373;69,5;3,9;96,1;32,7;12,7;15,2;7,3;19,1;5,8;0,8;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;3,0;x;1,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,3
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071080;Kratzeburg;1;1;444;291;65,5;9;836;219;114;133;108;169;39;3;10;x;x;x;x;x;x;x;x;x;x;x;x;x;18;x;13;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;10
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071080;Kratzeburg;1;1;444;291;65,5;1,1;98,9;26,2;13,6;15,9;12,9;20,2;4,7;0,4;1,2;x;x;x;x;x;x;x;x;x;x;x;x;x;2,2;x;1,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071100;M�llenbeck;1;1;597;327;54,8;43;938;302;120;97;77;212;21;14;6;x;x;x;x;x;x;x;x;x;x;x;x;x;53;x;34;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071100;M�llenbeck;1;1;597;327;54,8;4,4;95,6;32,2;12,8;10,3;8,2;22,6;2,2;1,5;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;5,7;x;3,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071147;Userin;1;1;576;412;71,5;7;1203;212;347;383;98;95;38;3;3;x;x;x;x;x;x;x;x;x;x;x;x;x;10;x;9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071147;Userin;1;1;576;412;71,5;0,6;99,4;17,6;28,8;31,8;8,1;7,9;3,2;0,2;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;0,8;x;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071162;Wokuhl-Dabelow;1;1;483;387;80,1;8;1153;367;254;117;73;183;46;8;8;x;x;x;x;x;x;x;x;x;x;x;x;x;65;x;17;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;15
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5156;Neustrelitz-Land;13071162;Wokuhl-Dabelow;1;1;483;387;80,1;0,7;99,3;31,8;22,0;10,1;6,3;15,9;4,0;0,7;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;5,6;x;1,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,3
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071009;Beseritz;1;1;98;92;93,9;9;258;80;49;25;12;60;16;0;1;x;x;x;x;x;x;x;x;x;x;x;x;x;10;x;4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071009;Beseritz;1;1;98;92;93,9;3,4;96,6;31,0;19,0;9,7;4,7;23,3;6,2;0,0;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;3,9;x;1,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071010;Blankenhof;1;1;596;406;68,1;60;1141;298;205;111;99;245;62;13;10;x;x;x;x;x;x;x;x;x;x;x;x;x;53;x;41;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071010;Blankenhof;1;1;596;406;68,1;5,0;95,0;26,1;18,0;9,7;8,7;21,5;5,4;1,1;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;4,6;x;3,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071019;Brunn;3;3;870;547;62,9;45;1568;603;211;121;84;279;125;18;4;x;x;x;x;x;x;x;x;x;x;x;x;x;64;x;45;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;14
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071019;Brunn;3;3;870;547;62,9;2,8;97,2;38,5;13,5;7,7;5,4;17,8;8,0;1,1;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;4,1;x;2,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071104;Neddemin;1;1;295;198;67,1;15;567;110;122;40;36;175;30;5;4;x;x;x;x;x;x;x;x;x;x;x;x;x;15;x;25;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071104;Neddemin;1;1;295;198;67,1;2,6;97,4;19,4;21,5;7,1;6,3;30,9;5,3;0,9;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;2,6;x;4,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071108;Neuenkirchen;2;2;969;662;68,3;57;1870;535;347;180;141;419;80;25;10;x;x;x;x;x;x;x;x;x;x;x;x;x;58;x;56;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;19
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071108;Neuenkirchen;2;2;969;662;68,3;3,0;97,0;28,6;18,6;9,6;7,5;22,4;4,3;1,3;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;3,1;x;3,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,0
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071111;Neverin;1;1;886;673;76,0;69;1899;528;393;215;218;260;111;20;12;x;x;x;x;x;x;x;x;x;x;x;x;x;91;x;27;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;24
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071111;Neverin;1;1;886;673;76,0;3,5;96,5;27,8;20,7;11,3;11,5;13,7;5,8;1,1;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;4,8;x;1,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,3
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071140;Sponholz;2;2;631;415;65,8;58;1169;324;155;123;123;280;32;17;10;x;x;x;x;x;x;x;x;x;x;x;x;x;45;x;35;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;25
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071140;Sponholz;2;2;631;415;65,8;4,7;95,3;27,7;13,3;10,5;10,5;24,0;2,7;1,5;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;3,8;x;3,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,1
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071141;Staven;2;2;342;223;65,2;33;622;251;91;53;54;101;29;9;1;x;x;x;x;x;x;x;x;x;x;x;x;x;15;x;17;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071141;Staven;2;2;342;223;65,2;5,0;95,0;40,4;14,6;8,5;8,7;16,2;4,7;1,4;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;2,4;x;2,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071145;Trollenhagen;1;1;755;550;72,8;27;1608;654;236;121;116;343;54;15;1;x;x;x;x;x;x;x;x;x;x;x;x;x;43;x;15;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;10
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071145;Trollenhagen;1;1;755;550;72,8;1,7;98,3;40,7;14,7;7,5;7,2;21,3;3,4;0,9;0,1;x;x;x;x;x;x;x;x;x;x;x;x;x;2,7;x;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,6
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071161;Woggersin;1;1;451;342;75,8;24;994;221;105;58;59;201;268;5;2;x;x;x;x;x;x;x;x;x;x;x;x;x;32;x;41;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071161;Woggersin;1;1;451;342;75,8;2,4;97,6;22,2;10,6;5,8;5,9;20,2;27,0;0,5;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;3,2;x;4,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071166;Wulkenzin;2;2;1349;918;68,1;54;2659;859;480;266;296;443;117;13;6;x;x;x;x;x;x;x;x;x;x;x;x;x;67;x;98;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;14
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071166;Wulkenzin;2;2;1349;918;68,1;2,0;98,0;32,3;18,1;10,0;11,1;16,7;4,4;0,5;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;2,5;x;3,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5157;Neverin;13071170;Zirzow;1;1;276;212;76,8;3;624;164;67;47;47;181;27;5;2;x;x;x;x;x;x;x;x;x;x;x;x;x;20;x;59;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5157;Neverin;13071170;Zirzow;1;1;276;212;76,8;0,5;99,5;26,3;10,7;7,5;7,5;29,0;4,3;0,8;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;3,2;x;9,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,8
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5158;Penzliner Land;13071005;Ankershagen;2;2;456;309;67,8;45;857;254;129;180;56;113;51;9;3;x;x;x;x;x;x;x;x;x;x;x;x;x;22;x;40;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5158;Penzliner Land;13071005;Ankershagen;2;2;456;309;67,8;5,0;95,0;29,6;15,1;21,0;6,5;13,2;6,0;1,1;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;2,6;x;4,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5158;Penzliner Land;13071101;M�llenhagen;2;2;1285;747;58,1;47;2151;810;231;369;145;345;60;36;15;x;x;x;x;x;x;x;x;x;x;x;x;x;60;x;69;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;11
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5158;Penzliner Land;13071101;M�llenhagen;2;2;1285;747;58,1;2,1;97,9;37,7;10,7;17,2;6,7;16,0;2,8;1,7;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;2,8;x;3,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,5
05.06.2019 13:48:38;A;71;Mecklenburgische Seenplatte;5158;Penzliner Land;13071115;Penzlin, Stadt;8;8;3571;2012;56,3;123;5814;1431;403;1801;305;870;281;71;36;x;x;x;x;x;x;x;x;x;x;x;x;x;97;x;501;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;18
05.06.2019 13:48:38;P;71;Mecklenburgische Seenplatte;5158;Penzliner Land;13071115;Penzlin, Stadt;8;8;3571;2012;56,3;2,1;97,9;24,6;6,9;31,0;5,2;15,0;4,8;1,2;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;1,7;x;8,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,3
