Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;erf. Wahlbezirke;Wahlberechtigte;Waehler;Wahlbeteiligung;ungueltige Stimmen;gueltige Stimmen;CDU;SPD;DIE LINKE;GRÜNE;NPD;FDP;PIRATEN;AUF;RENTNER;[ASK];AB gegen WK- Ausbau;AWD;Allianz Bauern u. LR;AfD;AfL;AL;AUFBRUCH 09;Bauernverband;BFR;B�rger f�r Stralsund;BBG;BG;Freie W�hler LUP;Freie W�hler MSP;Freie W�hler LRO;Freie W�hler NWM;GRAUE;KfV;LUL;UB;UFR;UBL 94;Rostocker Bund;WG BV-LR;WGB;WG B;WGW;WGLR;WG Upahl-Hanshagen;WG "W�bbelin";Adomeit;WIR;Einzelbewerber
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5655;Eldenburg L�bz;13076165;Gehlsbach;2;2;425;153;36,0;2,6;97,4;30,4;13,7;15,3;3,6;2,3;1,8;2,3;x;x;x;x;0,2;25,9;2,5;0,0;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;1,8
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076032;Dobbertin;1;1;1048;426;40,6;63;1196;405;128;206;48;39;10;13;x;x;x;x;226;77;32;1;x;x;x;x;x;x;x;4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;7
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076032;Dobbertin;1;1;1048;426;40,6;5,0;95,0;33,9;10,7;17,2;4,0;3,3;0,8;1,1;x;x;x;x;18,9;6,4;2,7;0,1;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,6
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076048;Goldberg, Stadt;5;5;3418;1663;48,7;146;4649;2157;414;793;106;134;63;15;x;x;x;x;244;241;64;2;x;x;x;x;x;x;x;399;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;16
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076048;Goldberg, Stadt;5;5;3418;1663;48,7;3,0;97,0;46,4;8,9;17,1;2,3;2,9;1,4;0,3;x;x;x;x;5,2;5,2;1,4;0,0;x;x;x;x;x;x;x;8,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,3
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076096;Mestlin;1;1;645;376;58,3;93;1007;322;218;228;52;36;4;3;x;x;x;x;10;83;25;1;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;25
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076096;Mestlin;1;1;645;376;58,3;8,5;91,5;32,0;21,6;22,6;5,2;3,6;0,4;0,3;x;x;x;x;1,0;8,2;2,5;0,1;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;2,5
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076104;Neu Poserin;1;1;465;251;54,0;24;719;302;91;174;25;27;5;7;x;x;x;x;14;33;17;2;x;x;x;x;x;x;x;18;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;3
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076104;Neu Poserin;1;1;465;251;54,0;3,2;96,8;42,0;12,7;24,2;3,5;3,8;0,7;1,0;x;x;x;x;1,9;4,6;2,4;0,3;x;x;x;x;x;x;x;2,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;0,4
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076135;Techentin;2;2;608;314;51,6;39;880;285;92;203;31;25;20;19;x;x;x;x;29;116;42;1;x;x;x;x;x;x;x;11;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5;x;x;1
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5656;Goldberg-Mildenitz;13076135;Techentin;2;2;608;314;51,6;4,2;95,8;32,4;10,5;23,1;3,5;2,8;2,3;2,2;x;x;x;x;3,3;13,2;4,8;0,1;x;x;x;x;x;x;x;1,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,6;x;x;0,1
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076003;Balow;1;1;290;172;59,3;6;506;140;174;46;33;8;21;5;x;x;x;x;0;64;4;10;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;0
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076003;Balow;1;1;290;172;59,3;1,2;98,8;27,7;34,4;9,1;6,5;1,6;4,2;1,0;x;x;x;x;0,0;12,6;0,8;2,0;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,0
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076021;Brunow;1;1;274;183;66,8;9;535;150;134;67;36;0;15;2;x;x;x;x;1;118;3;2;x;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;5
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076021;Brunow;1;1;274;183;66,8;1,7;98,3;28,0;25,0;12,5;6,7;0,0;2,8;0,4;x;x;x;x;0,2;22,1;0,6;0,4;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,9
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076027;Dambeck;1;1;254;178;70,1;30;495;127;67;38;16;25;25;2;x;x;x;x;0;176;11;5;x;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;1
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076027;Dambeck;1;1;254;178;70,1;5,7;94,3;25,7;13,5;7,7;3,2;5,1;5,1;0,4;x;x;x;x;0,0;35,6;2,2;1,0;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,2
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076037;Eldena;2;2;1080;676;62,6;36;1929;454;269;229;47;99;287;16;x;x;x;x;0;397;51;55;x;x;x;x;x;x;x;10;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;8;x;x;7
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076037;Eldena;2;2;1080;676;62,6;1,8;98,2;23,5;13,9;11,9;2,4;5,1;14,9;0,8;x;x;x;x;0,0;20,6;2,6;2,9;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;0,4
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076049;Gorlosen;2;2;429;279;65,0;24;793;174;170;111;31;16;83;9;x;x;x;x;0;158;18;14;x;x;x;x;x;x;x;4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;5
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076049;Gorlosen;2;2;429;279;65,0;2,9;97,1;21,9;21,4;14,0;3,9;2,0;10,5;1,1;x;x;x;x;0,0;19,9;2,3;1,8;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,6
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076050;Grabow, Stadt;6;6;4943;2291;46,3;204;6532;1279;2769;1076;124;229;542;36;x;x;x;x;8;177;142;105;x;x;x;x;x;x;x;15;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4;x;x;26
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076050;Grabow, Stadt;6;6;4943;2291;46,3;3,0;97,0;19,6;42,4;16,5;1,9;3,5;8,3;0,6;x;x;x;x;0,1;2,7;2,2;1,6;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;0,4
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076069;Karst�dt;1;1;511;218;42,7;39;546;147;80;105;15;44;10;2;x;x;x;x;0;76;21;41;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4;x;x;0
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076069;Karst�dt;1;1;511;218;42,7;6,7;93,3;26,9;14,7;19,2;2,7;8,1;1,8;0,4;x;x;x;x;0,0;13,9;3,8;7,5;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,7;x;x;0,0
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076076;Kremmin;1;1;220;136;61,8;21;369;91;138;84;10;1;17;1;x;x;x;x;0;11;11;4;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;0
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076076;Kremmin;1;1;220;136;61,8;5,4;94,6;24,7;37,4;22,8;2,7;0,3;4,6;0,3;x;x;x;x;0,0;3,0;3,0;1,1;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,0
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076097;Milow;1;1;347;201;57,9;24;571;110;61;54;20;21;95;11;x;x;x;x;0;197;1;1;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;0
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076097;Milow;1;1;347;201;57,9;4,0;96,0;19,3;10,7;9,5;3,5;3,7;16,6;1,9;x;x;x;x;0,0;34,5;0,2;0,2;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,0
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076098;M�llenbeck;1;1;177;100;56,5;12;285;103;72;36;15;11;13;1;x;x;x;x;0;21;6;1;x;x;x;x;x;x;x;4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;2
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076098;M�llenbeck;1;1;177;100;56,5;4,0;96,0;36,1;25,3;12,6;5,3;3,9;4,6;0,4;x;x;x;x;0,0;7,4;2,1;0,4;x;x;x;x;x;x;x;1,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,7
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076100;Muchow;1;1;255;192;75,3;21;551;273;90;87;25;9;5;7;x;x;x;x;1;29;11;2;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2;x;x;10
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076100;Muchow;1;1;255;192;75,3;3,7;96,3;49,5;16,3;15,8;4,5;1,6;0,9;1,3;x;x;x;x;0,2;5,3;2,0;0,4;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,4;x;x;1,8
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076115;Prislich;2;2;612;347;56,7;58;960;266;261;151;43;76;36;11;x;x;x;x;0;51;36;23;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;4
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076115;Prislich;2;2;612;347;56,7;5,7;94,3;27,7;27,2;15,7;4,5;7,9;3,8;1,1;x;x;x;x;0,0;5,3;3,8;2,4;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;0,4
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076127;Steesow;1;1;164;115;70,1;27;315;69;53;35;7;22;18;9;x;x;x;x;1;85;9;2;x;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;2
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076127;Steesow;1;1;164;115;70,1;7,9;92,1;21,9;16,8;11,1;2,2;7,0;5,7;2,9;x;x;x;x;0,3;27,0;2,9;0,6;x;x;x;x;x;x;x;1,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,6
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5657;Grabow;13076161;Zierzow;1;1;343;212;61,8;30;591;169;191;90;11;11;18;0;x;x;x;x;0;59;13;19;x;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2;x;x;5
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5657;Grabow;13076161;Zierzow;1;1;343;212;61,8;4,8;95,2;28,6;32,3;15,2;1,9;1,9;3,0;0,0;x;x;x;x;0,0;10,0;2,2;3,2;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,3;x;x;0,8
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076002;Alt Zachun;1;1;319;195;61,1;18;559;123;147;91;21;17;11;0;x;x;x;x;0;124;15;0;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;8
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076002;Alt Zachun;1;1;319;195;61,1;3,1;96,9;22,0;26,3;16,3;3,8;3,0;2,0;0,0;x;x;x;x;0,0;22,2;2,7;0,0;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;1,4
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076004;Bandenitz;1;1;404;250;61,9;37;713;145;167;155;21;27;13;1;x;x;x;x;0;149;25;1;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;7
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076004;Bandenitz;1;1;404;250;61,9;4,9;95,1;20,3;23,4;21,7;2,9;3,8;1,8;0,1;x;x;x;x;0,0;20,9;3,5;0,1;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;1,0
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076008;Belsch;1;1;191;139;72,8;3;411;79;199;35;3;36;1;1;x;x;x;x;1;30;17;5;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;3
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076008;Belsch;1;1;191;139;72,8;0,7;99,3;19,2;48,4;8,5;0,7;8,8;0,2;0,2;x;x;x;x;0,2;7,3;4,1;1,2;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,7
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076013;Bobzin;1;1;224;131;58,5;12;380;138;78;37;4;6;3;5;x;x;x;x;0;92;15;2;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;0
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076013;Bobzin;1;1;224;131;58,5;3,1;96,9;36,3;20,5;9,7;1,1;1,6;0,8;1,3;x;x;x;x;0,0;24,2;3,9;0,5;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,0
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076019;Bresegard bei Picher;1;1;265;182;68,7;9;529;209;173;53;8;25;8;4;x;x;x;x;1;21;21;3;x;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;0
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076019;Bresegard bei Picher;1;1;265;182;68,7;1,7;98,3;39,5;32,7;10,0;1,5;4,7;1,5;0,8;x;x;x;x;0,2;4,0;4,0;0,6;x;x;x;x;x;x;x;0,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,0
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076041;Gammelin;1;1;384;287;74,7;21;827;198;165;127;30;65;10;6;x;x;x;x;1;164;41;5;x;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;9;x;x;0
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076041;Gammelin;1;1;384;287;74,7;2,5;97,5;23,9;20,0;15,4;3,6;7,9;1,2;0,7;x;x;x;x;0,1;19,8;5,0;0,6;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,1;x;x;0,0
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076057;Gro� Krams;1;1;137;95;69,3;21;255;89;46;33;9;45;9;7;x;x;x;x;0;8;1;7;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;1
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076057;Gro� Krams;1;1;137;95;69,3;7,6;92,4;34,9;18,0;12,9;3,5;17,6;3,5;2,7;x;x;x;x;0,0;3,1;0,4;2,7;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,4
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076064;Hoort;1;1;504;305;60,5;6;863;272;189;138;28;22;27;13;x;x;x;x;2;132;9;12;x;x;x;x;x;x;x;10;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3;x;x;6
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076064;Hoort;1;1;504;305;60,5;0,7;99,3;31,5;21,9;16,0;3,2;2,5;3,1;1,5;x;x;x;x;0,2;15,3;1,0;1,4;x;x;x;x;x;x;x;1,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,3;x;x;0,7
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076065;H�lseburg;1;1;133;74;55,6;15;196;56;31;17;4;0;2;3;x;x;x;x;1;73;7;1;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;0
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076065;H�lseburg;1;1;133;74;55,6;7,1;92,9;28,6;15,8;8,7;2,0;0,0;1,0;1,5;x;x;x;x;0,5;37,2;3,6;0,5;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,0
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076070;Kirch Jesar;1;1;530;318;60,0;45;909;258;358;119;19;28;8;16;x;x;x;x;0;79;14;4;x;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;3
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076070;Kirch Jesar;1;1;530;318;60,0;4,7;95,3;28,4;39,4;13,1;2,1;3,1;0,9;1,8;x;x;x;x;0,0;8,7;1,5;0,4;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,3
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076079;Kuhstorf;1;1;655;467;71,3;69;1317;453;442;169;29;45;50;16;x;x;x;x;0;48;43;9;x;x;x;x;x;x;x;7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;5
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076079;Kuhstorf;1;1;655;467;71,3;5,0;95,0;34,4;33,6;12,8;2,2;3,4;3,8;1,2;x;x;x;x;0,0;3,6;3,3;0,7;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,1;x;x;0,4
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076099;Moraas;1;1;430;257;59,8;36;725;260;184;110;36;20;5;5;x;x;x;x;0;72;25;5;x;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;1
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076099;Moraas;1;1;430;257;59,8;4,7;95,3;35,9;25,4;15,2;5,0;2,8;0,7;0,7;x;x;x;x;0,0;9,9;3,4;0,7;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,1
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076110;P�tow-Steegen;1;1;314;212;67,5;21;614;169;182;118;12;27;24;1;x;x;x;x;0;67;6;1;x;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;1
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076110;P�tow-Steegen;1;1;314;212;67,5;3,3;96,7;27,5;29,6;19,2;2,0;4,4;3,9;0,2;x;x;x;x;0,0;10,9;1,0;0,2;x;x;x;x;x;x;x;1,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,2
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076111;Picher;2;2;548;321;58,6;50;911;300;267;138;31;38;25;10;x;x;x;x;0;43;20;20;x;x;x;x;x;x;x;4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;8;x;x;7
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076111;Picher;2;2;548;321;58,6;5,2;94,8;32,9;29,3;15,1;3,4;4,2;2,7;1,1;x;x;x;x;0,0;4,7;2,2;2,2;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9;x;x;0,8
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076116;Pritzier;1;1;370;215;58,1;12;599;128;242;80;11;17;13;4;x;x;x;x;0;85;12;1;x;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;0
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076116;Pritzier;1;1;370;215;58,1;2,0;98,0;21,4;40,4;13,4;1,8;2,8;2,2;0,7;x;x;x;x;0,0;14,2;2,0;0,2;x;x;x;x;x;x;x;1,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,0
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076119;Redefin;1;1;473;293;61,9;39;829;256;335;114;9;21;5;5;x;x;x;x;0;51;19;5;x;x;x;x;x;x;x;7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;2
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076119;Redefin;1;1;473;293;61,9;4,5;95,5;30,9;40,4;13,8;1,1;2,5;0,6;0,6;x;x;x;x;0,0;6,2;2,3;0,6;x;x;x;x;x;x;x;0,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,2
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076123;Setzin;1;1;416;266;63,9;21;772;214;257;87;24;73;10;14;x;x;x;x;0;64;15;7;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;6
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076123;Setzin;1;1;416;266;63,9;2,6;97,4;27,7;33,3;11,3;3,1;9,5;1,3;1,8;x;x;x;x;0,0;8,3;1,9;0,9;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,8
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076131;Strohkirchen;1;1;272;199;73,2;18;569;140;253;81;30;16;9;9;x;x;x;x;0;11;12;6;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1;x;x;1
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076131;Strohkirchen;1;1;272;199;73,2;3,1;96,9;24,6;44,5;14,2;5,3;2,8;1,6;1,6;x;x;x;x;0,0;1,9;2,1;1,1;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,2;x;x;0,2
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076139;Toddin;2;2;412;233;56,6;18;674;129;291;98;9;42;7;5;x;x;x;x;1;74;13;1;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;4
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076139;Toddin;2;2;412;233;56,6;2,6;97,4;19,1;43,2;14,5;1,3;6,2;1,0;0,7;x;x;x;x;0,1;11,0;1,9;0,1;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,6
03.06.2014 08:19:06;A;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076145;Warlitz;1;1;358;207;57,8;7;598;96;247;144;24;25;10;2;x;x;x;x;3;29;6;9;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0;x;x;3
03.06.2014 08:19:06;P;76;Ludwigslust-Parchim;5658;Hagenow-Land;13076145;Warlitz;1;1;358;207;57,8;1,2;98,8;16,1;41,3;24,1;4,0;4,2;1,7;0,3;x;x;x;x;0,5;4,8;1,0;1,5;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,0;x;x;0,5
