City,State,Date,Linke,Gruene,SPD,FDP,CDU,AfD,Others
Osnabrück,NI,2006,0,12.1,34.7,10.0,38.4,0,4.8
Wilhelmshaven,NI,2006,0,6.4,37.9,10.4,32.3,0,13.0
Gifhorn,NI,2001,0,5.1,33.9,3.9,49.8,0,7.3
Bad Harzburg,NI,2001,0,6.4,42.5,9.6,41.5,0,0
Goslar,NI,2001,1.4,3.1,41.9,9.1,38.3,0,7.5
Helmstedt,NI,2001,1.2,3.6,44.4,6.5,40.0,0,5.4
Northeim,NI,2001,0,5.5,46.1,11.7,30.9,0,5.9
Einbeck,NI,2001,0,2.8,45.8,7.6,38.9,0,4.9
Peine,NI,2001,0,4.5,50.5,2.4,33.9,0,8.7
Ilsede,NI,2001,0,4.5,51.1,2.2,35.1,0,7.1
Wolfenbüttel,NI,2001,0,6.4,40.9,6.4,43.5,0,2.7
Duderstadt,NI,2001,0,4.9,16.5,2.9,66.0,0,9.6
Göttingen,NI,2001,3.8,16.9,36.1,8.9,30.6,0,7.4
Hann. Münden,NI,2001,0.9,6.3,44.1,3.3,36.0,0,10.4
Osterode am Harz,NI,2001,0,5.3,48.5,4.3,35.6,0,6.4
Hannover,NI,2001,2.1,11.5,42.9,5.9,33.2,0,6.5
Barsinghausen,NI,2001,0,8.3,44.9,4.0,39.0,0,4.0
Burgdorf,NI,2001,0,6.2,41.3,6.4,37.5,0,8.6
Burgwedel,NI,2001,0,5.3,34.3,12.7,46.3,0,1.3
Garbsen,NI,2001,0,6.1,45.0,5.0,38.1,0,5.8
Isernhagen,NI,2001,0,8.5,33.7,8.4,49.4,0,0
Laatzen,NI,2001,0,4.5,48.3,5.3,36.6,0,5.3
Langenhagen,NI,2001,0,7.6,43.6,5.2,43.7,0,0
Lehrte,NI,2001,0,6.3,49.5,5.4,34.2,0,4.5
Ronnenberg,NI,2001,0,10.2,46.5,6.5,36.8,0,0
Seelze,NI,2001,0,5.2,50.9,3.9,40.1,0,0
Sehnde,NI,2001,0,4.4,46.2,2.9,46.5,0,0
Springe,NI,2001,0,7.3,44.5,5.2,42.9,0,0.2
Uetze,NI,2001,0,4.8,47.9,2.9,41.0,0,3.4
Wunstorf,NI,2001,0,5.4,45.7,6.5,37.2,0,5.2
Stuhr,NI,2001,0,7.4,38.5,12.1,37.8,0,4.3
Syke,NI,2001,0,7.0,31.0,10.4,35.5,0,16.2
Weyhe,NI,2001,0,10.9,50.8,7.6,30.6,0,0
Hameln,NI,2001,0,8.0,38.8,8.9,37.5,0,6.8
Hildesheim,NI,2001,0,8.1,37.4,4.3,43.2,0,7.1
Holzminden,NI,2001,0.8,5.0,39.9,5.3,40.4,0,9.4
Rinteln,NI,2001,0,4.5,45.7,2.8,39.2,0,7.8
Stadthagen,NI,2001,0,6.7,44.3,4.0,36.9,0,8.1
Lüneburg.Celle,NI,2001,0,4.5,29.3,7.1,46.0,0,13.1
Celle,NI,2001,0,7.0,29.8,8.8,44.4,0,10.0
Cuxhaven,NI,2001,0,6.8,37.1,6.5,42.6,0,7.0
Geestland,NI,2001,0,2.4,33.1,1.5,50.9,0,12.0
Neu Wulmstorf,NI,2001,0,6.8,28.2,9.4,36.1,0,19.5
Seevetal,NI,2001,0,7.2,31.5,6.6,44.4,0,10.2
Winsen (Luhe),NI,2001,0,8.3,38.2,6.0,44.3,0,3.2
Lüneburg,NI,2001,0,13.4,43.9,8.1,34.4,0,0.3
Lilienthal,NI,2001,0,6.9,26.1,10.5,42.4,0,14.1
Osterholz-Scharmbeck,NI,2001,0,5.7,51.3,3.5,28.0,0,11.5
Schwanewede,NI,2001,0,5.1,47.9,4.1,29.1,0,13.9
Rotenburg (Wümme),NI,2001,0,9.6,40.5,3.1,45.7,0,1.1
Soltau,NI,2001,0,4.9,32.9,5.5,43.1,0,13.5
Walsrode,NI,2001,0,5.5,38.8,6.3,49.1,0,0.3
Buxtehude,NI,2001,0,8.2,36.2,10.8,35.1,0,9.7
Stade,NI,2001,0,8.5,37.6,3.7,43.1,0,7.1
Uelzen,NI,2001,1.1,6.9,43.6,3.3,45.1,0,1.1
Achim,NI,2001,0,11.3,40.1,6.9,30.3,0,11.4
Verden (Aller),NI,2001,0,6.1,42.1,11.2,40.5,0,0
Bad Zwischenahn,NI,2001,0,4.9,37.5,9.5,40.9,0,7.3
Edewecht,NI,2001,0,6.4,38.4,7.5,47.8,0,0
Rastede,NI,2001,0,8.5,31.6,6.0,46.0,0,7.9
Westerstede,NI,2001,0,5.9,32.9,18.5,31.5,0,11.3
Aurich,NI,2001,1.7,0,42.3,3.3,33.2,0,21.2
Norden,NI,2001,1.1,5.7,45.6,3.0,18.7,0,27.0
Cloppenburg,NI,2001,0,7.1,20.1,1.8,64.8,0,6.3
Friesoythe,NI,2001,0,0,31.2,0.8,63.1,0,4.9
Haren (Ems),NI,2001,0,3.0,18.0,0,67.0,0,11.9
Lingen (Ems),NI,2001,0,3.7,23.5,4.3,65.2,0,3.3
Meppen,NI,2001,0,5.2,25.6,3.7,50.3,0,15.1
Papenburg,NI,2001,0,4.1,21.8,15.0,59.1,0,0
Schortens,NI,2001,0,6.9,34.0,7.1,35.6,0,16.4
Varel,NI,2001,0,4.8,48.5,9.0,25.7,0,11.9
Nordhorn,NI,2001,0,5.9,43.1,5.1,39.9,0,6.0
Moormerland,NI,2001,0,5.4,51.4,2.8,36.4,0,4.1
Westoverledingen,NI,2001,0,4.0,50.7,3.7,37.8,0,3.8
Ganderkesee,NI,2001,0,6.3,39.5,12.2,37.1,0,4.9
Wildeshausen,NI,2001,0,6.0,32.7,8.0,37.6,0,15.6
Bramsche,NI,2001,0,6.2,49.1,3.5,37.7,0,3.6
Georgsmarienhütte,NI,2001,0,4.8,34.9,3.2,54.2,0,2.8
Melle,NI,2001,0,8.9,35.8,9.0,46.2,0,0
Wallenhorst,NI,2001,0,4.8,38.2,1.1,49.3,0,6.5
Lohne (Oldenburg),NI,2001,0,4.0,15.5,4.8,69.6,0,6.0
Vechta,NI,2001,0,3.7,26.3,3.9,62.1,0,4.0
Nordenham.Norden,NI,2001,0,5.0,52.1,11.2,31.7,0,0
Wittmund,NI,2001,0,1.6,40.1,3.0,44.7,0,10.7
Braunschweig,NI,2001,2.6,9.9,36.9,7.6,41.1,0,4.5
Salzgitter,NI,2001,1.4,2.7,47.9,6.3,37.7,0,5.4
Wolfsburg,NI,2001,1.0,4.2,37.7,3.9,41.6,0,12.6
Delmenhorst,NI,2001,0.8,6.6,39.8,6.7,36.5,0,10.4
Emden,NI,2001,2.2,7.7,39.5,24.3,26.3,0,2.2
Oldenburg,NI,2001,3.9,13.6,40.1,8.2,30.5,0,7.5
Osnabrück,NI,2001,1.1,10.3,31.7,10.9,43.0,0,4.2
Wilhelmshaven,NI,2001,0,5.5,45.3,5.4,36.3,0,7.5
