Bremen,2008,1
Neubrandenburg,2024,2
Speyer,2004,2
Stendal,2018,1
Stralsund,2008,2
Schkopau,2005,2
Greiz,2001,2
Wetzlar,2008,2
Bad Kreuznach(Verbandsfreie Geme,2009,1
Wolfsburg,2003,2
Schweinfurt,2000,1
Passau,2005,1
Berlin,2010,1
Worms,2012,2
Reutlingen,2002,1
Gransee und Gemeinden,2009,1
Schwerin,2005,2
Regensburg,2000,1
Pforzheim,2008,2
Staufen-Münstertal,2008,2
Braunschweig,2010,2
Ludwigshafen am Rhein,2000,2
München,2008,2
Schweinfurt,2001,2
Rostock,2013,2
Potsdam,2010,2
Ulm,2002,2
Frankfurt (Oder),2015,2
Freiburg im Breisgau,2013,3
Reutlingen,2024,1
Bitterfeld-Wolfen,2014,2
Schwäbisch Hall,2005,1
Bremen,2009,1
Nordhausen,2007,1
Regensburg,2001,2
Völklingen,2015,1
Karlsruhe,2009,2
Wörth am Rhein,2023,1
Bitterfeld-Wolfen,2008,1
Eisenhüttenstadt,2017,1
Ludwigshafen am Rhein,2001,2
Speyer,2002,2
Mannheim,2012,2
Premnitz,2005,2
Erfurt,2013,2
Plauen,2006,2
Königs Wusterhausen,2006,2
Cottbus,2016,2
Berlin,2011,2
Kempten (Allgäu),2000,2
Jena,2000,2
Neubrandenburg,1999,2
Speyer,2005,2
Berlin,2016,2
Frankfurt (Oder),2019,2
Wuppertal,2004,2
Mannheim,2003,2
Königs Wusterhausen,2001,2
Kenzingen-Herbolzheim,2001,2
Völklingen,2019,1
Pforzheim,2009,1
Würzburg,2013,1
Staufen-Münstertal,2009,1
Fulda,2020,1
Bremerhaven,2021,2
München,2009,1
Villingen-Schwenningen,2005,1
Braunschweig,2008,1
Plochingen,2004,2
Aschaffenburg,2001,1
Kempten (Allgäu),2001,1
Jena,2001,1
Cottbus,2014,2
Limburg a.d. Lahn,2018,2
Limburg a.d. Lahn,2007,1
Nürnberg,2007,1
Darmstadt,2013,2
Bremen,2025,1
Wiesbaden,2011,2
Mainz,2021,1
Bremerhaven,2017,2
Wiesbaden,2016,2
Trier,2011,2
Aalen,2007,1
Bitterfeld-Wolfen,2009,2
Hanau,2007,1
Koblenz,2017,2
Rostock,2018,2
Schwerin,1999,2
Wörth am Rhein,2000,2
Linden,2013,2
Trier,2016,2
Frankfurt am Main,2021,2
Ehingen (Donau),2002,2
Stuttgart,2000,2
Mainz,2017,2
Freiburg im Breisgau,2018,2
Nordhausen,2004,2
Freiburg im Breisgau,2007,2
Krefeld,2004,2
Hof,2003,1
Marburg,2005,1
Göttingen,2006,1
Stuttgart,2006,1
Kehl,2000,1
Neuenburg am Rhein,2003,2
Burghausen,2018,1
Freudenstadt,2004,1
Wittenberg,2007,2
Saarbrücken,2005,1
Schwäbisch Hall,1999,2
Wiesbaden,2014,2
Wörth am Rhein,2001,2
Mannheim,2010,2
Ulm,2006,2
Wuppertal,2002,2
Stuttgart,2001,2
München,2025,2
Würzburg,2021,2
Kehl,2001,2
Ansbach,2012,2
Plochingen,2002,2
Zeitz,2002,2
Worms,2008,2
Fulda,2022,2
Tübingen,2000,2
Würzburg,2018,2
Duisburg,2004,2
Magdeburg,2000,2
Elsdorf,2005,2
Leuna,2007,2
Magdeburg,2006,2
Ludwigsburg,2004,2
Heidenheim an der Brenz,2002,2
Limburg a.d. Lahn,2004,2
Blankenfelde-Mahlow,2015,2
Raunheim,2013,2
Nordenham,2000,1
Darmstadt,2018,2
Wernigerode,2007,2
Darmstadt,2007,1
Villingen-Schwenningen,1999,1
Frankfurt (Oder),2012,1
Weimar,2001,6
Trostberg,2006,2
Kaiserslautern,2023,2
Saarbrücken,2023,3
Tübingen,2001,2
Nordhausen,2002,3
Völklingen,2012,2
Magdeburg,2001,2
Hanau,2004,2
Rostock,2004,2
Hannover,2006,2
Tuttlingen,2003,2
Linden,2018,2
Linden,2007,2
Mittleres Schussental,2003,2
Göttingen,2015,2
Stuttgart,2015,2
Freudenstadt,2002,2
Brandenburg an der Havel,2003,2
Friedrichshafen,2004,1
Dillingen/Saar,2021,1
Freiburg im Breisgau,2004,2
Nordenham,2001,2
Heilbronn,2017,2
Kehl,2015,1
Frankfurt (Oder),2003,1
Kulmbach,2000,1
Braunschweig,2025,1
Kiel,2005,1
Blankenfelde-Mahlow,2019,1
Neuwied,2022,1
Kulmbach,2006,1
Ludwigshafen am Rhein,2020,1
Augsburg,2020,1
Dillingen/Saar,2017,1
Duderstadt,2004,1
Worms,2009,1
Bremen,2013,1
Dortmund,2005,1
Duisburg,2002,1
Lübeck,2000,1
Weiden i.d. OPf.,2008,1
Edertal,2008,1
Ehingen (Donau),1999,2
Göttingen,2019,2
Rostocker Heide,1999,2
Stuttgart,2019,2
Osnabrück,2013,2
Ludwigsburg,2002,2
Halle (Saale),2013,2
Ansbach,2010,2
Magdeburg,2015,2
Limburg a.d. Lahn,2002,2
Raunheim,2021,2
Würzburg,2004,2
Hamburg,2020,2
Freiberg,2004,1
Trostberg,2015,1
Kaiserslautern,2000,1
Leuna,2004,1
Fulda,2014,2
Lübeck,2001,1
