City,Year,Air Quality Station Type,Index
Klötze,2013,Background,0.1978613861386138
Klötze,2014,Background,0.1984653465346534
Klötze,2015,Background,0.2308415841584158
Klötze,2016,Background,0.2214398340248962
Klötze,2017,Background,0.2510331950207469
Klötze,2018,Background,0.2694930693069307
Klötze,2019,Background,0.2036534653465346
Klötze,2020,Background,0.3210891089108911
Klötze,2021,Background,0.2314455445544554
Klötze,2022,Background,0.1895445544554455
Klötze,2023,Background,0.1905643153526971
Klötze,2024,Background,0.2865394190871369
Klötze,2025,Background,0.2440622406639004
Koblenz,1998,Traffic,0.1875049504950495
Koblenz,1999,Traffic,0.1628811881188119
Koblenz,2000,Traffic,0.1713960396039603
Koblenz,2001,Traffic,0.2723168316831683
Koblenz,2002,Traffic,0.187059405940594
Koblenz,2003,Traffic,0.1867821782178217
Koblenz,2004,Traffic,0.3995742574257425
Koblenz,2005,Traffic,0.2318257261410788
Koblenz,2006,Traffic,0.2164398340248962
Koblenz,2007,Traffic,0.2326534653465346
Koblenz,2008,Traffic,0.1897871287128713
Koblenz,2009,Traffic,0.2458838174273859
Koblenz,2010,Traffic,0.2060456431535269
Koblenz,2011,Traffic,0.2063168316831683
Koblenz,2012,Traffic,0.2122738589211618
Koblenz,2013,Traffic,0.192298755186722
Koblenz,2014,Traffic,0.2445247524752475
Koblenz,2015,Traffic,0.258161825726141
Koblenz,2016,Traffic,0.1772277227722772
Koblenz,2017,Traffic,0.2181980198019802
Koblenz,2018,Traffic,0.1606514522821576
Koblenz,2019,Traffic,0.2050829875518672
Koblenz,2020,Traffic,0.2164813278008298
Koblenz,2021,Traffic,0.2104564315352697
Koblenz,2022,Traffic,0.2366804979253112
Koblenz,2023,Traffic,0.2085841584158415
Koblenz,2024,Traffic,0.1705186721991701
Koblenz,2025,Traffic,0.214069306930693
Konstanz,1998,Background,0.2153402489626556
Konstanz,1999,Background,0.2286237623762376
Konstanz,2000,Background,0.3210792079207921
Konstanz,2001,Background,0.249095709570957
Konstanz,2002,Background,0.197019801980198
Konstanz,2003,Background,0.214079207920792
Konstanz,2005,Background,0.2141078838174274
Konstanz,2006,Background,0.2446039603960396
Konstanz,2007,Background,0.1973029045643153
Konstanz,2008,Background,0.1933443983402489
Konstanz,2009,Background,0.2361419141914191
Konstanz,2010,Background,0.2475186721991701
Konstanz,2011,Background,0.219059405940594
Konstanz,2012,Background,0.274019801980198
Konstanz,2013,Background,0.1687029702970297
Konstanz,2014,Background,0.1800663900414937
Konstanz,2015,Background,0.2874356846473029
Konstanz,2016,Background,0.2767261410788382
Konstanz,2017,Background,0.2177178423236514
Konstanz,2018,Background,0.1846435643564356
Konstanz,2019,Background,0.2506307053941908
Konstanz,2020,Background,0.2268796680497925
Konstanz,2021,Background,0.2044554455445544
Konstanz,2022,Background,0.2901848184818482
Konstanz,2023,Background,0.2474356846473029
Konstanz,2024,Background,0.1967920792079208
Konstanz,2025,Background,0.2371089108910891
Krefeld,2003,Background,0.223609958506224
Krefeld,2005,Industrial,0.2412904564315353
Krefeld,2006,Industrial,0.1439207920792079
Kulmbach,2000,Background,0.2433168316831683
Kulmbach,2001,Background,0.1930497925311203
Kulmbach,2002,Background,0.192
Kulmbach,2003,Background,0.1741244813278008
Kulmbach,2004,Background,0.3920247524752475
Kulmbach,2005,Background,0.2468415841584158
Kulmbach,2006,Background,0.2461120331950207
Kulmbach,2007,Background,0.2121867219917012
Kulmbach,2008,Background,0.2163485477178423
Kulmbach,2009,Background,0.2642282157676349
Kulmbach,2010,Background,0.2018366336633663
Kulmbach,2011,Background,0.2095601659751037
Kulmbach,2012,Background,0.1973775933609958
Köln,2002,Background,0.1968672199170124
Köln,2003,Background,0.2768547717842323
Köln,2004,Background,0.2008589211618257
Köln,2005,Background,0.2622199170124481
Köln,2006,Background,0.1986307053941908
Köln,2007,Background,0.1997883817427385
Köln,2008,Background,0.1866390041493776
Köln,2009,Background,0.3083402489626556
Köln,2010,Background,0.2025049504950495
Köln,2011,Background,0.2595841584158416
Köln,2012,Background,0.2579668049792531
Köln,2013,Background,0.3309999999999999
Köln,2014,Background,0.244713692946058
Köln,2015,Background,0.3289958506224066
Köln,2016,Background,0.2187385892116182
Köln,2017,Background,0.3467227722772277
Köln,2018,Background,0.2911683168316832
Köln,2019,Background,0.1837634854771784
Köln,2020,Background,0.2562574257425742
Köln,2021,Background,0.2044356435643564
Köln,2022,Background,0.2541485148514851
Köln,2023,Background,0.2406016597510373
Köln,2024,Background,0.2485247524752475
Köln,2025,Background,0.2463465346534653
Königs Wusterhausen,2001,Background,0.2142673267326732
Königs Wusterhausen,2002,Background,0.2093910891089108
Königs Wusterhausen,2003,Background,0.219356846473029
Königs Wusterhausen,2004,Background,0.3029207920792079
Königs Wusterhausen,2005,Background,0.2109502074688796
Königs Wusterhausen,2006,Background,0.2041244813278008
Königs Wusterhausen,2007,Background,0.2177053941908713
Königs Wusterhausen,2008,Background,0.243039603960396
Königs Wusterhausen,2009,Background,0.209954356846473
Königs Wusterhausen,2010,Background,0.1956058091286307
Königs Wusterhausen,2011,Background,0.1942323651452282
Königs Wusterhausen,2012,Background,0.1838811881188118
Königs Wusterhausen,2013,Background,0.2008091286307054
Künzelsau,1998,Background,0.1854232365145228
Künzelsau,1999,Background,0.2497623762376237
Künzelsau,2000,Background,0.2184455445544554
Künzelsau,2001,Background,0.1998316831683168
Künzelsau,2002,Background,0.2757227722772277
Künzelsau,2003,Background,0.1710954356846473
Lauenburg/Elbe,2019,Background,0.2213941908713693
Lauenburg/Elbe,2020,Background,0.237701244813278
Lauenburg/Elbe,2021,Background,0.2065560165975103
Lauenburg/Elbe,2022,Background,0.2274851485148514
Lauenburg/Elbe,2023,Background,0.2339253112033195
Lauenburg/Elbe,2024,Background,0.1815809128630705
Lauenburg/Elbe,2025,Background,0.1942157676348547
Lauf a.d. Pegnitz,2000,Background,0.2088381742738589
Lauf a.d. Pegnitz,2001,Background,0.2266804979253112
Lauf a.d. Pegnitz,2002,Background,0.329569306930693
Lauf a.d. Pegnitz,2003,Background,0.2925311203319502
Leinefelde-Worbis,2001,Background,0.2323236514522821
Leinefelde-Worbis,2002,Background,0.3204554455445544
Leinefelde-Worbis,2003,Background,0.3087821782178218
Leinefelde-Worbis,2004,Background,0.209970297029703
Leipzig,2001,Traffic,0.2608019801980198
Leipzig,2002,Traffic,0.2597385892116182
Leipzig,2002,Background,0.184609958506224
Leipzig,2003,Background,0.2202240663900415
Leipzig,2004,Background,0.20550622406639
Leipzig,2005,Background,0.271311203319502
Leipzig,2006,Background,0.2646930693069307
Leipzig,2007,Background,0.2711782178217822
Leipzig,2008,Background,0.2324398340248962
Leipzig,2009,Background,0.2393900414937759
Leipzig,2010,Background,0.2002277227722772
Leipzig,2011,Background,0.2166732673267326
Leipzig,2012,Background,0.2000373443983402
Leipzig,2013,Background,0.2192199170124481
Leipzig,2014,Background,0.2041782178217821
Leipzig,2015,Background,0.2787722772277227
Leipzig,2016,Background,0.2266390041493775
Leipzig,2017,Background,0.2114158415841584
Leipzig,2018,Background,0.1996831683168316
Leipzig,2019,Background,0.1825269709543568
Leipzig,2020,Background,0.2259419087136929
Leipzig,2020,Traffic,0.2698257261410788
Leipzig,2021,Background,0.210058091286307
Leipzig,2021,Traffic,0.1958257261410788
Leipzig,2022,Traffic,0.1806763485477178
Leipzig,2022,Background,0.1907800829875518
Leipzig,2023,Traffic,0.2449504950495049
Leipzig,2023,Background,0.2242946058091286
Leipzig,2024,Traffic,0.2412033195020747
Leipzig,2024,Background,0.2183663366336633
Leipzig,2025,Traffic,0.1647344398340249
Leipzig,2025,Background,0.2332033195020746
Leuna,2001,Industrial,0.2493366336633663
Leuna,2002,Industrial,0.2071410788381742
Leuna,2003,Industrial,0.2007326732673267
Leuna,2004,Industrial,0.204062706270627
Leuna,2005,Industrial,0.2421980198019802
Leuna,2006,Industrial,0.27709900990099
Leuna,2007,Industrial,0.2753817427385892
Leuna,2008,Industrial,0.229059405940594
Leuna,2009,Industrial,0.2385643153526971
Leuna,2010,Industrial,0.1764937759336099
Leuna,2011,Industrial,0.2075445544554455
Leuna,2012,Industrial,0.2092821576763485
Leuna,2013,Industrial,0.1949900990099009
Leuna,2014,Industrial,0.225089108910891
Leuna,2015,Industrial,0.1925975103734439
Leuna,2016,Industrial,0.2214564315352697
Leuna,2017,Industrial,0.207059405940594
Leuna,2018,Industrial,0.1618983402489626
Leuna,2019,Industrial,0.2039668049792531
Leuna,2020,Industrial,0.2268613861386138
Leuna,2021,Industrial,0.1922425742574257
Leuna,2022,Industrial,0.2795544554455445
Leuna,2023,Industrial,0.2868613861386138
Leuna,2024,Industrial,0.2276336633663366
Leuna,2025,Industrial,0.2463960396039604
Leverkusen,2003,Background,0.2541203319502075
Leverkusen,2004,Background,0.2541784232365145
Leverkusen,2005,Background,0.2566237623762376
Leverkusen,2006,Background,0.2264059405940594
Leverkusen,2007,Background,0.217863070539419
Leverkusen,2008,Background,0.3478755186721991
Leverkusen,2009,Background,0.2461980198019802
Leverkusen,2010,Background,0.1903983402489626
Leverkusen,2011,Background,0.2522489626556016
Leverkusen,2012,Background,0.1852178217821782
Leverkusen,2013,Background,0.2259170124481327
Leverkusen,2014,Background,0.195009900990099
Leverkusen,2015,Background,0.2278298755186721
Leverkusen,2016,Background,0.2011991701244813
Leverkusen,2017,Background,0.2093443983402489
Leverkusen,2018,Background,0.1978215767634854
Leverkusen,2019,Background,0.2874398340248962
Leverkusen,2020,Background,0.1909253112033195
Leverkusen,2021,Background,0.3060912863070539
Leverkusen,2022,Background,0.2843267326732673
Leverkusen,2023,Background,0.2264771784232365
Leverkusen,2024,Background,0.1921244813278008
Leverkusen,2025,Background,0.2418132780082987
Lieberose/Oberspreewald,2003,Background,0.2005940594059406
Lieberose/Oberspreewald,2004,Background,0.2102112211221122
Lieberose/Oberspreewald,2005,Background,0.2940082987551867
Lieberose/Oberspreewald,2006,Background,0.1922178217821782
Lieberose/Oberspreewald,2007,Background,0.1855445544554455
Lieberose/Oberspreewald,2008,Background,0.2703432343234323
Lieberose/Oberspreewald,2009,Background,0.182402489626556
Lieberose/Oberspreewald,2010,Background,0.2238415841584158
Lieberose/Oberspreewald,2011,Background,0.208298755186722
Lieberose/Oberspreewald,2012,Background,0.2239751037344398
Lieberose/Oberspreewald,2013,Background,0.2006732673267326
Lieberose/Oberspreewald,2014,Background,0.2246265560165975
Lieberose/Oberspreewald,2015,Background,0.233207468879668
Lieberose/Oberspreewald,2016,Background,0.2229108910891089
Lieberose/Oberspreewald,2017,Background,0.2281501650165016
Lieberose/Oberspreewald,2018,Background,0.2005049504950495
Lieberose/Oberspreewald,2019,Background,0.2317925311203319
Lieberose/Oberspreewald,2020,Background,0.2336514522821577
Lieberose/Oberspreewald,2021,Background,0.2142376237623762
Lieberose/Oberspreewald,2022,Background,0.2928811881188118
Lieberose/Oberspreewald,2023,Background,0.210356846473029
Lieberose/Oberspreewald,2024,Background,0.2149709543568464
Lieberose/Oberspreewald,2025,Background,0.2481633663366336
Liebschützberg,2022,Background,0.2042738589211618
Liebschützberg,2023,Background,0.2229207920792079
Liebschützberg,2024,Background,0.2100705394190871
Liebschützberg,2025,Background,0.1838547717842323
Limburg a.d. Lahn,2000,Background,0.1722118811881188
Limburg a.d. Lahn,2001,Background,0.3492821576763485
Limburg a.d. Lahn,2002,Background,0.2389875518672199
Limburg a.d. Lahn,2003,Background,0.2317302904564315
Limburg a.d. Lahn,2004,Background,0.1940497925311203
Limburg a.d. Lahn,2005,Background,0.2292904564315352
Limburg a.d. Lahn,2006,Background,0.1849709543568465
Limburg a.d. Lahn,2007,Background,0.2353069306930693
Limburg a.d. Lahn,2008,Background,0.1991908713692946
Limburg a.d. Lahn,2009,Background,0.2440331950207468
Limburg a.d. Lahn,2010,Background,0.2370954356846473
Limburg a.d. Lahn,2011,Background,0.2141078838174274
Limburg a.d. Lahn,2012,Background,0.2912970297029703
Limburg a.d. Lahn,2013,Background,0.1538132780082987
Limburg a.d. Lahn,2014,Background,0.2693236514522821
Limburg a.d. Lahn,2015,Background,0.2122655601659751
Limburg a.d. Lahn,2016,Background,0.2106514522821576
Limburg a.d. Lahn,2017,Background,0.1911188118811881
Limburg a.d. Lahn,2018,Background,0.1848217821782178
Limburg a.d. Lahn,2019,Background,0.2435186721991701
Limburg a.d. Lahn,2020,Background,0.2368464730290456
Limburg a.d. Lahn,2021,Background,0.2107053941908713
Limburg a.d. Lahn,2022,Background,0.2646039603960395
Limburg a.d. Lahn,2023,Background,0.3112871287128713
Limburg a.d. Lahn,2024,Background,0.2105148514851485
Limburg a.d. Lahn,2025,Background,0.2275522388059701
Lindau (Bodensee),2000,Traffic,0.1852079207920792
Linden,2005,Background,0.277039603960396
Linden,2006,Background,0.1904851485148515
Linden,2007,Background,0.3302376237623762
Linden,2009,Background,0.2526325632563256
Linden,2010,Background,0.2997326732673267
Linden,2011,Background,0.2253861386138614
Linden,2012,Background,0.1643195020746888
Linden,2013,Background,0.2036721991701245
Linden,2014,Background,0.2434851485148514
Linden,2015,Background,0.2093402489626556
Linden,2016,Background,0.3020829875518672
Linden,2017,Background,0.2071485148514851
Linden,2018,Background,0.2220165975103734
Linden,2019,Background,0.2898118811881188
Linden,2020,Background,0.2779958506224066
Linden,2021,Background,0.2336336633663366
Linden,2022,Background,0.2251120331950207
Linden,2023,Background,0.2806970954356846
Lingen (Ems),1999,Background,0.2198316831683168
Lingen (Ems),2000,Background,0.2327427385892116
Lingen (Ems),2001,Background,0.2374653465346534
Lingen (Ems),2002,Background,0.2653319502074688
Lingen (Ems),2003,Background,0.413079207920792
Lingen (Ems),2004,Background,0.2298879668049792
Lingen (Ems),2005,Background,0.2422365145228215
Lingen (Ems),2006,Background,0.2485544554455445
Lingen (Ems),2007,Background,0.1896182572614108
Lingen (Ems),2008,Background,0.196539603960396
Lingen (Ems),2009,Background,0.2094554455445544
Lingen (Ems),2010,Background,0.2315684647302904
Lingen (Ems),2011,Background,0.2366950207468879
Lingen (Ems),2012,Background,0.2229294605809128
Lingen (Ems),2013,Background,0.2332946058091286
Lingen (Ems),2014,Background,0.1962448132780083
Lingen (Ems),2015,Background,0.183356846473029
Lingen (Ems),2016,Background,0.2324653465346534
Lingen (Ems),2017,Background,0.2343319502074688
Lingen (Ems),2018,Background,0.1858514851485148
Lingen (Ems),2019,Background,0.2024752475247524
Lingen (Ems),2020,Background,0.2397551867219917
Lingen (Ems),2021,Background,0.1987551867219917
Lingen (Ems),2022,Background,0.2449801980198019
Lingen (Ems),2023,Background,0.18
Lingen (Ems),2024,Background,0.2132641770401106
Lingen (Ems),2025,Background,0.1978215767634854
Luckau,2001,Background,0.2255841584158415
Luckau,2002,Background,0.2246970954356846
Luckau,2003,Background,0.2048215767634854
Luckau,2004,Background,0.2977524752475247
Luckau,2005,Background,0.208908713692946
Luckau,2006,Background,0.2635841584158416
Luckau,2007,Background,0.2044771784232365
Luckenwalde,2001,Background,0.2178962655601659
Luckenwalde,2002,Background,0.2986178217821782
Luckenwalde,2003,Background,0.2188008298755187
Luckenwalde,2019,Background,0.2402863070539419
Luckenwalde,2020,Background,0.2390207468879668
Luckenwalde,2021,Background,0.2594455445544554
Luckenwalde,2022,Background,0.2780331950207469
Luckenwalde,2023,Background,0.2429004149377593
Luckenwalde,2024,Background,0.2216887966804979
Luckenwalde,2025,Background,0.2024066390041493
Ludwigsburg,1998,Background,0.2077128712871287
Ludwigsburg,2000,Background,0.2124190871369294
Ludwigsburg,2001,Background,0.2072821576763485
Ludwigsburg,2002,Background,0.2014059405940594
Ludwigsburg,2003,Background,0.2967029702970297
Ludwigsburg,2004,Background,0.2305145228215767
Ludwigsburg,2005,Background,0.2113112033195021
Ludwigsburg,2006,Background,0.2096633663366336
Ludwigsburg,2007,Background,0.2129045643153527
Ludwigsburg,2008,Background,0.2092655601659751
Ludwigsburg,2009,Background,0.255356846473029
Ludwigsburg,2010,Background,0.2766930693069307
Ludwigsburg,2011,Background,0.2381821782178218
Ludwigsburg,2012,Background,0.242079207920792
Ludwigsburg,2013,Background,0.233049504950495
Ludwigsburg,2014,Background,0.2865049504950495
Ludwigsburg,2015,Background,0.2686930693069306
Ludwigsburg,2016,Background,0.2728118811881188
Ludwigsburg,2017,Background,0.2459585062240664
Ludwigsburg,2018,Background,0.242990099009901
Ludwigsburg,2019,Background,0.2186390041493776
Ludwigsburg,2020,Background,0.3612673267326732
Ludwigsburg,2021,Background,0.1848465346534653
Ludwigsburg,2022,Background,0.2350622406639004
Ludwigsburg,2023,Background,0.2824688796680498
Ludwigsburg,2024,Background,0.404039603960396
Ludwigsburg,2025,Background,0.1845346534653465
Ludwigshafen am Rhein,2000,Background,0.2366514522821576
Ludwigshafen am Rhein,2001,Background,0.2012560113154172
Ludwigshafen am Rhein,2002,Background,0.1985148514851485
Ludwigshafen am Rhein,2003,Background,0.2141584158415841
Ludwigshafen am Rhein,2004,Background,0.1906680497925311
Ludwigshafen am Rhein,2005,Background,0.1891782178217822
Ludwigshafen am Rhein,2006,Background,0.2272946058091286
Ludwigshafen am Rhein,2007,Background,0.1839702970297029
Ludwigshafen am Rhein,2008,Background,0.217311203319502
Ludwigshafen am Rhein,2009,Background,0.2534771784232365
Ludwigshafen am Rhein,2010,Background,0.2284564315352697
Ludwigshafen am Rhein,2011,Background,0.2036336633663366
Ludwigshafen am Rhein,2012,Background,0.2687634854771784
Ludwigshafen am Rhein,2013,Background,0.2229211618257261
Ludwigshafen am Rhein,2014,Background,0.2447227722772277
Ludwigshafen am Rhein,2015,Background,0.2036237623762376
Ludwigshafen am Rhein,2016,Background,0.2180331950207469
Ludwigshafen am Rhein,2017,Background,0.7822425742574257
Ludwigshafen am Rhein,2018,Background,0.3009141914191419
Ludwigshafen am Rhein,2019,Background,0.1863672199170124
Ludwigshafen am Rhein,2020,Background,0.2174554455445545
Ludwigshafen am Rhein,2021,Background,0.2699999999999999
Ludwigshafen am Rhein,2022,Background,0.2348126036484245
Ludwigshafen am Rhein,2023,Background,0.2070414937759336
Ludwigshafen am Rhein,2024,Background,0.217103734439834
Ludwigshafen am Rhein,2025,Background,0.2143168316831683
Ludwigslust-Land,1999,Background,0.1983029045643153
Ludwigslust-Land,2000,Background,0.2069875518672199
Ludwigslust-Land,2001,Background,0.2254937759336099
Ludwigslust-Land,2002,Background,0.2121287128712871
Ludwigslust-Land,2003,Background,0.1965767634854771
Ludwigslust-Land,2004,Background,0.190558091286307
Ludwigslust-Land,2005,Background,0.2933900414937759
Ludwigslust-Land,2006,Background,0.2892376237623763
Ludwigslust-Land,2007,Background,0.2188257261410788
Ludwigslust-Land,2008,Background,0.2078514851485148
Ludwigslust-Land,2009,Background,0.1974653465346534
Ludwigslust-Land,2010,Background,0.1936846473029045
Ludwigslust-Land,2011,Background,0.286039603960396
Ludwigslust-Land,2012,Background,0.2190290456431535
Ludwigslust-Land,2013,Background,0.1744950495049504
Ludwigslust-Land,2014,Background,0.2399128630705394
Ludwigslust-Land,2015,Background,0.1910165975103734
Ludwigslust-Land,2016,Background,0.2310891089108911
Ludwigslust-Land,2017,Background,0.1878755186721991
Ludwigslust-Land,2018,Background,0.2192970297029703
Ludwigslust-Land,2019,Background,0.1955742574257425
Ludwigslust-Land,2020,Background,0.2485742574257426
Ludwigslust-Land,2021,Background,0.1703360995850622
Ludwigslust-Land,2022,Background,0.2143564356435643
Ludwigslust-Land,2023,Background,0.1965684647302904
Ludwigslust-Land,2024,Background,0.1883712871287128
Ludwigslust-Land,2025,Background,0.2692697095435685
Löcknitz-Penkun,1999,Background,0.2458381742738589
Löcknitz-Penkun,2000,Background,0.1887425742574257
Löcknitz-Penkun,2001,Background,0.1862029702970297
Löcknitz-Penkun,2002,Background,0.2538008298755186
Löcknitz-Penkun,2003,Background,0.2672489626556016
Löcknitz-Penkun,2004,Background,0.2044950495049504
Löcknitz-Penkun,2005,Background,0.2089059405940594
Löcknitz-Penkun,2006,Background,0.1815049504950495
Löcknitz-Penkun,2007,Background,0.2065352697095435
Löcknitz-Penkun,2008,Background,0.2449306930693069
Löcknitz-Penkun,2009,Background,0.2680594059405941
Löcknitz-Penkun,2010,Background,0.2784232365145228
Löcknitz-Penkun,2011,Background,0.3404059405940594
Löcknitz-Penkun,2012,Background,0.2046348547717842
Löcknitz-Penkun,2013,Background,0.240970297029703
Löcknitz-Penkun,2014,Background,0.2633672199170124
Löcknitz-Penkun,2015,Background,0.2434273858921161
Löcknitz-Penkun,2016,Background,0.1875767634854772
Löcknitz-Penkun,2017,Background,0.2405311203319502
Löcknitz-Penkun,2018,Background,0.2809958506224066
Löcknitz-Penkun,2019,Background,0.2467538896746817
Löcknitz-Penkun,2020,Background,0.2509170124481327
Löcknitz-Penkun,2021,Background,0.2094455445544554
Löcknitz-Penkun,2022,Background,0.2009377593360996
Löcknitz-Penkun,2023,Background,0.2334257425742574
Löcknitz-Penkun,2024,Background,0.2014315352697095
Löcknitz-Penkun,2025,Background,0.176149377593361
Lübeck,2000,Background,0.2377510373443983
Lübeck,2000,Traffic,0.2040622406639004
Lübeck,2001,Background,0.1968464730290456
Lübeck,2002,Background,0.2573861386138614
Lübeck,2003,Background,0.2074398340248962
Lübeck,2004,Background,0.1691881188118812
Lübeck,2005,Background,0.2812572614107884
Lübeck,2006,Background,0.2158415841584158
Lübeck,2007,Background,0.2220331950207469
Lübeck,2008,Background,0.2382079207920792
Lübeck,2009,Background,0.2078879668049792
Lübeck,2010,Background,0.1904356846473029
Lübeck,2011,Background,0.3037385892116182
Lübeck,2012,Background,0.2237227722772277
Lübeck,2013,Background,0.1845148514851485
Lübeck,2014,Background,0.2390622406639004
Lübeck,2015,Background,0.2445601659751037
Lübeck,2016,Background,0.2551980198019802
Lübeck,2017,Background,0.1800539419087136
Lübeck,2018,Background,0.1805103734439834
Lübeck,2019,Background,0.197298755186722
Lübeck,2020,Background,0.1884653465346534
Lübeck,2021,Background,0.2335643564356435
Lübeck,2022,Background,0.2488019801980198
Lübeck,2023,Background,0.2006058091286306
Lübeck,2024,Background,0.2596534653465346
Lübeck,2025,Background,0.2327920792079208
Lüchow (Wendland),2000,Background,0.196069306930693
Lüchow (Wendland),2001,Background,0.1811683168316831
Lüchow (Wendland),2002,Background,0.277009900990099
Lüchow (Wendland),2003,Background,0.2177053941908713
Lüchow (Wendland),2004,Background,0.2557722772277228
Lüchow (Wendland),2005,Background,0.247608910891089
Lüchow (Wendland),2006,Background,0.2247676348547717
Lüchow (Wendland),2007,Background,0.2072772277227722
Lüchow (Wendland),2008,Background,0.2533692946058091
Lüchow (Wendland),2009,Background,0.2525850622406639
Lüchow (Wendland),2010,Background,0.2064107883817427
Lüchow (Wendland),2011,Background,0.212069306930693
Lüchow (Wendland),2012,Background,0.2468589211618257
Lüchow (Wendland),2013,Background,0.1983861386138613
Lüchow (Wendland),2014,Background,0.2857883817427386
Lüchow (Wendland),2015,Background,0.2687376237623762
Lüchow (Wendland),2016,Background,0.1765346534653465
Lüchow (Wendland),2017,Background,0.3493153526970954
Lüchow (Wendland),2018,Background,0.1834009900990099
Lüchow (Wendland),2019,Background,0.1667427385892116
Lüchow (Wendland),2020,Background,0.2213485477178423
Lüchow (Wendland),2021,Background,0.2002863070539419
Lüchow (Wendland),2022,Background,0.2299502074688796
Lüchow (Wendland),2023,Background,0.1988755186721992
Lüchow (Wendland),2024,Background,0.1961207920792079
Lüchow (Wendland),2025,Background,0.1783564356435643
Lüdenscheid,2022,Traffic,0.2084884488448845
Lüdenscheid,2023,Traffic,0.1788381742738589
Lüdenscheid,2024,Traffic,0.1809419087136929
Lüdenscheid,2025,Traffic,0.1821287128712871
Lüneburg,1999,Background,0.2838811881188119
Lüneburg,2000,Background,0.1735643564356435
Lüneburg,2001,Background,0.2357842323651452
Lüneburg,2002,Background,0.1966141078838174
Lüneburg,2003,Background,0.2102673267326732
Lüneburg,2004,Background,0.2126307053941908
Lüneburg,2005,Background,0.2661782178217822
Lüneburg,2006,Background,0.1983564356435643
Lüneburg,2007,Background,0.2260622406639004
Lüneburg,2008,Background,0.2392574257425742
Lüneburg,2009,Background,0.231298755186722
Lüneburg,2010,Background,0.1923319502074688
Lüneburg,2011,Background,0.2248215767634855
Lüneburg,2012,Background,0.1951188118811881
Lüneburg,2013,Background,0.2072697095435684
Lüneburg,2014,Background,0.2129170124481328
Lüneburg,2015,Background,0.3116390041493776
Lüneburg,2016,Background,0.2331504950495049
Lüneburg,2017,Background,0.2245940594059406
Lüneburg,2018,Background,0.2206390041493776
Lüneburg,2019,Background,0.3262759336099585
Lüneburg,2020,Background,0.2437029702970297
Lüneburg,2021,Background,0.2155394190871369
Lüneburg,2022,Background,0.2411410788381743
Lüneburg,2023,Background,0.1864149377593361
Lüneburg,2024,Background,0.2357128712871287
Lüneburg,2025,Background,0.2870346534653465
Lünen,2003,Background,0.2405020746887966
Lünen,2004,Background,0.210559405940594
Lünen,2005,Background,0.1865544554455445
Lünen,2006,Background,0.2568838174273858
Lünen,2007,Background,0.2127095435684647
Lünen,2008,Background,0.1885684647302904
Lünen,2009,Background,0.2114455445544554
Lünen,2010,Background,0.217079207920792
Lünen,2011,Background,0.1882821576763485
Lünen,2012,Background,0.2056435643564356
Lünen,2013,Background,0.1887759336099585
Lünen,2014,Background,0.2215445544554455
Lünen,2015,Background,0.231
Lünen,2016,Background,0.3908910891089108
Lünen,2017,Background,0.2670663900414938
Lünen,2018,Background,0.2075940594059405
Lünen,2019,Background,0.2223858921161825
Lünen,2020,Background,0.2017302904564315
Lünen,2021,Background,0.2053278008298755
Lünen,2022,Background,0.2757194719471947
Lünen,2023,Background,0.2425269709543568
Lünen,2024,Background,0.1973692946058091
Lünen,2025,Background,0.2094752475247524
Magdeburg,2000,Traffic,0.2014398340248962
Magdeburg,2001,Traffic,0.238551867219917
Magdeburg,2002,Background,0.214551867219917
Magdeburg,2002,Traffic,0.2195247524752475
Magdeburg,2003,Traffic,0.2196846473029045
Magdeburg,2003,Background,0.180597510373444
Magdeburg,2004,Traffic,0.2917722772277227
Magdeburg,2005,Traffic,0.2335841584158415
Magdeburg,2006,Traffic,0.209655601659751
Magdeburg,2007,Traffic,0.1895346534653465
Magdeburg,2008,Traffic,0.2412970297029703
Magdeburg,2008,Background,0.2631327800829875
Magdeburg,2009,Traffic,0.1910788381742738
Magdeburg,2009,Background,0.239108910891089
Magdeburg,2010,Traffic,0.1969626556016597
Magdeburg,2010,Background,0.2673762376237624
Magdeburg,2011,Traffic,0.2209211618257261
Magdeburg,2011,Background,0.2557810945273632
Magdeburg,2012,Background,0.2656804979253112
Magdeburg,2012,Traffic,0.2788796680497925
Magdeburg,2013,Background,0.1957717842323651
Magdeburg,2013,Traffic,0.2258589211618257
Magdeburg,2014,Background,0.2508298755186722
Magdeburg,2014,Traffic,0.2283153526970954
Magdeburg,2015,Background,0.183551867219917
Magdeburg,2016,Background,0.1636930693069307
Magdeburg,2017,Background,0.2761141078838174
Magdeburg,2018,Background,0.2219336099585062
Magdeburg,2019,Background,0.2299792531120331
Magdeburg,2020,Background,0.2596435643564356
Magdeburg,2021,Background,0.3048118811881188
Magdeburg,2022,Background,0.2059004149377593
Magdeburg,2023,Background,0.2109211618257261
Magdeburg,2024,Background,0.2364647302904564
Magdeburg,2025,Background,0.2563267326732673
Mainz,2000,Background,0.2848217821782178
Mainz,2001,Background,0.2058879668049792
Mainz,2002,Background,0.2328811881188119
Mainz,2003,Background,0.2012365145228215
Mainz,2004,Background,0.2401914191419141
Mainz,2005,Background,0.1864232365145228
Mainz,2006,Background,0.2720041493775934
Mainz,2007,Background,0.2512904564315352
Mainz,2008,Background,0.2235767634854771
Mainz,2009,Background,0.1693267326732673
Mainz,2010,Background,0.2413960396039604
