Air Quality Station EoI Code,Date,Air Pollution Level,City,Air Quality Station Type,Linke,Gruene,SPD,FDP,CDU,AfD,Change
DEBW080,2004,28.805,Karlsruhe,Traffic,0.0,16.666666666666664,25.0,0.0,39.58333333333333,0.0,-3.687000000000001
DEBW080,2009,25.118,Karlsruhe,Traffic,0.0,20.833333333333336,20.833333333333336,12.5,29.166666666666668,0.0,-3.3329999999999984
DEBW080,2014,21.785,Karlsruhe,Traffic,0.0,18.75,20.833333333333336,6.25,27.08333333333333,0.0,-5.878
DEBW080,2019,15.907,Karlsruhe,Traffic,6.25,31.25,14.583333333333334,8.333333333333332,18.75,6.25,-2.6935000000000002
DEBW081,2004,22.078999999999997,Karlsruhe,Background,0.0,16.666666666666664,25.0,0.0,39.58333333333333,0.0,-0.8879999999999981
DEBW081,2009,21.191,Karlsruhe,Background,0.0,20.833333333333336,20.833333333333336,12.5,29.166666666666668,0.0,-4.814
DEBW081,2014,16.377,Karlsruhe,Background,0.0,18.75,20.833333333333336,6.25,27.08333333333333,0.0,-1.6869999999999994
DEBW081,2019,14.69,Karlsruhe,Background,6.25,31.25,14.583333333333334,8.333333333333332,18.75,6.25,-2.333499999999999
DEBW084,1999,19.203,Freiburg im Breisgau,Background,0.0,20.833333333333336,22.916666666666664,4.166666666666666,33.33333333333333,0.0,-0.6539999999999999
DEBW084,2004,18.549,Freiburg im Breisgau,Background,0.0,27.08333333333333,16.666666666666664,4.166666666666666,27.08333333333333,0.0,-1.1309999999999967
DEBW084,2009,17.418000000000003,Freiburg im Breisgau,Background,0.0,25.0,18.75,8.333333333333332,20.833333333333336,0.0,-3.193500000000004
DEBW084,2014,14.224499999999999,Freiburg im Breisgau,Background,0.0,22.916666666666664,16.666666666666664,4.166666666666666,18.75,0.0,-1.5594999999999999
DEBW084,2019,12.665,Freiburg im Breisgau,Background,0.0,27.08333333333333,12.5,4.166666666666666,12.5,4.166666666666666,-1.5894999999999992
DEBW097,1999,29.692,Freiburg im Breisgau,Traffic,0.0,20.833333333333336,22.916666666666664,4.166666666666666,33.33333333333333,0.0,-5.501999999999999
DEBW098,1999,35.492,Mannheim,Traffic,0.0,6.25,35.41666666666667,2.083333333333333,47.91666666666667,0.0,-4.161999999999999
DEBW098,2004,31.33,Mannheim,Traffic,0.0,10.416666666666668,33.33333333333333,4.166666666666666,39.58333333333333,0.0,-3.5109999999999992
DEBW098,2009,27.819,Mannheim,Traffic,0.0,16.666666666666664,33.33333333333333,8.333333333333332,31.25,0.0,-2.7360000000000007
DEBW098,2014,25.083,Mannheim,Traffic,0.0,16.666666666666664,27.08333333333333,4.166666666666666,25.0,0.0,-5.672999999999998
DEBW098,2019,19.41,Mannheim,Traffic,6.25,25.0,20.833333333333336,6.25,18.75,8.333333333333332,-2.4854999999999983
DEBW099,1999,38.962,Stuttgart,Traffic,0.0,13.333333333333334,25.0,6.666666666666667,41.66666666666667,0.0,-4.809000000000005
DEBW099,2004,34.153,Stuttgart,Traffic,0.0,18.33333333333333,23.33333333333333,6.666666666666667,35.0,0.0,-7.9609999999999985
DEBW099,2009,26.192,Stuttgart,Traffic,0.0,26.666666666666668,16.666666666666664,11.666666666666666,25.0,0.0,1.408999999999999
DEBW099,2014,27.601,Stuttgart,Traffic,0.0,23.33333333333333,15.0,6.666666666666667,28.33333333333333,0.0,-5.951499999999996
DEBW099,2019,21.649500000000003,Stuttgart,Traffic,5.0,26.666666666666668,11.666666666666666,8.333333333333332,18.33333333333333,6.666666666666667,-2.983000000000004
DEBW106,1999,26.061,Leonberg,Traffic,0.0,0.0,25.0,6.8181818181818175,36.36363636363637,0.0,-4.291
DEBW107,2004,19.464499999999997,Tübingen,Background,0.0,0.0,16.666666666666664,6.25,18.75,0.0,-0.695999999999998
DEBW107,2009,18.7685,Tübingen,Background,0.0,0.0,17.5,7.5,20.0,0.0,-3.8595000000000006
DEBW107,2014,14.908999999999999,Tübingen,Background,0.0,0.0,17.5,5.0,20.0,0.0,-0.5984999999999978
DEBW107,2019,14.310500000000001,Tübingen,Background,0.0,0.0,15.0,5.0,12.5,0.0,-1.7935000000000016
DEBW116,2009,32.304,Stuttgart,Traffic,0.0,26.666666666666668,16.666666666666664,11.666666666666666,25.0,0.0,-8.053
DEBW116,2014,24.251,Stuttgart,Traffic,0.0,23.33333333333333,15.0,6.666666666666667,28.33333333333333,0.0,-3.8530000000000015
DEBW116,2019,20.398,Stuttgart,Traffic,5.0,26.666666666666668,11.666666666666666,8.333333333333332,18.33333333333333,6.666666666666667,-4.427999999999999
DEBW117,2009,34.893,Ludwigsburg,Traffic,0.0,17.5,20.0,10.0,25.0,0.0,-10.477
DEBW117,2014,24.416,Ludwigsburg,Traffic,0.0,20.0,20.0,5.0,27.500000000000004,0.0,-1.6460000000000008
DEBW118,2009,45.162,Stuttgart,Traffic,0.0,26.666666666666668,16.666666666666664,11.666666666666666,25.0,0.0,-7.644999999999996
DEBW118,2014,37.517,Stuttgart,Traffic,0.0,23.33333333333333,15.0,6.666666666666667,28.33333333333333,0.0,-11.190000000000005
DEBW118,2019,26.326999999999998,Stuttgart,Traffic,5.0,26.666666666666668,11.666666666666666,8.333333333333332,18.33333333333333,6.666666666666667,-9.494999999999997
DEBW120,2009,31.43,Leonberg,Traffic,0.0,0.0,17.647058823529413,11.76470588235294,20.588235294117645,0.0,-5.800999999999998
DEBW122,2009,25.803,Freiburg im Breisgau,Traffic,0.0,25.0,18.75,8.333333333333332,20.833333333333336,0.0,-7.045000000000002
DEBW122,2014,18.758,Freiburg im Breisgau,Traffic,0.0,22.916666666666664,16.666666666666664,4.166666666666666,18.75,0.0,-4.709
DEBW122,2019,14.049,Freiburg im Breisgau,Traffic,0.0,27.08333333333333,12.5,4.166666666666666,12.5,4.166666666666666,-2.4610000000000003
DEBW134,2009,30.548,Stuttgart,Traffic,0.0,26.666666666666668,16.666666666666664,11.666666666666666,25.0,0.0,-5.473999999999997
DEBW136,2014,23.089,Tübingen,Traffic,0.0,0.0,17.5,5.0,20.0,0.0,-1.3545000000000016
DEBW136,2019,21.734499999999997,Tübingen,Traffic,0.0,0.0,15.0,5.0,12.5,0.0,-5.175999999999995
DEBW137,2009,30.707,Tübingen,Traffic,0.0,0.0,17.5,7.5,20.0,0.0,-8.926000000000002
DEBW147,2009,36.069,Reutlingen,Traffic,0.0,0.0,22.5,10.0,27.500000000000004,0.0,-4.900000000000002
DEBW147,2014,31.169,Reutlingen,Traffic,0.0,0.0,20.0,7.5,27.500000000000004,0.0,-11.681000000000001
DEBW147,2019,19.488,Reutlingen,Traffic,0.0,22.5,15.0,7.5,22.5,7.5,-5.2135
DEBW152,2009,34.337,Heilbronn,Traffic,0.0,10.0,27.500000000000004,12.5,35.0,0.0,-6.746000000000002
DEBW152,2014,27.591,Heilbronn,Traffic,0.0,12.5,27.500000000000004,10.0,30.0,0.0,-5.126000000000001
DEBW152,2019,22.465,Heilbronn,Traffic,5.0,20.0,20.0,10.0,22.5,10.0,-6.85
DEBW153,2009,28.966,Ulm,Traffic,0.0,17.5,20.0,7.5,25.0,0.0,-3.418000000000003
DEBW156,2014,18.888,Schramberg,Traffic,0.0,0.0,21.428571428571427,0.0,42.85714285714285,0.0,-4.476000000000001
DEBW156,2019,14.412,Schramberg,Traffic,0.0,0.0,14.814814814814811,0.0,29.629629629629623,0.0,-2.4540000000000006
DEBY001,2002,28.486,Ansbach,Traffic,0.0,5.0,27.500000000000004,0.0,40.0,0.0,-4.025000000000002
DEBY001,2008,22.615,Ansbach,Traffic,0.0,12.5,22.5,0.0,32.5,0.0,0.4480000000000004
DEBY001,2014,20.424,Ansbach,Traffic,0.0,10.0,20.0,0.0,30.0,0.0,-2.5249999999999986
DEBY003,2002,32.364,Aschaffenburg,Background,0.0,6.8181818181818175,38.63636363636363,2.272727272727273,43.18181818181818,0.0,-9.198999999999998
DEBY005,2002,25.259,Aschaffenburg,Background,0.0,6.8181818181818175,38.63636363636363,2.272727272727273,43.18181818181818,0.0,-4.036000000000001
DEBY006,2002,44.42,Augsburg,Traffic,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,-13.102
DEBY006,2008,32.284,Augsburg,Traffic,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,-5.890000000000001
DEBY006,2014,22.124,Augsburg,Traffic,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,-3.812999999999999
DEBY007,2002,32.144,Augsburg,Background,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,-8.779
DEBY007,2014,14.613,Augsburg,Background,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,1.4430000000000014
DEBY009,2002,24.69,Bamberg,Background,0.0,0.0,20.454545454545457,2.272727272727273,43.18181818181818,0.0,-0.7690000000000019
DEBY009,2008,23.023,Bamberg,Background,0.0,0.0,22.727272727272727,2.272727272727273,34.090909090909086,0.0,-4.844000000000001
DEBY009,2014,19.067,Bamberg,Background,0.0,0.0,22.727272727272727,2.272727272727273,27.27272727272727,0.0,-4.103
DEBY010,2002,27.986,Bayreuth,Traffic,0.0,0.0,29.545454545454547,2.272727272727273,31.818181818181817,0.0,-5.102
DEBY014,2002,29.453,Coburg,Traffic,0.0,5.0,45.0,5.0,35.0,0.0,-7.657
DEBY020,2002,30.207,Hof,Background,0.0,2.272727272727273,34.090909090909086,0.0,47.72727272727273,0.0,-9.451
DEBY021,2002,32.788,Ingolstadt,Traffic,0.0,6.0,24.0,2.0,52.0,0.0,-9.759999999999998
DEBY021,2008,21.08,Ingolstadt,Traffic,4.0,6.0,20.0,2.0,46.0,0.0,0.9590000000000032
DEBY021,2014,19.902,Ingolstadt,Traffic,4.0,10.0,20.0,2.0,44.0,0.0,-3.433
DEBY031,2002,25.928,Kempten (Allgäu),Background,0.0,6.8181818181818175,18.181818181818183,4.545454545454546,47.72727272727273,0.0,-7.779
DEBY031,2008,18.843,Kempten (Allgäu),Background,0.0,13.636363636363637,13.636363636363637,6.8181818181818175,40.909090909090914,0.0,-2.0229999999999997
DEBY032,2002,25.629,Kulmbach,Background,0.0,0.0,40.0,0.0,36.66666666666666,0.0,-5.081000000000003
DEBY032,2008,19.689,Kulmbach,Background,0.0,0.0,30.0,3.333333333333333,33.33333333333333,0.0,0.21999999999999886
DEBY032,2014,17.758,Kulmbach,Background,0.0,6.666666666666667,30.0,3.333333333333333,36.66666666666666,0.0,-3.0269999999999992
DEBY033,2002,31.191,Landshut,Traffic,0.0,11.363636363636363,20.454545454545457,2.272727272727273,52.27272727272727,0.0,-8.058
DEBY033,2008,23.277,Landshut,Traffic,0.0,18.181818181818183,13.636363636363637,6.8181818181818175,36.36363636363637,0.0,-0.8490000000000002
DEBY033,2014,20.188,Landshut,Traffic,0.0,15.909090909090908,13.636363636363637,2.272727272727273,29.545454545454547,0.0,-4.5169999999999995
DEBY035,2002,31.146,Lindau (Bodensee),Traffic,0.0,0.0,16.666666666666664,0.0,36.66666666666666,0.0,-7.349
DEBY035,2008,22.949,Lindau (Bodensee),Traffic,0.0,0.0,13.333333333333334,0.0,40.0,0.0,-1.3530000000000015
DEBY035,2014,16.984,Lindau (Bodensee),Traffic,0.0,0.0,13.333333333333334,3.333333333333333,23.33333333333333,0.0,-2.7890000000000015
DEBY037,2002,41.118,München,Traffic,1.25,10.0,43.75,3.75,37.5,0.0,-10.714000000000002
DEBY037,2008,28.796,München,Traffic,3.75,13.750000000000002,41.25,6.25,28.75,0.0,-2.5009999999999977
DEBY037,2014,23.242,München,Traffic,2.5,16.25,31.25,3.75,32.5,2.5,-3.9619999999999997
DEBY039,2002,29.286,München,Background,1.25,10.0,43.75,3.75,37.5,0.0,-5.844000000000001
DEBY039,2008,21.658,München,Background,3.75,13.750000000000002,41.25,6.25,28.75,0.0,-1.3880000000000017
DEBY039,2014,17.56,München,Background,2.5,16.25,31.25,3.75,32.5,2.5,-2.6019999999999985
DEBY052,2002,33.473,Neu-Ulm,Background,0.0,6.8181818181818175,29.545454545454547,4.545454545454546,50.0,0.0,-8.294999999999998
DEBY052,2008,22.913,Neu-Ulm,Background,0.0,13.636363636363637,25.0,6.8181818181818175,45.45454545454545,0.0,-0.43799999999999883
DEBY052,2014,19.451,Neu-Ulm,Background,0.0,11.363636363636363,25.0,6.8181818181818175,40.909090909090914,0.0,-3.3900000000000006
DEBY053,2002,38.97,Nürnberg,Traffic,0.0,5.714285714285714,41.42857142857143,0.0,45.71428571428572,0.0,-14.985999999999997
DEBY054,2002,34.161,Nürnberg,Traffic,0.0,5.714285714285714,41.42857142857143,0.0,45.71428571428572,0.0,-11.209
DEBY056,2002,32.307,Fürth,Traffic,0.0,6.0,48.0,2.0,40.0,0.0,-6.407000000000004
DEBY056,2008,24.001,Fürth,Traffic,4.0,8.0,56.00000000000001,2.0,26.0,0.0,-0.7300000000000004
DEBY056,2014,22.026,Fürth,Traffic,4.0,12.0,52.0,2.0,24.0,0.0,-4.718
DEBY058,2002,27.785,Nürnberg,Background,0.0,5.714285714285714,41.42857142857143,0.0,45.71428571428572,0.0,-4.503
DEBY063,2002,38.177,Regensburg,Traffic,0.0,6.0,26.0,0.0,57.99999999999999,0.0,-9.097000000000001
DEBY063,2008,27.129,Regensburg,Traffic,4.0,10.0,22.0,6.0,40.0,0.0,0.8329999999999984
DEBY063,2014,26.526,Regensburg,Traffic,4.0,10.0,34.0,4.0,32.0,0.0,-6.8969999999999985
DEBY067,2002,32.142,Schwandorf,Background,0.0,0.0,40.0,0.0,53.333333333333336,0.0,-11.137000000000004
DEBY068,2002,33.095,Schweinfurt,Traffic,0.0,0.0,29.545454545454547,0.0,40.909090909090914,0.0,-12.642
DEBY068,2008,19.627,Schweinfurt,Traffic,9.090909090909092,4.545454545454546,20.454545454545457,0.0,40.909090909090914,0.0,-1.6149999999999984
DEBY068,2014,17.039,Schweinfurt,Background,6.8181818181818175,6.8181818181818175,22.727272727272727,2.272727272727273,47.72727272727273,0.0,0.14999999999999858
DEBY076,2002,33.434,Würzburg,Traffic,0.0,10.0,18.0,4.0,34.0,0.0,-10.089999999999996
DEBY077,2014,16.935,Würzburg,Background,2.0,18.0,20.0,4.0,34.0,0.0,-1.631999999999998
DEBY085,2002,35.016,München,Traffic,1.25,10.0,43.75,3.75,37.5,0.0,-9.267999999999997
DEBY089,2002,28.743,München,Background,1.25,10.0,43.75,3.75,37.5,0.0,-8.207999999999998
DEBY089,2008,19.789,München,Background,3.75,13.750000000000002,41.25,6.25,28.75,0.0,-2.2260000000000026
DEBY089,2014,15.809,München,Background,2.5,16.25,31.25,3.75,32.5,2.5,-1.8829999999999991
DEBY099,2002,26.398,Augsburg,Background,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,-6.57
DEBY099,2008,19.282,Augsburg,Background,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,-0.5770000000000017
DEBY099,2014,15.818,Augsburg,Background,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,-2.1899999999999995
DEBY110,2008,29.002,Augsburg,Traffic,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,-1.6549999999999976
DEBY110,2014,26.544,Augsburg,Traffic,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,-4.780000000000001
DEBY111,2008,23.687,Bayreuth,Traffic,0.0,0.0,22.727272727272727,4.545454545454546,29.545454545454547,0.0,-2.1370000000000005
DEBY111,2014,20.46,Bayreuth,Traffic,0.0,11.363636363636363,20.454545454545457,6.8181818181818175,29.545454545454547,0.0,-3.8200000000000003
DEBY115,2008,37.292,München,Traffic,3.75,13.750000000000002,41.25,6.25,28.75,0.0,-6.203000000000003
DEBY115,2014,26.668,München,Traffic,2.5,16.25,31.25,3.75,32.5,2.5,-3.0329999999999977
DEBY118,2008,22.769,Passau,Background,0.0,6.8181818181818175,27.27272727272727,0.0,36.36363636363637,0.0,-1.3309999999999995
DEBY118,2014,20.521,Passau,Background,0.0,11.363636363636363,27.27272727272727,0.0,27.27272727272727,0.0,-2.4170000000000016
DEBY119,2008,24.372,Würzburg,Traffic,4.0,18.0,18.0,6.0,36.0,0.0,2.2510000000000012
DEBY119,2014,25.267,Würzburg,Traffic,2.0,18.0,20.0,4.0,34.0,0.0,-5.388999999999999
DEBY120,2008,26.561,Nürnberg,Traffic,0.0,7.142857142857142,45.71428571428572,2.857142857142857,32.857142857142854,0.0,1.716000000000001
DEBY120,2014,26.512,Nürnberg,Traffic,0.0,8.571428571428571,44.285714285714285,1.4285714285714286,30.0,0.0,-4.936
DEBY188,2014,18.777,Schwabach,Background,0.0,15.0,27.500000000000004,2.5,45.0,0.0,-4.2170000000000005
DEHB001,2003,26.506,Bremen,Background,1.8,13.5,43.3,3.9,29.4,0.0,-8.198
DEHB001,2007,19.625,Bremen,Background,8.7,17.4,37.1,5.4,25.8,0.0,-0.9920000000000009
DEHB001,2011,22.71,Bremen,Background,5.8,22.6,39.3,2.3,20.4,0.0,-5.465
DEHB001,2015,17.227,Bremen,Background,9.9,15.8,32.6,6.7,22.2,5.6,-2.875
DEHB001,2019,15.461,Bremen,Background,11.8,17.6,24.9,6.0,27.2,5.7,-2.885
DEHB002,2019,17.65,Bremen,Background,11.8,17.6,24.9,6.0,27.2,5.7,-3.837999999999999
DEHB003,2003,27.671,Bremen,Background,1.8,13.5,43.3,3.9,29.4,0.0,-6.125
DEHB004,2003,24.872,Bremen,Background,1.8,13.5,43.3,3.9,29.4,0.0,-5.658999999999999
DEHB004,2007,19.431,Bremen,Background,8.7,17.4,37.1,5.4,25.8,0.0,-1.7059999999999995
DEHB004,2011,20.374,Bremen,Background,5.8,22.6,39.3,2.3,20.4,0.0,-3.5939999999999976
DEHB004,2015,14.965,Bremen,Background,9.9,15.8,32.6,6.7,22.2,5.6,-0.19899999999999984
DEHB004,2019,16.273,Bremen,Background,11.8,17.6,24.9,6.0,27.2,5.7,-3.42
DEHB005,2003,26.222,Bremerhaven,Background,0.0,11.3,35.8,7.4,31.0,0.0,-8.003
DEHB005,2007,19.827,Bremerhaven,Background,6.1,12.6,33.6,9.6,23.7,0.0,-1.9750000000000014
DEHB005,2011,21.112,Bremerhaven,Background,4.6,22.6,33.1,3.3,20.0,0.0,-3.853999999999999
DEHB005,2015,18.523,Bremerhaven,Background,6.9,11.1,33.1,5.2,24.4,4.7,-3.7379999999999995
DEHB005,2019,16.815,Bremerhaven,Background,7.6,16.0,24.8,6.1,21.4,8.7,-2.6220000000000017
DEHB006,2003,34.743,Bremen,Traffic,1.8,13.5,43.3,3.9,29.4,0.0,-0.8560000000000016
DEHB006,2007,30.967,Bremen,Traffic,8.7,17.4,37.1,5.4,25.8,0.0,-7.129999999999999
DEHB006,2011,31.409,Bremen,Traffic,5.8,22.6,39.3,2.3,20.4,0.0,-8.735
DEHB006,2015,23.269,Bremen,Traffic,9.9,15.8,32.6,6.7,22.2,5.6,-3.9769999999999968
DEHB006,2019,21.968,Bremen,Traffic,11.8,17.6,24.9,6.0,27.2,5.7,-5.442
DEHB007,2003,38.6,Bremen,Traffic,1.8,13.5,43.3,3.9,29.4,0.0,-1.2710000000000008
DEHB011,2011,27.796,Bremerhaven,Traffic,4.6,22.6,33.1,3.3,20.0,0.0,-3.6849999999999987
DEHB011,2015,24.041,Bremerhaven,Traffic,6.9,11.1,33.1,5.2,24.4,4.7,-6.615000000000002
DEHB011,2019,19.644,Bremerhaven,Traffic,7.6,16.0,24.8,6.1,21.4,8.7,-3.658999999999999
DEHB012,2011,18.747,Bremen,Background,5.8,22.6,39.3,2.3,20.4,0.0,0.37900000000000134
DEHB012,2015,18.693,Bremen,Background,9.9,15.8,32.6,6.7,22.2,5.6,-2.488000000000003
DEHB012,2019,18.343,Bremen,Background,11.8,17.6,24.9,6.0,27.2,5.7,-4.2330000000000005
DEHB013,2011,24.889,Bremen,Industrial,5.8,22.6,39.3,2.3,20.4,0.0,-4.870000000000001
DEHB013,2015,19.415,Bremen,Industrial,9.9,15.8,32.6,6.7,22.2,5.6,-2.910999999999998
DEHB013,2019,18.12,Bremen,Industrial,11.8,17.6,24.9,6.0,27.2,5.7,-4.32
DEHE001,2001,27.253,Darmstadt,Background,0.0,16.901408450704224,33.80281690140845,7.042253521126761,33.80281690140845,0.0,-6.077000000000002
DEHE001,2006,21.176,Darmstadt,Background,2.8169014084507045,15.492957746478872,29.577464788732392,7.042253521126761,29.577464788732392,0.0,-2.4019999999999975
DEHE001,2011,18.774,Darmstadt,Background,4.225352112676056,32.3943661971831,21.12676056338028,2.8169014084507045,25.352112676056336,0.0,-3.2070000000000007
DEHE001,2016,15.567,Darmstadt,Background,7.042253521126761,29.577464788732392,16.901408450704224,5.633802816901409,18.30985915492958,9.859154929577464,-2.99
DEHE005,2001,25.339,Frankfurt am Main,Traffic,2.1505376344086025,13.978494623655912,30.107526881720432,4.301075268817205,38.70967741935484,0.0,-1.1549999999999976
DEHE005,2006,24.184,Frankfurt am Main,Traffic,0.0,15.053763440860216,23.655913978494624,6.451612903225806,36.55913978494624,0.0,-1.9265000000000008
DEHE005,2011,22.2575,Frankfurt am Main,Traffic,5.376344086021505,25.806451612903224,21.50537634408602,4.301075268817205,30.107526881720432,0.0,-5.462499999999999
DEHE008,2001,32.942,Frankfurt am Main,Background,2.1505376344086025,13.978494623655912,30.107526881720432,4.301075268817205,38.70967741935484,0.0,-6.693999999999999
DEHE008,2006,26.248,Frankfurt am Main,Background,0.0,15.053763440860216,23.655913978494624,6.451612903225806,36.55913978494624,0.0,-3.671000000000003
DEHE008,2011,22.576999999999998,Frankfurt am Main,Background,5.376344086021505,25.806451612903224,21.50537634408602,4.301075268817205,30.107526881720432,0.0,-4.364999999999998
DEHE011,2001,28.862,Hanau,Traffic,0.0,8.47457627118644,37.28813559322034,5.084745762711865,35.59322033898305,0.0,-6.369
DEHE011,2006,22.493,Hanau,Traffic,5.084745762711865,8.47457627118644,28.8135593220339,11.864406779661016,30.508474576271187,0.0,-2.8889999999999993
DEHE011,2011,19.604,Hanau,Traffic,5.084745762711865,15.254237288135592,37.28813559322034,5.084745762711865,27.11864406779661,0.0,-2.791999999999998
DEHE011,2016,16.812,Hanau,Background,0.0,9.433962264150944,37.735849056603776,7.547169811320755,22.641509433962263,0.0,-1.3290000000000006
DEHE013,2011,21.958,Kassel,Background,0.0,25.352112676056336,36.61971830985916,2.8169014084507045,23.943661971830984,0.0,-4.956499999999998
DEHE013,2016,17.0015,Kassel,Background,0.0,18.30985915492958,29.577464788732392,5.633802816901409,21.12676056338028,11.267605633802818,-3.6525
DEHE014,2001,21.866,Kassel,Traffic,0.0,16.901408450704224,36.61971830985916,5.633802816901409,35.2112676056338,0.0,2.336000000000002
DEHE020,2001,27.741,Wetzlar,Traffic,0.0,6.779661016949152,40.67796610169492,6.779661016949152,35.59322033898305,0.0,0.8599999999999994
DEHE020,2006,28.601,Wetzlar,Traffic,0.0,8.47457627118644,38.983050847457626,6.779661016949152,35.59322033898305,0.0,-3.5869999999999997
DEHE020,2011,25.014,Wetzlar,Traffic,3.389830508474576,15.254237288135592,35.59322033898305,8.47457627118644,28.8135593220339,0.0,-3.599999999999998
DEHE020,2016,21.414,Wetzlar,Background,3.389830508474576,8.47457627118644,32.20338983050847,10.16949152542373,27.11864406779661,0.0,-4.546000000000003
DEHE022,2001,25.233,Wiesbaden,Background,0.0,9.876543209876544,34.5679012345679,12.34567901234568,37.03703703703704,0.0,-0.15000000000000213
DEHE022,2006,25.083,Wiesbaden,Background,0.0,12.34567901234568,30.8641975308642,8.641975308641975,35.80246913580247,0.0,-4.479999999999997
DEHE022,2011,20.603,Wiesbaden,Background,3.7037037037037033,19.753086419753085,28.39506172839506,4.938271604938271,33.33333333333333,0.0,-5.413
DEHE022,2016,15.190000000000001,Wiesbaden,Background,6.172839506172839,13.580246913580249,25.925925925925924,9.876543209876544,24.69135802469136,13.580246913580249,-1.547500000000003
DEHE028,2002,19.566,Fürth,Background,0.0,6.0,48.0,2.0,40.0,0.0,-5.52
DEHE028,2008,11.618,Fürth,Background,4.0,8.0,56.00000000000001,2.0,26.0,0.0,2.126999999999999
DEHE028,2014,13.051,Fürth,Background,4.0,12.0,52.0,2.0,24.0,0.0,-2.365
DEHE030,2001,25.198,Marburg,Background,0.0,16.94915254237288,33.89830508474576,5.084745762711865,28.8135593220339,0.0,-5.594999999999999
DEHE030,2006,19.603,Marburg,Background,0.0,16.94915254237288,33.89830508474576,5.084745762711865,32.20338983050847,0.0,-1.583000000000002
DEHE030,2011,18.02,Marburg,Background,0.0,22.033898305084744,37.28813559322034,3.389830508474576,23.728813559322035,0.0,-1.0359999999999978
DEHE030,2016,16.984,Marburg,Background,0.0,15.254237288135592,30.508474576271187,5.084745762711865,27.11864406779661,0.0,-4.157000000000002
DEHE031,2001,22.192,Fulda,Traffic,0.0,6.779661016949152,23.728813559322035,3.389830508474576,61.01694915254237,0.0,6.466000000000001
DEHE037,2001,27.92,Wiesbaden,Traffic,0.0,9.876543209876544,34.5679012345679,12.34567901234568,37.03703703703704,0.0,0.19699999999999918
DEHE037,2006,28.117,Wiesbaden,Traffic,0.0,12.34567901234568,30.8641975308642,8.641975308641975,35.80246913580247,0.0,-2.879999999999999
DEHE037,2011,25.237000000000002,Wiesbaden,Traffic,3.7037037037037033,19.753086419753085,28.39506172839506,4.938271604938271,33.33333333333333,0.0,-7.401000000000003
DEHE037,2016,17.836,Wiesbaden,Traffic,6.172839506172839,13.580246913580249,25.925925925925924,9.876543209876544,24.69135802469136,13.580246913580249,-3.233999999999998
DEHE040,2001,36.698,Darmstadt,Traffic,0.0,16.901408450704224,33.80281690140845,7.042253521126761,33.80281690140845,0.0,-7.327999999999999
DEHE040,2006,29.37,Darmstadt,Traffic,2.8169014084507045,15.492957746478872,29.577464788732392,7.042253521126761,29.577464788732392,0.0,-0.16300000000000026
DEHE040,2011,29.207,Darmstadt,Traffic,4.225352112676056,32.3943661971831,21.12676056338028,2.8169014084507045,25.352112676056336,0.0,-7.7520000000000024
DEHE040,2016,21.455,Darmstadt,Traffic,7.042253521126761,29.577464788732392,16.901408450704224,5.633802816901409,18.30985915492958,9.859154929577464,-7.203999999999999
DEHE041,2001,40.499,Frankfurt am Main,Traffic,2.1505376344086025,13.978494623655912,30.107526881720432,4.301075268817205,38.70967741935484,0.0,-7.792000000000002
DEHE041,2006,32.707,Frankfurt am Main,Traffic,0.0,15.053763440860216,23.655913978494624,6.451612903225806,36.55913978494624,0.0,-3.862000000000002
DEHE041,2011,28.845,Frankfurt am Main,Traffic,5.376344086021505,25.806451612903224,21.50537634408602,4.301075268817205,30.107526881720432,0.0,-5.991
DEHE043,2001,24.99,Riedstadt,Background,0.0,0.0,45.94594594594595,2.702702702702702,35.13513513513514,0.0,-3.413999999999998
DEHE043,2006,21.576,Riedstadt,Background,0.0,0.0,43.24324324324324,5.405405405405405,35.13513513513514,0.0,-0.1869999999999976
DEHE043,2011,21.389000000000003,Riedstadt,Background,2.702702702702702,0.0,37.83783783783784,2.702702702702702,29.72972972972973,0.0,-5.458500000000003
DEHE043,2016,15.9305,Riedstadt,Background,5.405405405405405,0.0,37.83783783783784,0.0,29.72972972972973,0.0,-2.2095000000000002
DEHE049,2001,34.019,Kassel,Traffic,0.0,16.901408450704224,36.61971830985916,5.633802816901409,35.2112676056338,0.0,-4.27
DEHE049,2006,29.749,Kassel,Traffic,0.0,15.492957746478872,39.436619718309856,5.633802816901409,29.577464788732392,0.0,-0.1980000000000004
DEHE049,2011,29.551,Kassel,Traffic,0.0,25.352112676056336,36.61971830985916,2.8169014084507045,23.943661971830984,0.0,-5.155999999999999
