Stimmart,AGS,Kreis,Gemeinde,Gemeindename,"Kurzname","Wahlvorschlagsträger_Lang",Art des Wahlvorschlags-trägers,Stimmen,Sitze,darunter Sitze weiblich,Wahlberechtigte,Wähler,Wähler B1,Gültige Stimmen,Ungültige Stimmzettel
Gemeindevertretung,12067336,67,336,Müllrose                                          ,FDP,Freie Demokratische Partei,P,250,1,0,3963,2127,351,6242,31
Gemeindevertretung,12067336,67,336,Müllrose                                          ,PWM,Parteiunabhängige Wählergemeinschaft Müllrose,WG,1842,5,0,3963,2127,351,6242,31
Gemeindevertretung,12067336,67,336,Müllrose                                          ,SPD,Sozialdemokratische Partei Deutschlands,P,1383,3,1,3963,2127,351,6242,31
Gemeindevertretung,12067397,67,397,Ragow-Merz                                        ,BRM,Bürgerbündnis Ragow- Merz,WG,492,5,1,446,264,20,780,3
Gemeindevertretung,12067397,67,397,Ragow-Merz                                        ,Ffw Ragow,Freiwillige Feuerwehr Ragow,WG,37,0,0,446,264,20,780,3
Gemeindevertretung,12067397,67,397,Ragow-Merz                                        ,WFM,Wählergruppe Feuerwehr Merz,WG,251,3,0,446,264,20,780,3
Gemeindevertretung,12067438,67,438,Schlaubetal                                       ,SVK,SV Kieselwitz 1981 e.V.,WG,687,3,1,1635,899,79,2646,13
Gemeindevertretung,12067438,67,438,Schlaubetal                                       ,WGB,Wählergemeinschaft Bremsdorf,WG,769,4,0,1635,899,79,2646,13
Gemeindevertretung,12067438,67,438,Schlaubetal                                       ,WGF,Wählergemeinschaft Fünfeichen,WG,1190,5,1,1635,899,79,2646,13
Gemeindevertretung,12067458,67,458,Siehdichum                                        ,BVP,Bürgervereinigung Pohlitz,WG,709,4,1,1390,824,92,2392,25
Gemeindevertretung,12067458,67,458,Siehdichum                                        ,BVR,Bürgervereinigung Rießen,WG,790,4,0,1390,824,92,2392,25
Gemeindevertretung,12067458,67,458,Siehdichum                                        ,BVS,Bürgervereinigung Schernsdorf,WG,503,3,0,1390,824,92,2392,25
Gemeindevertretung,12067458,67,458,Siehdichum                                        ,CDU,Christlich Demokratische Union Deutschlands,P,55,0,0,1390,824,92,2392,25
Gemeindevertretung,12067458,67,458,Siehdichum                                        ,EWV Noack,Einzelwahlvorschlag Noack,EB,73,0,0,1390,824,92,2392,25
Gemeindevertretung,12067458,67,458,Siehdichum                                        ,WGF,Wählergemeinschaft Feuerwehr,WG,262,1,1,1390,824,92,2392,25
Gemeindevertretung,12067173,67,173,Gosen-Neu Zittau                                  ,Bauer,Einzelwahlvorschlag Bauer,EB,83,0,0,2601,1382,248,3966,40
Gemeindevertretung,12067173,67,173,Gosen-Neu Zittau                                  ,BVB/FW Gosen-Neu Zittau,Brandenburger Vereinigte Bürgerbewegung/Freie Wähler Gosen,WG,437,2,0,2601,1382,248,3966,40
Gemeindevertretung,12067173,67,173,Gosen-Neu Zittau                                  ,CDU,Christlich Demokratische Union Deutschlands,P,463,2,1,2601,1382,248,3966,40
Gemeindevertretung,12067173,67,173,Gosen-Neu Zittau                                  ,DIE LINKE,DIE LINKE,P,477,2,0,2601,1382,248,3966,40
Gemeindevertretung,12067173,67,173,Gosen-Neu Zittau                                  ,Dorfkirche,Förderverein Dorfkirche Gosen e. V.,WG,207,1,0,2601,1382,248,3966,40
Gemeindevertretung,12067173,67,173,Gosen-Neu Zittau                                  ,FF Gosen,Freiwillige Feuerwehr Gosen,WG,455,2,0,2601,1382,248,3966,40
Gemeindevertretung,12067173,67,173,Gosen-Neu Zittau                                  ,Fw Neu Zittau,Feuerwehr Neu Zittau,WG,253,1,0,2601,1382,248,3966,40
Gemeindevertretung,12067173,67,173,Gosen-Neu Zittau                                  ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,150,0,0,2601,1382,248,3966,40
Gemeindevertretung,12067173,67,173,Gosen-Neu Zittau                                  ,Heimatverein,Heimatverein Gosen e. V.,WG,82,0,0,2601,1382,248,3966,40
Gemeindevertretung,12067173,67,173,Gosen-Neu Zittau                                  ,Sierakowski,Einzelwahlvorschlag Sierakowski,EB,209,1,0,2601,1382,248,3966,40
Gemeindevertretung,12067173,67,173,Gosen-Neu Zittau                                  ,SPD,Sozialdemokratische Partei Deutschlands,P,1150,5,0,2601,1382,248,3966,40
Gemeindevertretung,12067408,67,408,Rauen                                             ,BfR,Bürgerforum Rauen,WG,298,1,0,1690,963,112,2802,23
Gemeindevertretung,12067408,67,408,Rauen                                             ,KfR,Kompetenz für Rauen,WG,392,2,0,1690,963,112,2802,23
Gemeindevertretung,12067408,67,408,Rauen                                             ,SPD,Sozialdemokratische Partei Deutschlands,P,497,2,0,1690,963,112,2802,23
Gemeindevertretung,12067408,67,408,Rauen                                             ,S-W-K,Stadtberg-Westend-Kiesweg,WG,365,2,0,1690,963,112,2802,23
Gemeindevertretung,12067408,67,408,Rauen                                             ,TR,Transparentes Rauen,WG,1250,5,0,1690,963,112,2802,23
Gemeindevertretung,12067469,67,469,Spreenhagen                                       ,CDU,Christlich Demokratische Union Deutschlands,P,319,1,0,2850,1473,196,4255,39
Gemeindevertretung,12067469,67,469,Spreenhagen                                       ,DCM,Dorfclub Markgrafpieske,WG,554,2,0,2850,1473,196,4255,39
Gemeindevertretung,12067469,67,469,Spreenhagen                                       ,DIE LINKE,DIE LINKE,P,391,1,1,2850,1473,196,4255,39
Gemeindevertretung,12067469,67,469,Spreenhagen                                       ,GfB,Gemeinschaft Freier Bürger,WG,1231,5,1,2850,1473,196,4255,39
Gemeindevertretung,12067469,67,469,Spreenhagen                                       ,NPD,Nationaldemokratische Partei Deutschlands,P,238,1,1,2850,1473,196,4255,39
Gemeindevertretung,12067469,67,469,Spreenhagen                                       ,SPD,Sozialdemokratische Partei Deutschlands,P,1522,6,2,2850,1473,196,4255,39
Gemeindevertretung,12068117,68,117,Fehrbellin                                        ,BDW,Brandenburgisches Dorf Walchow,WG,343,1,0,7563,3365,528,9790,68
Gemeindevertretung,12068117,68,117,Fehrbellin                                        ,CDU,Christlich Demokratische Union Deutschlands,P,2142,4,0,7563,3365,528,9790,68
Gemeindevertretung,12068117,68,117,Fehrbellin                                        ,DIE LINKE,DIE LINKE,P,1175,2,1,7563,3365,528,9790,68
Gemeindevertretung,12068117,68,117,Fehrbellin                                        ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,405,1,0,7563,3365,528,9790,68
Gemeindevertretung,12068117,68,117,Fehrbellin                                        ,SPD,Sozialdemokratische Partei Deutschlands,P,2114,4,0,7563,3365,528,9790,68
Gemeindevertretung,12068117,68,117,Fehrbellin                                        ,St. D.,Starke Dörfer,WG,1940,4,1,7563,3365,528,9790,68
Gemeindevertretung,12068117,68,117,Fehrbellin                                        ,SV W-A,Seniorenverein Wustrau,WG,278,0,0,7563,3365,528,9790,68
Gemeindevertretung,12068117,68,117,Fehrbellin                                        ,WG KBV OPR,Wählergruppe des Kreisbauernverbandes Ostprignitz-Ruppin,WG,203,0,0,7563,3365,528,9790,68
Gemeindevertretung,12068117,68,117,Fehrbellin                                        ,WIR,WIR - für Gemeinde Fehrbellin,WG,1190,2,0,7563,3365,528,9790,68
Gemeindevertretung,12068181,68,181,Heiligengrabe                                     ,AWGH,Alternative Wählergruppe Gemeinde Heiligengrabe,WG,965,2,0,3934,2065,71,6041,40
Gemeindevertretung,12068181,68,181,Heiligengrabe                                     ,BL-B-G-R,Bürgerliste Blumenthal-Grabow-Rosenwinkel,WG,1372,4,1,3934,2065,71,6041,40
Gemeindevertretung,12068181,68,181,Heiligengrabe                                     ,DIE LINKE,DIE LINKE,P,480,1,1,3934,2065,71,6041,40
Gemeindevertretung,12068181,68,181,Heiligengrabe                                     ,FWG e. V.,Freie Wählergemeinschaft Prignitz-Ruppin e. V.,WG,396,1,1,3934,2065,71,6041,40
Gemeindevertretung,12068181,68,181,Heiligengrabe                                     ,Hlouschek,Einzelwahlvorschlag Wolfram Hlouschek,EB,214,1,0,3934,2065,71,6041,40
Gemeindevertretung,12068181,68,181,Heiligengrabe                                     ,WG Lebens(t)raum Dorf,Wählergruppe Lebens(t)raum Dorf zwischen Jäglitz und Glinz,WG,374,1,0,3934,2065,71,6041,40
Gemeindevertretung,12068181,68,181,Heiligengrabe                                     ,WG-HL,Wählergemeinschaft Heiligengraber Land,WG,2240,6,0,3934,2065,71,6041,40
Gemeindevertretung,12068264,68,264,Kyritz                                            ,CDU,Christlich Demokratische Union Deutschlands,P,3289,6,0,8051,3393,0,9841,94
Gemeindevertretung,12068264,68,264,Kyritz                                            ,DIE LINKE,DIE LINKE,P,2302,4,2,8051,3393,0,9841,94
Gemeindevertretung,12068264,68,264,Kyritz                                            ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,536,1,0,8051,3393,0,9841,94
Gemeindevertretung,12068264,68,264,Kyritz                                            ,KLW,Kyritz Land Wählergruppe,WG,1462,3,0,8051,3393,0,9841,94
Gemeindevertretung,12068264,68,264,Kyritz                                            ,SPD,Sozialdemokratische Partei Deutschlands,P,2252,4,1,8051,3393,0,9841,94
Gemeindevertretung,12068320,68,320,Neuruppin                                         ,CDU,Christlich Demokratische Union Deutschlands,P,4988,6,0,26517,9161,1547,26238,268
Gemeindevertretung,12068320,68,320,Neuruppin                                         ,DIE LINKE,DIE LINKE,P,5907,7,2,26517,9161,1547,26238,268
Gemeindevertretung,12068320,68,320,Neuruppin                                         ,EW Pieper,Einzelwahlvorschlag Pieper,EB,350,1,0,26517,9161,1547,26238,268
Gemeindevertretung,12068320,68,320,Neuruppin                                         ,FDP,Freie Demokratische Partei,P,1076,1,0,26517,9161,1547,26238,268
Gemeindevertretung,12068320,68,320,Neuruppin                                         ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,2141,3,0,26517,9161,1547,26238,268
Gemeindevertretung,12068320,68,320,Neuruppin                                         ,NI,Neuruppiner Initiative,WG,1058,1,1,26517,9161,1547,26238,268
Gemeindevertretung,12068320,68,320,Neuruppin                                         ,NPD,Nationaldemokratische Partei Deutschlands,P,487,1,0,26517,9161,1547,26238,268
Gemeindevertretung,12068320,68,320,Neuruppin                                         ,Pro Ruppin,Pro Ruppin e. V.,WG,3047,4,1,26517,9161,1547,26238,268
Gemeindevertretung,12068320,68,320,Neuruppin                                         ,SPD,Sozialdemokratische Partei Deutschlands,P,6041,7,3,26517,9161,1547,26238,268
Gemeindevertretung,12068320,68,320,Neuruppin                                         ,WG KBV,Wählergruppe des Kreisbauernverbandes Ostprignitz-Ruppin,WG,1143,1,0,26517,9161,1547,26238,268
Gemeindevertretung,12068353,68,353,Rheinsberg                                        ,BVB FWR,BVB Freie Wähler Rheinsberg,LV,2551,4,1,7234,3714,808,10686,110
Gemeindevertretung,12068353,68,353,Rheinsberg                                        ,CDU,Christlich Demokratische Union Deutschlands,P,2082,4,1,7234,3714,808,10686,110
Gemeindevertretung,12068353,68,353,Rheinsberg                                        ,DIE LINKE,DIE LINKE,P,1269,2,0,7234,3714,808,10686,110
Gemeindevertretung,12068353,68,353,Rheinsberg                                        ,FDP,Freie Demokratische Partei,P,276,1,0,7234,3714,808,10686,110
Gemeindevertretung,12068353,68,353,Rheinsberg                                        ,SPD,Sozialdemokratische Partei Deutschlands,P,3760,6,2,7234,3714,808,10686,110
Gemeindevertretung,12068353,68,353,Rheinsberg                                        ,WG KBV,Wählergruppe des Kreisbauernverbandes,WG,143,0,0,7234,3714,808,10686,110
Gemeindevertretung,12068353,68,353,Rheinsberg                                        ,ZL,Zechliner Land,WG,605,1,0,7234,3714,808,10686,110
Gemeindevertretung,12068468,68,468,Wittstock/Dosse                                   ,CDU,Christlich Demokratische Union Deutschlands,P,4107,6,1,12857,4831,741,13954,117
Gemeindevertretung,12068468,68,468,Wittstock/Dosse                                   ,DIE LINKE,DIE LINKE,P,2716,4,3,12857,4831,741,13954,117
Gemeindevertretung,12068468,68,468,Wittstock/Dosse                                   ,FDP,Freie Demokratische Partei,P,378,1,0,12857,4831,741,13954,117
Gemeindevertretung,12068468,68,468,Wittstock/Dosse                                   ,FWG e.V.,Freie Wählergemeinschaft Prignitz-Ruppin e. V.,WG,2280,4,0,12857,4831,741,13954,117
Gemeindevertretung,12068468,68,468,Wittstock/Dosse                                   ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,260,0,0,12857,4831,741,13954,117
Gemeindevertretung,12068468,68,468,Wittstock/Dosse                                   ,SPD,Sozialdemokratische Partei Deutschlands,P,3181,5,2,12857,4831,741,13954,117
Gemeindevertretung,12068468,68,468,Wittstock/Dosse                                   ,WG KBV,Wählergruppe des Kreisbauernverbandes Ostprignitz-Ruppin,WG,1032,2,0,12857,4831,741,13954,117
Gemeindevertretung,12068477,68,477,Wusterhausen/Dosse                                ,AfD,Alternative für Deutschland,P,325,1,0,5212,2369,321,6913,50
Gemeindevertretung,12068477,68,477,Wusterhausen/Dosse                                ,CDU,Christlich Demokratische Union Deutschlands,P,934,3,1,5212,2369,321,6913,50
Gemeindevertretung,12068477,68,477,Wusterhausen/Dosse                                ,DIE LINKE,DIE LINKE,P,1538,4,2,5212,2369,321,6913,50
Gemeindevertretung,12068477,68,477,Wusterhausen/Dosse                                ,FDP,Freie Demokratische Partei,P,537,1,0,5212,2369,321,6913,50
Gemeindevertretung,12068477,68,477,Wusterhausen/Dosse                                ,"FWg-""BfB""","Freie Wählergemeinschaft ""Bürger für Bürger""",WG,572,2,1,5212,2369,321,6913,50
Gemeindevertretung,12068477,68,477,Wusterhausen/Dosse                                ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,144,0,0,5212,2369,321,6913,50
Gemeindevertretung,12068477,68,477,Wusterhausen/Dosse                                ,LäR,Wählergemeinschaft Ländlicher Raum,WG,1628,4,1,5212,2369,321,6913,50
Gemeindevertretung,12068477,68,477,Wusterhausen/Dosse                                ,SPD,Sozialdemokratische Partei Deutschlands,P,702,2,1,5212,2369,321,6913,50
Gemeindevertretung,12068477,68,477,Wusterhausen/Dosse                                ,UWG,Unabhängige Wählergemeinschaft Wusterhausen,WG,533,1,0,5212,2369,321,6913,50
Gemeindevertretung,12068188,68,188,Herzberg (Mark)                                   ,EV Engel,"Engel, Lutz",EB,110,1,0,559,246,0,717,4
Gemeindevertretung,12068188,68,188,Herzberg (Mark)                                   ,EV Sandow,"Dr. Sandow, Petra",EB,81,1,1,559,246,0,717,4
Gemeindevertretung,12068188,68,188,Herzberg (Mark)                                   ,EV Wolff,"Wolff, Michaela",EB,170,2,1,559,246,0,717,4
Gemeindevertretung,12068188,68,188,Herzberg (Mark)                                   ,Heimatverein,Heimatverein pro Herzberg,WG,356,4,1,559,246,0,717,4
Gemeindevertretung,12068280,68,280,Lindow (Mark)                                     ,CDU,Christlich Demokratische Union Deutschlands,P,1247,5,2,2692,1314,0,3814,32
Gemeindevertretung,12068280,68,280,Lindow (Mark)                                     ,DIE LINKE,DIE LINKE,P,326,1,0,2692,1314,0,3814,32
Gemeindevertretung,12068280,68,280,Lindow (Mark)                                     ,EV Franke,"Franke, Annette",EB,51,0,0,2692,1314,0,3814,32
Gemeindevertretung,12068280,68,280,Lindow (Mark)                                     ,FDP,Freie Demokratische Partei,P,366,2,0,2692,1314,0,3814,32
Gemeindevertretung,12068280,68,280,Lindow (Mark)                                     ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,127,1,0,2692,1314,0,3814,32
Gemeindevertretung,12068280,68,280,Lindow (Mark)                                     ,Lindow Land,Lindow Land,WG,857,4,0,2692,1314,0,3814,32
Gemeindevertretung,12068280,68,280,Lindow (Mark)                                     ,SPD,Sozialdemokratische Partei Deutschlands,P,840,3,0,2692,1314,0,3814,32
Gemeindevertretung,12068372,68,372,Rüthnick                                          ,CDU,Christlich Demokratische Union Deutschlands,P,123,1,0,439,267,0,733,17
Gemeindevertretung,12068372,68,372,Rüthnick                                          ,EV Heidrich,"Heidrich,Dirk",EB,145,2,0,439,267,0,733,17
Gemeindevertretung,12068372,68,372,Rüthnick                                          ,FWG,Freie Wählergemeinschaft Rüthnick,WG,465,5,1,439,267,0,733,17
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Brandenburg,"Brandenburg, Heino",EB,76,1,0,417,246,0,727,1
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Buchholz,"Buchholz, Christine",EB,15,0,0,417,246,0,727,1
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Fischer,"Fischer, Dieter",EB,139,1,0,417,246,0,727,1
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Franke,"Franke, Lutz",EB,42,0,0,417,246,0,727,1
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Grigo,"Grigo, Stefan",EB,45,1,0,417,246,0,727,1
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Groche,"Groche, Tony",EB,60,1,0,417,246,0,727,1
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Hacker,"Hacker, Oliver",EB,76,1,0,417,246,0,727,1
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Lützow,"Lützow, Wolfgang",EB,51,1,0,417,246,0,727,1
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Metz,"Metz, Philipp",EB,33,0,0,417,246,0,727,1
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Schaefer,"Schaefer, Peter",EB,25,0,0,417,246,0,727,1
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Scholz,"Scholz, Mathias",EB,42,1,0,417,246,0,727,1
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Schröder,"Schröder, Bert",EB,19,0,0,417,246,0,727,1
Gemeindevertretung,12068437,68,437,Vielitzsee                                        ,EV Zitzmann,"Zitzmann, Fereno",EB,104,1,0,417,246,0,727,1
Gemeindevertretung,12068052,68,052,Breddin                                           ,DIE LINKE,DIE LINKE,P,243,2,0,778,405,48,1187,6
Gemeindevertretung,12068052,68,052,Breddin                                           ,FFw,Freiwillige Feuerwehr,WG,547,5,0,778,405,48,1187,6
Gemeindevertretung,12068052,68,052,Breddin                                           ,UWG,Unabhängige Wählergemeinschaft,WG,397,3,0,778,405,48,1187,6
Gemeindevertretung,12068109,68,109,Dreetz                                            ,BG Dreetz,Bürgergruppe Dreetz,WG,424,3,0,1030,500,65,1484,5
Gemeindevertretung,12068109,68,109,Dreetz                                            ,DIE LINKE,DIE LINKE,P,118,1,0,1030,500,65,1484,5
Gemeindevertretung,12068109,68,109,Dreetz                                            ,EK Bornfleth,Einzelwahlvorschlag Bornfleth,EB,115,0,0,1030,500,65,1484,5
Gemeindevertretung,12068109,68,109,Dreetz                                            ,EK Müller,Einzelwahlvorschlag Müller,EB,57,0,0,1030,500,65,1484,5
Gemeindevertretung,12068109,68,109,Dreetz                                            ,FV Dreetz,Förderverein Dreetz e.V.,WG,770,6,1,1030,500,65,1484,5
Gemeindevertretung,12068324,68,324,Neustadt (Dosse)                                  ,CDU,Christlich Demokratische Union Deutschlands,P,1555,7,0,2967,1319,205,3840,23
Gemeindevertretung,12068324,68,324,Neustadt (Dosse)                                  ,DIE LINKE,DIE LINKE,P,1227,5,2,2967,1319,205,3840,23
Gemeindevertretung,12068324,68,324,Neustadt (Dosse)                                  ,SPD,Sozialdemokratische Partei Deutschlands,P,1058,4,2,2967,1319,205,3840,23
Gemeindevertretung,12068409,68,409,Sieversdorf-Hohenofen                             ,WG,Wählergruppe Sieversdorf-Hohenofen,WG,819,10,2,650,274,35,819,1
Gemeindevertretung,12068417,68,417,Stüdenitz-Schönermark                             ,BG Stüdenitz-Schönermark,Bürgergruppe Stüdenitz-Schönermark,WG,464,5,1,518,299,15,864,10
Gemeindevertretung,12068417,68,417,Stüdenitz-Schönermark                             ,DIE LINKE,DIE LINKE,P,77,0,0,518,299,15,864,10
Gemeindevertretung,12068417,68,417,Stüdenitz-Schönermark                             ,WGS,Wählergemeinschaft Sport,WG,323,3,0,518,299,15,864,10
Gemeindevertretung,12068501,68,501,Zernitz-Lohm                                      ,CDU,Christlich Demokratische Union Deutschlands,P,194,2,0,756,360,38,1048,8
Gemeindevertretung,12068501,68,501,Zernitz-Lohm                                      ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,102,1,1,756,360,38,1048,8
Gemeindevertretung,12068501,68,501,Zernitz-Lohm                                      ,Zernitzer SV,Zernitzer Sportverein,WG,752,7,0,756,360,38,1048,8
Gemeindevertretung,12068072,68,072,Dabergotz                                         ,CDU,Christlich Demokratische Union Deutschlands,P,255,3,0,506,230,23,667,6
Gemeindevertretung,12068072,68,072,Dabergotz                                         ,UWD,Unabhängige Wählergemeinschaft Dabergotz,WG,412,5,4,506,230,23,667,6
Gemeindevertretung,12068306,68,306,Märkisch Linden                                   ,"Bäker, R.",Regina Bäker,EB,137,1,1,1040,563,73,1625,12
Gemeindevertretung,12068306,68,306,Märkisch Linden                                   ,"Born, D.",Dieter Born,EB,118,1,0,1040,563,73,1625,12
Gemeindevertretung,12068306,68,306,Märkisch Linden                                   ,CDU,Christlich Demokratische Union Deutschlands,P,102,1,0,1040,563,73,1625,12
Gemeindevertretung,12068306,68,306,Märkisch Linden                                   ,DIE LINKE,DIE LINKE,P,253,1,1,1040,563,73,1625,12
Gemeindevertretung,12068306,68,306,Märkisch Linden                                   ,"Noack, G.",Günther Noack,EB,124,1,0,1040,563,73,1625,12
Gemeindevertretung,12068306,68,306,Märkisch Linden                                   ,"Scholz, D.",Detlef Scholz,EB,176,1,0,1040,563,73,1625,12
Gemeindevertretung,12068306,68,306,Märkisch Linden                                   ,"Seidel, J.",Jörg Seidel,EB,65,0,0,1040,563,73,1625,12
Gemeindevertretung,12068306,68,306,Märkisch Linden                                   ,SPD,Sozialdemokratische Partei Deutschlands,P,106,1,0,1040,563,73,1625,12
Gemeindevertretung,12068306,68,306,Märkisch Linden                                   ,"Thiede, S.",Sven Thiede,EB,228,1,0,1040,563,73,1625,12
Gemeindevertretung,12068306,68,306,Märkisch Linden                                   ,UWG,Unabhängige Wählergruppe Gottberg,WG,316,2,0,1040,563,73,1625,12
Gemeindevertretung,12068413,68,413,Storbeck-Frankendorf                              ,"Burghardt, I.",Inis Burghardt,EB,24,0,0,426,222,10,651,4
Gemeindevertretung,12068413,68,413,Storbeck-Frankendorf                              ,DIE LINKE,DIE LINKE,P,35,0,0,426,222,10,651,4
Gemeindevertretung,12068413,68,413,Storbeck-Frankendorf                              ,"Gutsche, U.",Ute Gutsche,EB,47,1,1,426,222,10,651,4
Gemeindevertretung,12068413,68,413,Storbeck-Frankendorf                              ,"Matyschik, I.",Ines Matyschik,EB,18,0,0,426,222,10,651,4
Gemeindevertretung,12068413,68,413,Storbeck-Frankendorf                              ,"Müller, K.",Karin Müller,EB,9,0,0,426,222,10,651,4
Gemeindevertretung,12068413,68,413,Storbeck-Frankendorf                              ,"Münn, R.",Roland Münn,EB,30,0,0,426,222,10,651,4
Gemeindevertretung,12068413,68,413,Storbeck-Frankendorf                              ,"Schmidt, M.",Maik Schmidt,EB,20,0,0,426,222,10,651,4
Gemeindevertretung,12068413,68,413,Storbeck-Frankendorf                              ,"Semrau, K.",Karin Semrau,EB,75,1,1,426,222,10,651,4
Gemeindevertretung,12068413,68,413,Storbeck-Frankendorf                              ,"Steffin, J.",Jens Steffin,EB,42,1,0,426,222,10,651,4
Gemeindevertretung,12068413,68,413,Storbeck-Frankendorf                              ,UWF,Unabhängige Wählergruppe Frankendorf,WG,351,5,1,426,222,10,651,4
Gemeindevertretung,12068425,68,425,Temnitzquell                                      ,"Braun, H.",Helmut Braun,EB,75,1,0,652,353,48,1019,13
Gemeindevertretung,12068425,68,425,Temnitzquell                                      ,DIE LINKE,DIE LINKE,P,61,0,0,652,353,48,1019,13
Gemeindevertretung,12068425,68,425,Temnitzquell                                      ,"Gentikow, U.",Ulf Gentikow,EB,118,1,0,652,353,48,1019,13
Gemeindevertretung,12068425,68,425,Temnitzquell                                      ,"Graf, H.",Harri Graf,EB,138,1,0,652,353,48,1019,13
Gemeindevertretung,12068425,68,425,Temnitzquell                                      ,"Lackmann, C.",Christine Lackmann,EB,59,0,0,652,353,48,1019,13
Gemeindevertretung,12068425,68,425,Temnitzquell                                      ,"Pein, A.",Annette Pein,EB,66,1,1,652,353,48,1019,13
Gemeindevertretung,12068425,68,425,Temnitzquell                                      ,"Riemer, C.",Charis Riemer,EB,76,1,1,652,353,48,1019,13
Gemeindevertretung,12068425,68,425,Temnitzquell                                      ,"Rogge, R.",Rüdiger Rogge,EB,82,1,0,652,353,48,1019,13
Gemeindevertretung,12068425,68,425,Temnitzquell                                      ,SPD,Sozialdemokratische Partei Deutschlands,P,163,2,0,652,353,48,1019,13
Gemeindevertretung,12068425,68,425,Temnitzquell                                      ,"Wäbersky, G.",Gabriela Wäbersky,EB,116,1,1,652,353,48,1019,13
Gemeindevertretung,12068425,68,425,Temnitzquell                                      ,WG KBV,Wählergruppe des Kreisbauernverbandes Ostprignitz-Ruppin,WG,65,1,0,652,353,48,1019,13
Gemeindevertretung,12068426,68,426,Temnitztal                                        ,BGT,Wählergruppe Brandenburgische Gemeinde Temnitztal,WG,1006,6,1,1237,689,67,1984,21
Gemeindevertretung,12068426,68,426,Temnitztal                                        ,CDU,Christlich Demokratische Union Deutschlands,P,499,2,0,1237,689,67,1984,21
Gemeindevertretung,12068426,68,426,Temnitztal                                        ,DIE LINKE,DIE LINKE,P,177,1,0,1237,689,67,1984,21
Gemeindevertretung,12068426,68,426,Temnitztal                                        ,"Masloch, P.",Peter Masloch,EB,97,0,0,1237,689,67,1984,21
Gemeindevertretung,12068426,68,426,Temnitztal                                        ,WHK,Wählergruppe Heimatverein Kerzlin e.V.,WG,205,1,0,1237,689,67,1984,21
Gemeindevertretung,12068452,68,452,Walsleben                                         ,"Becker, W.",Wolfgang Becker,EB,74,1,0,690,315,47,909,9
Gemeindevertretung,12068452,68,452,Walsleben                                         ,"Rode, C.",Carsten Rode,EB,106,1,0,690,315,47,909,9
Gemeindevertretung,12068452,68,452,Walsleben                                         ,UWW,Unabhängige Wählergruppe Walsleben,WG,602,7,2,690,315,47,909,9
Gemeindevertretung,12068452,68,452,Walsleben                                         ,"Volkenandt, C.",Christine Volkenandt,EB,127,1,1,690,315,47,909,9
Gemeindevertretung,12069017,69,017,Beelitz                                           ,CDU,Christlich Demokratische Union Deutschlands,P,3404,5,1,10261,5106,880,14679,148
Gemeindevertretung,12069017,69,017,Beelitz                                           ,DIE LINKE,DIE LINKE,P,2161,3,2,10261,5106,880,14679,148
Gemeindevertretung,12069017,69,017,Beelitz                                           ,FDP,Freie Demokratische Partei,P,679,1,0,10261,5106,880,14679,148
Gemeindevertretung,12069017,69,017,Beelitz                                           ,G. Boller,Einzelkandidat Glenn Boller,EB,277,0,0,10261,5106,880,14679,148
Gemeindevertretung,12069017,69,017,Beelitz                                           ,G. Thiele,Einzelkandidat Gerhard Thiele,EB,460,1,0,10261,5106,880,14679,148
Gemeindevertretung,12069017,69,017,Beelitz                                           ,GfB,Gemeinsam für Beelitz,WG,1804,3,0,10261,5106,880,14679,148
Gemeindevertretung,12069017,69,017,Beelitz                                           ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,943,1,1,10261,5106,880,14679,148
Gemeindevertretung,12069017,69,017,Beelitz                                           ,SPD,Sozialdemokratische Partei Deutschlands,P,1284,2,2,10261,5106,880,14679,148
Gemeindevertretung,12069017,69,017,Beelitz                                           ,UKB/BBB,Listenvereinigung UKB / BBB,LV,3667,6,3,10261,5106,880,14679,148
Gemeindevertretung,12069020,69,020,Belzig                                            ,AfD,Alternative für Deutschland,P,228,0,0,9469,4912,844,14227,122
