City,Year,Average,Air Quality Station Type
Dresden,1992,35.412,Background
Dresden,1993,35.42,Background
Dresden,1994,37.565,Background
Dresden,1995,55.854,Traffic
Dresden,1995,35.52,Background
Dresden,1996,47.688,Traffic
Dresden,1996,31.055,Background
Dresden,1997,46.689,Traffic
Dresden,1997,34.141,Background
Dresden,1998,45.07,Traffic
Dresden,1998,34.622,Background
Dresden,1999,47.955,Traffic
Dresden,1999,31.677,Background
Dresden,2000,48.128,Traffic
Dresden,2000,32.66,Background
Dresden,2001,50.548,Traffic
Dresden,2001,31.171,Background
Dresden,2002,43.713,Traffic
Dresden,2002,30.498,Background
Dresden,2003,49.61,Traffic
Dresden,2003,33.73,Background
Dresden,2004,47.038,Traffic
Dresden,2004,29.544,Background
Dresden,2005,51.1445,Traffic
Dresden,2005,31.131,Background
Dresden,2006,54.408,Traffic
Dresden,2006,27.857,Background
Dresden,2007,45.2655,Traffic
Dresden,2007,24.707,Background
Dresden,2008,45.3025,Traffic
Dresden,2008,24.656,Background
Dresden,2009,46.5235,Traffic
Dresden,2009,24.247,Background
Dresden,2010,44.736000000000004,Traffic
Dresden,2010,23.228,Background
Dresden,2011,44.649,Traffic
Dresden,2011,24.194,Background
Dresden,2012,42.134,Traffic
Dresden,2012,20.341,Background
Dresden,2013,40.442,Traffic
Dresden,2013,19.984,Background
Dresden,2014,42.6715,Traffic
Dresden,2014,18.831,Background
Dresden,2015,40.576499999999996,Traffic
Dresden,2015,18.259,Background
Dresden,2016,38.1105,Traffic
Dresden,2016,18.552,Background
Dresden,2017,34.802,Traffic
Dresden,2017,18.41,Background
Dresden,2018,34.3015,Traffic
Dresden,2018,19.256,Background
Dresden,2019,30.652,Traffic
Dresden,2019,17.136,Background
Dresden,2020,25.3305,Traffic
Dresden,2020,14.898,Background
Dresden,2021,25.719,Traffic
Dresden,2021,14.3,Background
Dresden,2022,24.092,Traffic
Dresden,2022,13.871,Background
Dresden,2023,22.880000000000003,Traffic
Dresden,2023,11.863,Background
Dresden,2024,21.488999999999997,Traffic
Dresden,2024,11.959,Background
Dresden,2025,20.994500000000002,Traffic
Dresden,2025,12.467,Background
Duderstadt,1990,20.428,Background
Duderstadt,1991,22.198,Background
Duderstadt,1992,21.915,Background
Duderstadt,1993,26.829,Background
Duderstadt,1994,21.291,Background
Duderstadt,1995,18.211,Background
Duderstadt,1996,19.474,Background
Duderstadt,1997,16.761,Background
Duderstadt,1998,15.792,Background
Duderstadt,1999,13.658,Background
Duderstadt,2000,13.047,Background
Duderstadt,2001,12.589,Background
Duderstadt,2002,12.293,Background
Duderstadt,2003,12.771,Background
Duderstadt,2004,11.118,Background
Duderstadt,2005,11.559,Background
Duderstadt,2006,12.203,Background
Duderstadt,2007,11.17,Background
Duderstadt,2008,10.895,Background
Duderstadt,2009,11.79,Background
Duderstadt,2010,12.364,Background
Duderstadt,2011,11.95,Background
Duderstadt,2012,11.193,Background
Duderstadt,2013,12.679,Background
Duderstadt,2014,12.34,Background
Duderstadt,2015,11.958,Background
Duderstadt,2016,12.669,Background
Duderstadt,2017,11.53,Background
Duderstadt,2018,12.576,Background
Duderstadt,2019,9.561,Background
Duderstadt,2020,8.328,Background
Duderstadt,2021,8.662,Background
Duderstadt,2022,8.058,Background
Duderstadt,2023,6.689,Background
Duderstadt,2024,6.566,Background
Duderstadt,2025,7.819,Background
Duisburg,1985,58.49,Industrial
Duisburg,1986,54.737,Industrial
Duisburg,1988,42.658500000000004,Background
Duisburg,1988,43.339,Industrial
Duisburg,1989,48.611999999999995,Background
Duisburg,1989,47.1,Industrial
Duisburg,1990,44.965,Background
Duisburg,1990,36.462,Industrial
Duisburg,1991,45.8365,Background
Duisburg,1991,36.470666666666666,Industrial
Duisburg,1992,41.821,Background
Duisburg,1992,40.022999999999996,Industrial
Duisburg,1993,36.305,Background
Duisburg,1993,33.79333333333333,Industrial
Duisburg,1994,36.478,Background
Duisburg,1994,37.157333333333334,Industrial
Duisburg,1995,36.616,Background
Duisburg,1995,36.36366666666666,Industrial
Duisburg,1996,37.013,Background
Duisburg,1996,36.06516666666666,Industrial
Duisburg,1997,34.99099999999999,Background
Duisburg,1997,37.452666666666666,Industrial
Duisburg,1998,33.6035,Background
Duisburg,1998,37.56733333333333,Industrial
Duisburg,1999,30.07025,Background
Duisburg,1999,33.436666666666675,Industrial
Duisburg,2000,28.6045,Background
Duisburg,2000,33.06433333333334,Industrial
Duisburg,2001,28.936750000000004,Background
Duisburg,2001,32.16733333333334,Industrial
Duisburg,2002,29.85,Background
Duisburg,2002,33.944250000000004,Industrial
Duisburg,2003,47.107,Traffic
Duisburg,2003,36.328,Background
Duisburg,2003,37.07525,Industrial
Duisburg,2004,42.839,Traffic
Duisburg,2004,33.7765,Industrial
Duisburg,2005,43.788,Traffic
Duisburg,2005,33.436,Industrial
Duisburg,2006,44.286,Traffic
Duisburg,2006,33.441500000000005,Industrial
Duisburg,2007,43.44766666666667,Traffic
Duisburg,2007,31.09675,Industrial
Duisburg,2008,44.583,Traffic
Duisburg,2008,33.678,Industrial
Duisburg,2009,44.71333333333333,Traffic
Duisburg,2009,33.693200000000004,Industrial
Duisburg,2010,45.2322,Traffic
Duisburg,2010,30.599400000000003,Industrial
Duisburg,2011,42.17999999999999,Traffic
Duisburg,2011,29.8448,Industrial
Duisburg,2012,37.882,Traffic
Duisburg,2012,28.9474,Industrial
Duisburg,2013,40.18566666666667,Traffic
Duisburg,2013,28.939000000000004,Industrial
Duisburg,2014,38.64933333333334,Traffic
Duisburg,2014,30.394000000000002,Industrial
Duisburg,2015,37.44766666666666,Traffic
Duisburg,2015,28.589,Industrial
Duisburg,2016,42.153000000000006,Traffic
Duisburg,2016,28.718333333333334,Industrial
Duisburg,2017,40.34675,Traffic
Duisburg,2017,26.063,Background
Duisburg,2017,28.638,Industrial
Duisburg,2018,39.01075,Traffic
Duisburg,2018,27.016,Background
Duisburg,2018,28.256,Industrial
Duisburg,2019,35.36475,Traffic
Duisburg,2019,25.762,Background
Duisburg,2019,26.839333333333332,Industrial
Duisburg,2020,29.266750000000002,Traffic
Duisburg,2020,21.028,Background
Duisburg,2020,23.741666666666664,Industrial
Duisburg,2021,29.4202,Traffic
Duisburg,2021,20.983,Background
Duisburg,2021,23.89033333333333,Industrial
Duisburg,2022,29.095,Traffic
Duisburg,2022,24.27,Background
Duisburg,2022,23.294666666666668,Industrial
Duisburg,2023,26.724,Traffic
Duisburg,2023,21.599,Background
Duisburg,2023,20.541,Industrial
Duisburg,2024,23.022,Traffic
Duisburg,2024,12.124,Background
Duisburg,2024,20.9525,Industrial
Duisburg,2025,27.535,Traffic
Duisburg,2025,27.0835,Industrial
Düren,2009,49.8532,Traffic
Düren,2010,57.80200000000001,Traffic
Düren,2011,55.542333333333325,Traffic
Düren,2012,49.520999999999994,Traffic
Düren,2013,66.74,Traffic
Düren,2014,63.501,Traffic
Düren,2015,61.387,Traffic
Düren,2016,60.031,Traffic
Düren,2017,58.124,Traffic
Düren,2018,54.187,Traffic
Düren,2019,39.506,Traffic
Düren,2020,34.007,Traffic
Düren,2021,33.088,Traffic
Düren,2022,23.999,Traffic
Düsseldorf,1988,44.047000000000004,Background
Düsseldorf,1989,46.5526,Background
Düsseldorf,1990,63.632,Traffic
Düsseldorf,1990,37.7818,Background
Düsseldorf,1991,60.345,Traffic
Düsseldorf,1991,40.617000000000004,Background
Düsseldorf,1992,62.082,Traffic
Düsseldorf,1992,40.8796,Background
Düsseldorf,1993,59.973,Traffic
Düsseldorf,1993,38.6484,Background
Düsseldorf,1994,58.621,Traffic
Düsseldorf,1994,38.81439999999999,Background
Düsseldorf,1995,62.951,Traffic
Düsseldorf,1995,37.2786,Background
Düsseldorf,1996,61.053,Traffic
Düsseldorf,1996,38.706,Background
Düsseldorf,1997,60.92166666666666,Traffic
Düsseldorf,1997,39.54966666666667,Background
Düsseldorf,1998,57.301,Traffic
Düsseldorf,1998,36.016333333333336,Background
Düsseldorf,1999,51.481,Traffic
Düsseldorf,1999,33.209,Background
Düsseldorf,2000,46.738,Traffic
Düsseldorf,2000,32.36533333333333,Background
Düsseldorf,2001,46.102,Traffic
Düsseldorf,2001,32.68983333333333,Background
Düsseldorf,2002,49.891,Traffic
Düsseldorf,2002,32.36933333333334,Background
Düsseldorf,2003,60.42166666666666,Traffic
Düsseldorf,2003,36.98066666666667,Background
Düsseldorf,2004,62.66299999999999,Traffic
Düsseldorf,2004,34.29666666666667,Background
Düsseldorf,2005,58.294999999999995,Traffic
Düsseldorf,2005,31.897333333333336,Background
Düsseldorf,2006,62.964333333333336,Traffic
Düsseldorf,2006,32.763666666666666,Background
Düsseldorf,2007,65.56233333333334,Traffic
Düsseldorf,2007,26.84,Background
Düsseldorf,2008,73.701,Traffic
Düsseldorf,2008,29.549,Background
Düsseldorf,2009,60.998000000000005,Traffic
Düsseldorf,2009,31.288,Background
Düsseldorf,2010,68.35142857142856,Traffic
Düsseldorf,2010,30.078,Background
Düsseldorf,2011,65.1242,Traffic
Düsseldorf,2011,28.396,Background
Düsseldorf,2012,63.67399999999999,Traffic
Düsseldorf,2012,27.286,Background
Düsseldorf,2013,61.68533333333334,Traffic
Düsseldorf,2013,29.792666666666666,Background
Düsseldorf,2014,59.8305,Traffic
Düsseldorf,2014,29.885,Background
Düsseldorf,2015,53.1004,Traffic
Düsseldorf,2015,27.90766666666667,Background
Düsseldorf,2016,52.54500000000001,Traffic
Düsseldorf,2016,27.445999999999998,Background
Düsseldorf,2017,50.007428571428576,Traffic
Düsseldorf,2017,24.965,Background
Düsseldorf,2018,48.04866666666667,Traffic
Düsseldorf,2018,24.683,Background
Düsseldorf,2019,41.76833333333333,Traffic
Düsseldorf,2019,22.205,Background
Düsseldorf,2020,34.905499999999996,Traffic
Düsseldorf,2020,19.335,Background
Düsseldorf,2021,35.654250000000005,Traffic
Düsseldorf,2021,19.926,Background
Düsseldorf,2022,34.70516666666667,Traffic
Düsseldorf,2022,19.231,Background
Düsseldorf,2023,32.49691666666667,Traffic
Düsseldorf,2023,16.659,Background
Düsseldorf,2024,31.705,Traffic
Düsseldorf,2024,12.203666666666669,Background
Düsseldorf,2025,34.1335,Traffic
Düsseldorf,2025,20.564500000000002,Background
Eberswalde,1998,27.057,Traffic
Eberswalde,1999,21.96,Traffic
Eberswalde,2004,35.636,Traffic
Eberswalde,2007,29.034,Traffic
Eberswalde,2008,28.752,Traffic
Eberswalde,2009,27.285,Traffic
Eberswalde,2010,27.621,Traffic
Eberswalde,2011,26.143,Traffic
Eberswalde,2012,29.658,Traffic
Eberswalde,2013,26.602,Traffic
Eberswalde,2014,26.024,Traffic
Eberswalde,2015,27.396,Traffic
Eberswalde,2016,25.777,Traffic
Eberswalde,2017,22.287,Traffic
Eberswalde,2018,22.921,Traffic
Eberswalde,2019,22.463,Traffic
Eberswalde,2020,20.809,Traffic
Eberswalde,2021,22.566,Traffic
Eberswalde,2022,18.36,Traffic
Eberswalde,2023,17.011,Traffic
Edertal,2005,11.311,Background
Edertal,2006,8.465,Background
Edertal,2007,8.1,Background
Edertal,2008,7.472,Background
Edertal,2009,8.523,Background
Edertal,2010,7.948,Background
Edertal,2011,7.543,Background
Edertal,2012,7.342,Background
Edertal,2013,7.432,Background
Edertal,2014,6.902,Background
Edertal,2015,7.2,Background
Edertal,2016,6.763,Background
Edertal,2017,6.501,Background
Edertal,2018,6.186,Background
Edertal,2019,5.822,Background
Edertal,2020,5.392,Background
Edertal,2021,4.592,Background
Edertal,2022,4.365,Background
Edertal,2023,3.536,Background
Edertal,2024,3.732,Background
Edertal,2025,4.431,Background
Eggebek,2017,9.194,Background
Eggebek,2018,10.102,Background
Eggebek,2019,9.099,Background
Eggebek,2020,8.018,Background
Eggebek,2021,8.162,Background
Eggebek,2022,7.43,Background
Eggebek,2023,6.61,Background
Eggebek,2024,6.026,Background
Eggebek,2025,7.451,Background
Eggenstein-Leopoldshafen,1984,31.147,Background
Eggenstein-Leopoldshafen,1985,36.074,Background
Eggenstein-Leopoldshafen,1986,34.256,Background
Eggenstein-Leopoldshafen,1988,34.576,Background
Eggenstein-Leopoldshafen,1989,39.431,Background
Eggenstein-Leopoldshafen,1990,37.582,Background
Eggenstein-Leopoldshafen,1991,43.262,Background
Eggenstein-Leopoldshafen,1992,36.953,Background
Eggenstein-Leopoldshafen,1993,35.149,Background
Eggenstein-Leopoldshafen,1994,28.922,Background
Eggenstein-Leopoldshafen,1995,28.76,Background
Eggenstein-Leopoldshafen,1996,31.5905,Background
Eggenstein-Leopoldshafen,1997,26.701,Background
Eggenstein-Leopoldshafen,1998,23.7845,Background
Eggenstein-Leopoldshafen,1999,25.58,Background
Eggenstein-Leopoldshafen,2000,25.079,Background
Eggenstein-Leopoldshafen,2001,25.549999999999997,Background
Eggenstein-Leopoldshafen,2002,25.04,Background
Eggenstein-Leopoldshafen,2003,26.168,Background
Eggenstein-Leopoldshafen,2004,23.977,Background
Eggenstein-Leopoldshafen,2005,26.267,Background
Eggenstein-Leopoldshafen,2006,25.68,Background
Eggenstein-Leopoldshafen,2007,24.309,Background
Eggenstein-Leopoldshafen,2008,23.114,Background
Eggenstein-Leopoldshafen,2009,25.281,Background
Eggenstein-Leopoldshafen,2010,24.739,Background
Eggenstein-Leopoldshafen,2011,24.449,Background
Eggenstein-Leopoldshafen,2012,23.821,Background
Eggenstein-Leopoldshafen,2013,23.311,Background
Eggenstein-Leopoldshafen,2014,23.629,Background
Eggenstein-Leopoldshafen,2015,24.451,Background
Eggenstein-Leopoldshafen,2016,21.828,Background
Eggenstein-Leopoldshafen,2017,20.494,Background
Eggenstein-Leopoldshafen,2018,22.617,Background
Eggenstein-Leopoldshafen,2019,21.784,Background
Eggenstein-Leopoldshafen,2020,17.332,Background
Eggenstein-Leopoldshafen,2021,14.896,Background
Eggenstein-Leopoldshafen,2022,17.156,Background
Eggenstein-Leopoldshafen,2023,13.518,Background
Eggenstein-Leopoldshafen,2024,12.437,Background
Eggenstein-Leopoldshafen,2025,16.284,Background
Ehingen (Donau),1990,29.0,Industrial
Ehingen (Donau),1991,22.274,Industrial
Ehingen (Donau),1992,21.401,Industrial
Ehingen (Donau),1993,19.416,Industrial
Ehingen (Donau),1994,15.537,Industrial
Ehingen (Donau),1995,17.426,Industrial
Ehingen (Donau),1996,22.487,Industrial
Ehingen (Donau),1997,21.218,Industrial
Ehingen (Donau),1998,20.17,Industrial
Ehingen (Donau),1999,19.865,Industrial
Ehingen (Donau),2000,17.811,Industrial
Ehingen (Donau),2001,16.358,Industrial
Ehingen (Donau),2002,16.474,Industrial
Ehingen (Donau),2003,18.281,Industrial
Eisenach,1996,31.786,Background
Eisenach,1997,28.397,Background
Eisenach,1998,24.379,Background
Eisenach,1999,20.543,Background
Eisenach,2000,18.782,Background
Eisenach,2001,21.25,Background
Eisenach,2002,22.441,Background
Eisenach,2003,25.181,Background
Eisenach,2004,20.012,Background
Eisenach,2005,20.718,Background
Eisenach,2006,20.419,Background
Eisenach,2007,18.457,Background
Eisenach,2008,16.856,Background
Eisenach,2009,18.157,Background
Eisenach,2010,19.553,Background
Eisenach,2011,17.644,Background
Eisenach,2012,17.113,Background
Eisenach,2013,16.11,Background
Eisenach,2014,16.577,Background
Eisenach,2015,15.753,Background
Eisenach,2016,14.842,Background
Eisenach,2017,13.813,Background
Eisenach,2018,14.117,Background
Eisenach,2019,12.605,Background
Eisenach,2020,11.0,Background
Eisenach,2021,11.043,Background
Eisenach,2022,10.681,Background
Eisenach,2023,8.064,Background
Eisenach,2024,7.581,Background
Eisenach,2025,8.686,Background
Eisenhüttenstadt,1994,19.427,Industrial
Eisenhüttenstadt,1995,19.977,Industrial
Eisenhüttenstadt,1996,18.307,Industrial
Eisenhüttenstadt,1997,16.9,Industrial
Eisenhüttenstadt,1998,17.055,Industrial
Eisenhüttenstadt,1999,18.171,Industrial
Eisenhüttenstadt,2000,14.061,Industrial
Eisenhüttenstadt,2001,15.814,Industrial
Eisenhüttenstadt,2002,17.286,Industrial
Eisenhüttenstadt,2003,14.156,Industrial
Eisenhüttenstadt,2004,15.496,Industrial
Eisenhüttenstadt,2005,12.995,Industrial
Eisenhüttenstadt,2006,15.083,Industrial
Eisenhüttenstadt,2007,12.61,Industrial
Eisenhüttenstadt,2008,12.886,Industrial
Eisenhüttenstadt,2009,14.296,Industrial
Eisenhüttenstadt,2010,14.06,Industrial
Eisenhüttenstadt,2011,13.726,Industrial
Eisenhüttenstadt,2012,13.464,Industrial
Eisenhüttenstadt,2013,13.083,Industrial
Eisenhüttenstadt,2014,11.424,Industrial
Eisenhüttenstadt,2015,11.832,Industrial
Eisenhüttenstadt,2016,12.915,Industrial
Eisenhüttenstadt,2017,9.206,Industrial
Eisenhüttenstadt,2018,11.66,Industrial
Eisenhüttenstadt,2019,10.889,Industrial
Eisenhüttenstadt,2020,9.794,Industrial
Eisenhüttenstadt,2021,9.877,Industrial
Eisenhüttenstadt,2022,8.577,Industrial
Eisenhüttenstadt,2023,7.11,Industrial
Eisenhüttenstadt,2024,6.576,Industrial
Eisenhüttenstadt,2025,8.573,Industrial
Eisleben,1996,20.84,Background
Eisleben,1997,20.884,Background
Eisleben,1998,18.715,Background
Elmshorn,2018,31.331,Traffic
Elmshorn,2019,29.05,Traffic
Elmshorn,2020,26.998,Traffic
Elmshorn,2021,25.035,Traffic
Elmshorn,2022,23.895,Traffic
Elmshorn,2023,23.236,Traffic
Elsdorf,2004,20.085,Industrial
Elsdorf,2005,20.1,Industrial
Elsdorf,2006,29.354,Industrial
Elsdorf,2013,19.663,Industrial
Elsdorf,2017,16.055,Industrial
Elsdorf,2018,16.526,Industrial
Elsdorf,2019,14.481,Industrial
Elsdorf,2020,12.128,Industrial
Elsdorf,2021,12.428,Industrial
Elsdorf,2022,11.324,Industrial
Elsdorf,2023,8.679,Industrial
Elsdorf,2024,8.633,Industrial
Elsdorf,2025,13.927,Industrial
Elsterwerda,2007,14.25,Background
Elsterwerda,2008,14.691,Background
Elsterwerda,2009,16.853,Background
Elsterwerda,2010,17.299,Background
Elsterwerda,2011,15.281,Background
Elsterwerda,2012,14.333,Background
Elsterwerda,2013,14.413,Background
Elsterwerda,2014,15.219,Background
Elsterwerda,2015,13.59,Background
Elsterwerda,2016,13.353,Background
Elsterwerda,2017,11.676,Background
Elsterwerda,2018,12.998,Background
Elsterwerda,2019,12.086,Background
Elsterwerda,2020,11.217,Background
Elsterwerda,2021,11.146,Background
Elsterwerda,2022,9.707,Background
Elsterwerda,2023,7.05,Background
Elsterwerda,2024,8.337,Background
Elsterwerda,2025,9.251,Background
Emden,1988,18.342,Background
Emden,1989,27.72,Background
Emden,1990,28.338,Background
Emden,1991,27.419,Background
Emden,1992,27.242,Background
Emden,1993,23.346,Background
Emden,1994,22.173,Background
Emden,1995,20.577,Background
Emden,1996,22.868,Background
Emden,1997,21.749,Background
Emden,1998,24.267,Background
Emden,1999,19.844,Background
Emden,2000,18.691,Background
Emden,2001,17.655,Background
Emden,2002,16.835,Background
Emden,2003,19.652,Background
Emden,2004,17.748,Background
Emden,2005,18.025,Background
Emden,2006,16.3,Background
Emden,2007,15.341,Background
Emden,2008,15.754,Background
Emden,2009,16.15,Background
Emden,2010,16.239,Background
Emden,2011,15.677,Background
Emden,2012,16.954,Background
Emden,2013,16.982,Background
Emden,2014,16.952,Background
Emden,2015,16.67,Background
Emden,2016,16.637,Background
Emden,2017,15.541,Background
Emden,2018,14.499,Background
Emden,2019,14.862,Background
Emden,2020,13.497,Background
Emden,2021,13.014,Background
Emden,2022,12.07,Background
Emden,2023,10.032,Background
Emden,2024,10.733,Background
Emden,2025,14.181,Background
Emmendingen,1990,32.118,Background
Emmendingen,1991,35.529,Background
Emmendingen,1992,34.702,Background
Emmendingen,1993,30.599,Background
Emmendingen,1994,25.938,Background
Emmendingen,1995,26.488,Background
Emmendingen,1996,29.931,Background
Emmendingen,1997,31.183,Background
Emmendingen,1998,29.45,Background
Emmendingen,1999,26.935,Background
Emmendingen,2000,30.02,Background
Emmerich am Rhein,2010,40.031,Traffic
Emmerich am Rhein,2011,41.011,Traffic
Emmerich am Rhein,2012,40.516,Traffic
Emmerich am Rhein,2013,37.222,Traffic
Emmerich am Rhein,2014,36.337,Traffic
Emmerich am Rhein,2015,34.5,Traffic
Emmerich am Rhein,2016,40.502,Traffic
Emmerich am Rhein,2017,36.98,Traffic
Emmerich am Rhein,2018,35.134,Traffic
Emmerich am Rhein,2019,32.647,Traffic
Emmerich am Rhein,2020,27.657,Traffic
Emmerich am Rhein,2021,28.298,Traffic
Emmerting,2003,23.58,Background
Emmerting,2004,25.413,Background
Emmerting,2005,17.472,Background
Emmerting,2006,18.923,Background
Emmerting,2007,15.175,Background
Emmerting,2008,16.777,Background
Emmerting,2009,17.617,Background
Emmerting,2010,20.187,Background
Emmerting,2011,17.41,Background
Emmerting,2012,16.598,Background
Emmerting,2013,17.058,Background
Emmerting,2014,14.345,Background
Emmerting,2015,14.165,Background
Emmerting,2016,14.037,Background
Emmerting,2017,14.526,Background
Emmerting,2018,13.513,Background
Emmerting,2019,13.181,Background
Emmerting,2020,11.667,Background
Emmerting,2021,11.632,Background
Emmerting,2022,11.253,Background
Emmerting,2023,10.837,Background
Emmerting,2024,10.122,Background
Emmerting,2025,17.598,Background
Erfurt,1991,45.167,Background
Erfurt,1992,45.937,Background
Erfurt,1993,39.015,Background
Erfurt,1994,24.689,Background
Erfurt,1995,33.437,Background
Erfurt,1996,33.839,Background
Erfurt,1997,68.974,Traffic
Erfurt,1997,36.389,Background
Erfurt,1998,63.091,Traffic
Erfurt,1998,30.509,Background
Erfurt,1999,71.314,Traffic
Erfurt,1999,27.3325,Background
Erfurt,2000,53.354,Traffic
Erfurt,2000,26.814,Background
Erfurt,2001,52.668,Traffic
Erfurt,2001,23.539666666666665,Background
Erfurt,2002,46.765,Traffic
Erfurt,2002,22.0985,Background
Erfurt,2003,49.403,Traffic
Erfurt,2003,27.265,Background
Erfurt,2004,52.052,Traffic
Erfurt,2004,23.181,Background
Erfurt,2005,48.18666666666667,Traffic
Erfurt,2005,26.18,Background
Erfurt,2006,43.47366666666667,Traffic
Erfurt,2006,26.614,Background
Erfurt,2007,36.465,Traffic
Erfurt,2007,23.251,Background
Erfurt,2008,36.876666666666665,Traffic
Erfurt,2008,23.472,Background
Erfurt,2009,38.342666666666666,Traffic
Erfurt,2009,23.855,Background
Erfurt,2010,40.8982,Traffic
Erfurt,2010,24.865,Background
Erfurt,2011,40.75125,Traffic
Erfurt,2011,25.873,Background
Erfurt,2012,39.8095,Traffic
Erfurt,2012,22.091,Background
Erfurt,2013,36.12766666666667,Traffic
Erfurt,2013,22.387,Background
Erfurt,2014,36.8925,Traffic
Erfurt,2014,21.429,Background
Erfurt,2015,31.832000000000004,Traffic
Erfurt,2015,22.901,Background
Erfurt,2016,33.375,Traffic
Erfurt,2016,20.737,Background
Erfurt,2017,31.310000000000002,Traffic
Erfurt,2017,16.7265,Background
Erfurt,2018,30.913333333333338,Traffic
Erfurt,2018,16.3225,Background
Erfurt,2019,26.114666666666665,Traffic
Erfurt,2019,15.1925,Background
Erfurt,2020,23.16933333333333,Traffic
Erfurt,2020,14.2055,Background
Erfurt,2021,23.235666666666663,Traffic
Erfurt,2021,14.0135,Background
Erfurt,2022,21.84566666666667,Traffic
Erfurt,2022,12.804,Background
Erfurt,2023,20.04733333333333,Traffic
Erfurt,2023,10.4245,Background
Erfurt,2024,18.776,Traffic
Erfurt,2024,10.707,Background
Erfurt,2025,19.435000000000002,Traffic
Erfurt,2025,11.1055,Background
Erlangen,1988,36.801,Background
Erlangen,1989,41.366,Background
Erlangen,1990,38.346,Background
Erlangen,1991,46.238,Background
Erlangen,1992,42.438,Background
Erlangen,1993,36.56,Background
Erlangen,1995,36.5145,Background
Erlangen,1996,38.79533333333334,Background
Erlangen,1997,41.02033333333333,Background
Erlangen,1998,38.8245,Background
Erlangen,1999,37.227000000000004,Background
Erlangen,2000,33.0695,Background
Erlangen,2001,33.08566666666666,Background
Erlangen,2002,32.2815,Background
Erlangen,2003,39.7245,Background
Erlangen,2004,41.67,Traffic
Erlangen,2004,28.826,Background
Erlangen,2005,40.587,Traffic
Erlangen,2005,22.59,Background
Erlangen,2006,39.228,Traffic
Erlangen,2006,23.304,Background
Erlangen,2007,31.297,Traffic
Erlangen,2007,19.859,Background
Erlangen,2008,35.278,Traffic
Erlangen,2008,25.303,Background
Erlangen,2009,37.603,Traffic
Erlangen,2009,24.498,Background
Erlangen,2010,36.039,Traffic
Erlangen,2010,21.762,Background
Erlangen,2011,38.743,Traffic
Erlangen,2011,20.389,Background
Erlangen,2012,22.154,Background
Erlangen,2013,19.717,Background
Erlangen,2014,16.794,Background
Erlangen,2015,17.681,Background
Erlangen,2016,18.605,Background
Erlangen,2017,18.409,Background
Erlangen,2018,17.669,Background
Erlangen,2019,15.687,Background
Erlangen,2020,14.368,Background
Erlangen,2021,13.153,Background
Erlangen,2022,12.18,Background
Erlangen,2023,10.658,Background
Erlangen,2024,9.905,Background
Erlangen,2025,16.449,Background
Erwitte,2010,47.337,Traffic
Erwitte,2011,43.7,Traffic
Erwitte,2012,42.728,Traffic
Erwitte,2013,41.939,Traffic
Erwitte,2014,39.612,Traffic
Erwitte,2015,34.975,Traffic
Erwitte,2016,36.102,Traffic
Erwitte,2017,34.119,Traffic
Erwitte,2018,26.9,Traffic
Eschweiler,2007,31.736,Industrial
Eschweiler,2009,46.25,Traffic
Eschweiler,2010,49.372,Traffic
Eschweiler,2011,47.643,Traffic
Eschweiler,2012,46.277,Traffic
Eschweiler,2013,45.363,Traffic
Eschweiler,2014,44.108,Traffic
Eschweiler,2015,42.696,Traffic
Eschweiler,2016,42.39,Traffic
Eschweiler,2017,40.332,Traffic
Eschweiler,2018,42.129,Traffic
Eschweiler,2019,35.409,Traffic
Eschweiler,2020,31.631,Traffic
Eschweiler,2021,33.287,Traffic
Eschweiler,2022,32.228,Traffic
Eschweiler,2023,27.082,Traffic
Essen,1988,43.3026,Background
Essen,1989,45.7226,Background
Essen,1990,50.996,Traffic
Essen,1990,40.3,Background
Essen,1991,57.729,Traffic
Essen,1991,44.6174,Background
Essen,1992,58.198,Traffic
Essen,1992,42.7046,Background
Essen,1993,52.659,Traffic
Essen,1993,38.4322,Background
Essen,1994,52.186,Traffic
Essen,1994,38.6126,Background
Essen,1995,53.089,Traffic
Essen,1995,38.274,Background
Essen,1996,53.084,Traffic
Essen,1996,37.9097,Background
Essen,1997,49.927,Traffic
Essen,1997,39.068999999999996,Background
Essen,1998,46.917,Traffic
Essen,1998,37.71933333333334,Background
Essen,1999,44.658,Traffic
Essen,1999,34.3965,Background
Essen,2000,42.349,Traffic
Essen,2000,33.08566666666666,Background
Essen,2001,42.671,Traffic
Essen,2001,33.376333333333335,Background
Essen,2002,42.73,Traffic
Essen,2002,33.46066666666667,Background
Essen,2003,47.366,Traffic
Essen,2003,36.411,Background
Essen,2004,49.8202,Traffic
Essen,2004,32.22466666666667,Background
Essen,2005,51.342466666666674,Traffic
Essen,2005,34.409166666666664,Background
Essen,2006,53.12499999999999,Traffic
Essen,2006,31.34,Background
Essen,2007,46.98,Traffic
Essen,2007,32.27766666666667,Background
Essen,2008,48.040000000000006,Traffic
Essen,2008,36.0775,Background
Essen,2008,29.02,Industrial
Essen,2009,52.46319999999999,Traffic
Essen,2009,35.19685714285714,Background
Essen,2010,51.839111111111116,Traffic
Essen,2010,37.81977777777777,Background
Essen,2011,49.19546666666666,Traffic
Essen,2011,34.031,Background
Essen,2012,44.591277777777776,Traffic
Essen,2012,33.949111111111115,Background
Essen,2013,46.5173,Traffic
Essen,2013,31.03975,Background
Essen,2014,45.926700000000004,Traffic
Essen,2014,29.387749999999997,Background
